date,APR El Sauce >> Pozo 1 >> Volumen Pozo 1(10939),APR El Sauce >> Filtro Arena Clorador >> Volumen(11057),APR El Sauce >> Estanque Chacabuquito >> Volumen(11198),APR El Sauce >> Estanque Las Patentes >> Volumen(11144),APR El Sauce >> Pozo 2 >> Volumen Pozo 2(10993)
2020-12-03 15:54:21-03:00,,,0.0,,
2020-12-03 15:55:42-03:00,,,,67607.0,
2020-12-03 15:55:46-03:00,,,,,239680.0
2020-12-03 15:55:52-03:00,,230591.0,,,
2020-12-03 15:56:08-03:00,0.0,,,,
2020-12-03 15:59:22-03:00,,,0.0,,
2020-12-03 16:00:42-03:00,,,,67607.0,
2020-12-03 16:00:47-03:00,,,,,239683.0
2020-12-03 16:00:52-03:00,,230594.0,,,
2020-12-03 16:01:09-03:00,0.0,,,,
2020-12-03 16:04:22-03:00,,,0.0,,
2020-12-03 16:05:43-03:00,,,,67608.0,
2020-12-03 16:05:47-03:00,,,,,239686.0
2020-12-03 16:05:52-03:00,,230596.0,,,
2020-12-03 16:06:09-03:00,0.0,,,,
2020-12-03 16:07:02-03:00,,,0.0,,
2020-12-03 16:10:43-03:00,,,,67610.0,
2020-12-03 16:10:47-03:00,,,,,239688.0
2020-12-03 16:10:53-03:00,,230599.0,,,
2020-12-03 16:11:09-03:00,0.0,,,,
2020-12-03 16:12:03-03:00,,,0.0,,
2020-12-03 16:15:43-03:00,,,,67611.0,
2020-12-03 16:15:48-03:00,,,,,239691.0
2020-12-03 16:15:53-03:00,,230601.0,,,
2020-12-03 16:16:10-03:00,0.0,,,,
2020-12-03 16:17:03-03:00,,,0.0,,
2020-12-03 16:20:44-03:00,,,,67612.0,
2020-12-03 16:20:48-03:00,,,,,239693.0
2020-12-03 16:20:53-03:00,,230604.0,,,
2020-12-03 16:21:10-03:00,0.0,,,,
2020-12-03 16:22:03-03:00,,,0.0,,
2020-12-03 16:25:44-03:00,,,,67614.0,
2020-12-03 16:25:48-03:00,,,,,239696.0
2020-12-03 16:25:54-03:00,,230606.0,,,
2020-12-03 16:26:10-03:00,0.0,,,,
2020-12-03 16:27:04-03:00,,,0.0,,
2020-12-03 16:30:44-03:00,,,,67615.0,
2020-12-03 16:30:49-03:00,,,,,239698.0
2020-12-03 16:30:54-03:00,,230609.0,,,
2020-12-03 16:31:11-03:00,0.0,,,,
2020-12-03 16:32:04-03:00,,,0.0,,
2020-12-03 16:34:48-03:00,,,0.0,,
2020-12-03 16:35:44-03:00,,,,67616.0,
2020-12-03 16:35:49-03:00,,,,,239701.0
2020-12-03 16:35:54-03:00,,230611.0,,,
2020-12-03 16:36:11-03:00,0.0,,,,
2020-12-03 16:39:48-03:00,,,0.0,,
2020-12-03 16:40:45-03:00,,,,67618.0,
2020-12-03 16:40:49-03:00,,,,,239704.0
2020-12-03 16:40:55-03:00,,230614.0,,,
2020-12-03 16:41:11-03:00,0.0,,,,
2020-12-03 16:44:49-03:00,,,0.0,,
2020-12-03 16:45:45-03:00,,,,67619.0,
2020-12-03 16:45:50-03:00,,,,,239706.0
2020-12-03 16:45:55-03:00,,230616.0,,,
2020-12-03 16:46:12-03:00,0.0,,,,
2020-12-03 16:49:49-03:00,,,0.0,,
2020-12-03 16:50:45-03:00,,,,67620.0,
2020-12-03 16:50:50-03:00,,,,,239709.0
2020-12-03 16:50:55-03:00,,230619.0,,,
2020-12-03 16:51:12-03:00,0.0,,,,
2020-12-03 16:54:49-03:00,,,0.0,,
2020-12-03 16:55:46-03:00,,,,67622.0,
2020-12-03 16:55:50-03:00,,,,,239712.0
2020-12-03 16:55:56-03:00,,230622.0,,,
2020-12-03 16:56:12-03:00,0.0,,,,
2020-12-03 16:59:50-03:00,,,0.0,,
2020-12-03 17:00:46-03:00,,,,67623.0,
2020-12-03 17:00:51-03:00,,,,,239714.0
2020-12-03 17:00:56-03:00,,230624.0,,,
2020-12-03 17:01:13-03:00,0.0,,,,
2020-12-03 17:04:50-03:00,,,0.0,,
2020-12-03 17:05:46-03:00,,,,67624.0,
2020-12-03 17:05:51-03:00,,,,,239717.0
2020-12-03 17:05:56-03:00,,230627.0,,,
2020-12-03 17:06:13-03:00,0.0,,,,
2020-12-03 17:09:50-03:00,,,0.0,,
2020-12-03 17:10:47-03:00,,,,67624.0,
2020-12-03 17:10:51-03:00,,,,,239719.0
2020-12-03 17:10:57-03:00,,230629.0,,,
2020-12-03 17:11:13-03:00,0.0,,,,
2020-12-03 17:14:51-03:00,,,0.0,,
2020-12-03 17:15:47-03:00,,,,67624.0,
2020-12-03 17:15:52-03:00,,,,,239722.0
2020-12-03 17:15:57-03:00,,230632.0,,,
2020-12-03 17:16:14-03:00,0.0,,,,
2020-12-03 17:19:51-03:00,,,0.0,,
2020-12-03 17:20:47-03:00,,,,67624.0,
2020-12-03 17:20:52-03:00,,,,,239724.0
2020-12-03 17:20:57-03:00,,230634.0,,,
2020-12-03 17:21:14-03:00,0.0,,,,
2020-12-03 17:24:51-03:00,,,0.0,,
2020-12-03 17:25:48-03:00,,,,67624.0,
2020-12-03 17:25:52-03:00,,,,,239727.0
2020-12-03 17:25:57-03:00,,230636.0,,,
2020-12-03 17:26:14-03:00,0.0,,,,
2020-12-03 17:29:41-03:00,,,,67624.0,
2020-12-03 17:29:51-03:00,,,0.0,,
2020-12-03 17:30:18-03:00,,,,67624.0,
2020-12-03 17:30:53-03:00,,,,,239730.0
2020-12-03 17:30:58-03:00,,230639.0,,,
2020-12-03 17:31:15-03:00,0.0,,,,
2020-12-03 17:34:52-03:00,,,0.0,,
2020-12-03 17:35:18-03:00,,,,67624.0,
2020-12-03 17:35:53-03:00,,,,,239732.0
2020-12-03 17:35:59-03:00,,230641.0,,,
2020-12-03 17:36:15-03:00,0.0,,,,
2020-12-03 17:39:52-03:00,,,0.0,,
2020-12-03 17:40:19-03:00,,,,67624.0,
2020-12-03 17:40:53-03:00,,,,,239735.0
2020-12-03 17:40:59-03:00,,230643.0,,,
2020-12-03 17:41:15-03:00,0.0,,,,
2020-12-03 17:44:52-03:00,,,0.0,,
2020-12-03 17:45:19-03:00,,,,67624.0,
2020-12-03 17:45:54-03:00,,,,,239737.0
2020-12-03 17:45:59-03:00,,230646.0,,,
2020-12-03 17:46:16-03:00,0.0,,,,
2020-12-03 17:49:53-03:00,,,0.0,,
2020-12-03 17:50:19-03:00,,,,67624.0,
2020-12-03 17:50:54-03:00,,,,,239740.0
2020-12-03 17:50:59-03:00,,230648.0,,,
2020-12-03 17:51:16-03:00,0.0,,,,
2020-12-03 17:54:53-03:00,,,0.0,,
2020-12-03 17:55:19-03:00,,,,67624.0,
2020-12-03 17:55:54-03:00,,,,,239742.0
2020-12-03 17:56:00-03:00,,230650.0,,,
2020-12-03 17:56:16-03:00,0.0,,,,
2020-12-03 17:59:53-03:00,,,0.0,,
2020-12-03 18:00:20-03:00,,,,67626.0,
2020-12-03 18:00:54-03:00,,,,,239745.0
2020-12-03 18:01:00-03:00,,230652.0,,,
2020-12-03 18:01:17-03:00,0.0,,,,
2020-12-03 18:04:54-03:00,,,0.0,,
2020-12-03 18:05:20-03:00,,,,67628.0,
2020-12-03 18:05:55-03:00,,,,,239748.0
2020-12-03 18:06:00-03:00,,230655.0,,,
2020-12-03 18:06:17-03:00,0.0,,,,
2020-12-03 18:09:54-03:00,,,0.0,,
2020-12-03 18:10:20-03:00,,,,67629.0,
2020-12-03 18:10:55-03:00,,,,,239750.0
2020-12-03 18:11:01-03:00,,230657.0,,,
2020-12-03 18:11:17-03:00,0.0,,,,
2020-12-03 18:12:29-03:00,,,,67630.0,
2020-12-03 18:13:32-03:00,,,,67630.0,
2020-12-03 18:14:54-03:00,,,0.0,,
2020-12-03 18:15:55-03:00,,,,,239753.0
2020-12-03 18:16:01-03:00,,230660.0,,,
2020-12-03 18:16:17-03:00,0.0,,,,
2020-12-03 18:18:32-03:00,,,,67630.0,
2020-12-03 18:19:55-03:00,,,0.0,,
2020-12-03 18:20:56-03:00,,,,,239755.0
2020-12-03 18:21:01-03:00,,230662.0,,,
2020-12-03 18:21:18-03:00,0.0,,,,
2020-12-03 18:23:32-03:00,,,,67630.0,
2020-12-03 18:24:55-03:00,,,0.0,,
2020-12-03 18:25:56-03:00,,,,,239758.0
2020-12-03 18:26:02-03:00,,230665.0,,,
2020-12-03 18:26:18-03:00,0.0,,,,
2020-12-03 18:28:33-03:00,,,,67630.0,
2020-12-03 18:29:55-03:00,,,0.0,,
2020-12-03 18:30:57-03:00,,,,,239760.0
2020-12-03 18:31:02-03:00,,230667.0,,,
2020-12-03 18:31:18-03:00,0.0,,,,
2020-12-03 18:33:33-03:00,,,,67630.0,
2020-12-03 18:34:56-03:00,,,0.0,,
2020-12-03 18:35:57-03:00,,,,,239763.0
2020-12-03 18:36:02-03:00,,230670.0,,,
2020-12-03 18:36:19-03:00,0.0,,,,
2020-12-03 18:38:33-03:00,,,,67630.0,
2020-12-03 18:39:56-03:00,,,0.0,,
2020-12-03 18:40:57-03:00,,,,,239766.0
2020-12-03 18:41:02-03:00,,230672.0,,,
2020-12-03 18:41:19-03:00,0.0,,,,
2020-12-03 18:43:33-03:00,,,,67630.0,
2020-12-03 18:44:56-03:00,,,0.0,,
2020-12-03 18:45:58-03:00,,,,,239768.0
2020-12-03 18:46:03-03:00,,230675.0,,,
2020-12-03 18:46:19-03:00,0.0,,,,
2020-12-03 18:48:34-03:00,,,,67630.0,
2020-12-03 18:49:57-03:00,,,0.0,,
2020-12-03 18:50:58-03:00,,,,,239771.0
2020-12-03 18:51:03-03:00,,230677.0,,,
2020-12-03 18:51:20-03:00,0.0,,,,
2020-12-03 18:53:34-03:00,,,,67630.0,
2020-12-03 18:54:57-03:00,,,0.0,,
2020-12-03 18:55:58-03:00,,,,,239773.0
2020-12-03 18:56:04-03:00,,230680.0,,,
2020-12-03 18:56:20-03:00,0.0,,,,
2020-12-03 18:58:34-03:00,,,,67630.0,
2020-12-03 18:59:57-03:00,,,0.0,,
2020-12-03 19:00:59-03:00,,,,,239776.0
2020-12-03 19:01:04-03:00,,230682.0,,,
2020-12-03 19:01:20-03:00,0.0,,,,
2020-12-03 19:03:35-03:00,,,,67630.0,
2020-12-03 19:04:57-03:00,,,0.0,,
2020-12-03 19:05:50-03:00,,,,67630.0,
2020-12-03 19:05:59-03:00,,,,,239778.0
2020-12-03 19:06:04-03:00,,230685.0,,,
2020-12-03 19:06:21-03:00,0.0,,,,
2020-12-03 19:09:58-03:00,,,0.0,,
2020-12-03 19:10:50-03:00,,,,67632.0,
2020-12-03 19:10:59-03:00,,,,,239781.0
2020-12-03 19:11:04-03:00,,230687.0,,,
2020-12-03 19:11:21-03:00,0.0,,,,
2020-12-03 19:11:38-03:00,,,,67632.0,
2020-12-03 19:14:58-03:00,,,0.0,,
2020-12-03 19:16:00-03:00,,,,,239783.0
2020-12-03 19:16:05-03:00,,230690.0,,,
