date,APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 2(22804),APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 1(22793),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 2(22739),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 1(22728)
2020-12-01 17:08:26-03:00,0.0,0.0,,
2020-12-01 17:13:18-03:00,,,0.0,0.0
2020-12-01 17:13:26-03:00,0.0,0.0,,
2020-12-01 17:18:18-03:00,,,0.0,0.0
2020-12-01 17:18:27-03:00,0.0,0.0,,
2020-12-01 17:23:19-03:00,,,0.0,0.0
2020-12-01 17:23:27-03:00,0.0,0.0,,
2020-12-01 17:28:19-03:00,,,0.0,0.0
2020-12-01 17:28:27-03:00,0.0,0.0,,
2020-12-01 17:33:19-03:00,,,0.0,0.0
2020-12-01 17:33:28-03:00,0.0,0.0,,
2020-12-01 17:38:19-03:00,,,0.0,0.0
2020-12-01 17:38:28-03:00,0.0,0.0,,
2020-12-01 17:43:20-03:00,,,0.0,0.0
2020-12-01 17:43:28-03:00,0.0,0.0,,
2020-12-01 17:48:20-03:00,,,0.0,0.0
2020-12-01 17:48:29-03:00,0.0,0.0,,
2020-12-01 17:53:21-03:00,,,0.0,0.0
2020-12-01 17:53:29-03:00,0.0,0.0,,
2020-12-01 17:58:21-03:00,,,0.0,0.0
2020-12-01 17:58:30-03:00,0.0,0.0,,
2020-12-01 18:03:21-03:00,,,0.0,0.0
2020-12-01 18:03:30-03:00,0.0,0.0,,
2020-12-01 18:08:22-03:00,,,0.0,0.0
2020-12-01 18:08:30-03:00,0.0,0.0,,
2020-12-01 18:13:22-03:00,,,0.0,0.0
2020-12-01 18:13:30-03:00,0.0,0.0,,
2020-12-01 18:18:22-03:00,,,0.0,0.0
2020-12-01 18:18:31-03:00,0.0,0.0,,
2020-12-01 18:23:22-03:00,,,0.0,0.0
2020-12-01 18:23:31-03:00,0.0,0.0,,
2020-12-01 18:28:23-03:00,,,0.0,0.0
2020-12-01 18:28:31-03:00,0.0,0.0,,
2020-12-01 18:33:23-03:00,,,0.0,0.0
2020-12-01 18:33:32-03:00,0.0,0.0,,
2020-12-01 18:38:23-03:00,,,0.0,0.0
2020-12-01 18:38:32-03:00,0.0,0.0,,
2020-12-01 18:43:24-03:00,,,0.0,0.0
2020-12-01 18:43:32-03:00,0.0,0.0,,
2020-12-01 18:48:24-03:00,,,0.0,0.0
2020-12-01 18:48:33-03:00,0.0,0.0,,
2020-12-01 18:53:24-03:00,,,0.0,0.0
2020-12-01 18:53:33-03:00,0.0,0.0,,
2020-12-01 18:58:25-03:00,,,0.0,0.0
2020-12-01 18:58:33-03:00,0.0,0.0,,
2020-12-01 19:03:25-03:00,,,0.0,0.0
2020-12-01 19:03:34-03:00,0.0,0.0,,
2020-12-01 19:08:25-03:00,,,0.0,0.0
2020-12-01 19:08:35-03:00,0.0,0.0,,
2020-12-01 19:13:25-03:00,,,0.0,0.0
2020-12-01 19:13:35-03:00,0.0,0.0,,
2020-12-01 19:18:26-03:00,,,0.0,0.0
2020-12-01 19:18:35-03:00,0.0,0.0,,
2020-12-01 19:23:26-03:00,,,0.0,0.0
2020-12-01 19:23:36-03:00,0.0,0.0,,
2020-12-01 19:28:26-03:00,,,0.0,0.0
2020-12-01 19:28:36-03:00,0.0,0.0,,
2020-12-01 19:33:27-03:00,,,0.0,0.0
2020-12-01 19:33:36-03:00,0.0,0.0,,
2020-12-01 19:38:27-03:00,,,0.0,0.0
2020-12-01 19:38:36-03:00,0.0,0.0,,
2020-12-01 19:43:27-03:00,,,0.0,0.0
2020-12-01 19:43:37-03:00,0.0,0.0,,
2020-12-01 19:48:28-03:00,,,0.0,0.0
2020-12-01 19:48:37-03:00,0.0,0.0,,
2020-12-01 19:53:28-03:00,,,0.0,0.0
2020-12-01 19:53:37-03:00,0.0,0.0,,
2020-12-01 19:58:28-03:00,,,0.0,0.0
2020-12-01 19:58:38-03:00,0.0,0.0,,
2020-12-01 20:03:29-03:00,,,0.0,0.0
2020-12-01 20:03:39-03:00,0.0,0.0,,
2020-12-01 20:08:29-03:00,,,0.0,0.0
2020-12-01 20:08:38-03:00,0.0,0.0,,
2020-12-01 20:13:29-03:00,,,0.0,0.0
2020-12-01 20:13:38-03:00,0.0,0.0,,
2020-12-01 20:18:30-03:00,,,0.0,0.0
2020-12-01 20:18:39-03:00,0.0,0.0,,
2020-12-01 20:23:30-03:00,,,0.0,0.0
2020-12-01 20:23:39-03:00,0.0,0.0,,
2020-12-01 20:28:30-03:00,,,0.0,0.0
2020-12-01 20:28:39-03:00,0.0,0.0,,
2020-12-01 20:33:31-03:00,,,0.0,0.0
2020-12-01 20:33:40-03:00,0.0,0.0,,
2020-12-01 20:38:31-03:00,,,0.0,0.0
2020-12-01 20:38:40-03:00,0.0,0.0,,
2020-12-01 20:43:31-03:00,,,0.0,0.0
2020-12-01 20:43:40-03:00,0.0,0.0,,
2020-12-01 20:48:32-03:00,,,0.0,0.0
2020-12-01 20:48:41-03:00,0.0,0.0,,
2020-12-01 20:53:32-03:00,,,0.0,0.0
2020-12-01 20:53:41-03:00,0.0,0.0,,
2020-12-01 20:58:32-03:00,,,0.0,0.0
2020-12-01 20:58:41-03:00,0.0,0.0,,
2020-12-01 21:03:32-03:00,,,0.0,0.0
2020-12-01 21:03:42-03:00,0.0,0.0,,
2020-12-01 21:08:33-03:00,,,0.0,0.0
2020-12-01 21:08:42-03:00,0.0,0.0,,
2020-12-01 21:13:33-03:00,,,0.0,0.0
2020-12-01 21:13:42-03:00,0.0,0.0,,
2020-12-01 21:18:33-03:00,,,0.0,0.0
2020-12-01 21:18:42-03:00,0.0,0.0,,
2020-12-01 21:23:34-03:00,,,0.0,0.0
2020-12-01 21:23:44-03:00,0.0,0.0,,
2020-12-01 21:28:34-03:00,,,0.0,0.0
2020-12-01 21:28:44-03:00,0.0,0.0,,
2020-12-01 21:33:34-03:00,,,0.0,0.0
2020-12-01 21:33:44-03:00,0.0,0.0,,
2020-12-01 21:38:35-03:00,,,0.0,0.0
2020-12-01 21:38:45-03:00,0.0,0.0,,
2020-12-01 21:43:35-03:00,,,0.0,0.0
2020-12-01 21:43:45-03:00,0.0,0.0,,
2020-12-01 21:48:35-03:00,,,0.0,0.0
2020-12-01 21:48:45-03:00,0.0,0.0,,
2020-12-01 21:53:35-03:00,,,0.0,0.0
2020-12-01 21:53:46-03:00,0.0,0.0,,
2020-12-01 21:58:36-03:00,,,0.0,0.0
2020-12-01 21:58:46-03:00,0.0,0.0,,
2020-12-01 22:03:36-03:00,,,0.0,0.0
2020-12-01 22:03:46-03:00,0.0,0.0,,
2020-12-01 22:08:37-03:00,,,0.0,0.0
2020-12-01 22:08:46-03:00,0.0,0.0,,
2020-12-01 22:13:37-03:00,,,0.0,0.0
2020-12-01 22:13:46-03:00,0.0,0.0,,
2020-12-01 22:18:37-03:00,,,0.0,0.0
2020-12-01 22:18:47-03:00,0.0,0.0,,
2020-12-01 22:23:37-03:00,,,0.0,0.0
2020-12-01 22:23:47-03:00,0.0,0.0,,
2020-12-01 22:28:38-03:00,,,0.0,0.0
2020-12-01 22:28:47-03:00,0.0,0.0,,
2020-12-01 22:33:38-03:00,,,0.0,0.0
2020-12-01 22:33:48-03:00,0.0,0.0,,
2020-12-01 22:38:38-03:00,,,0.0,0.0
2020-12-01 22:38:48-03:00,0.0,0.0,,
2020-12-01 22:43:39-03:00,,,0.0,0.0
2020-12-01 22:43:48-03:00,0.0,0.0,,
2020-12-01 22:48:39-03:00,,,0.0,0.0
2020-12-01 22:48:49-03:00,0.0,0.0,,
2020-12-01 22:53:39-03:00,,,0.0,0.0
2020-12-01 22:53:50-03:00,0.0,0.0,,
2020-12-01 22:58:39-03:00,,,0.0,0.0
2020-12-01 22:58:50-03:00,0.0,0.0,,
2020-12-01 23:03:40-03:00,,,0.0,0.0
2020-12-01 23:03:50-03:00,0.0,0.0,,
2020-12-01 23:08:40-03:00,,,0.0,0.0
2020-12-01 23:08:51-03:00,0.0,0.0,,
2020-12-01 23:13:41-03:00,,,0.0,0.0
2020-12-01 23:13:51-03:00,0.0,0.0,,
2020-12-01 23:18:41-03:00,,,0.0,0.0
2020-12-01 23:18:51-03:00,0.0,0.0,,
2020-12-01 23:23:41-03:00,,,0.0,0.0
2020-12-01 23:23:51-03:00,0.0,0.0,,
2020-12-01 23:28:41-03:00,,,0.0,0.0
2020-12-01 23:28:52-03:00,0.0,0.0,,
2020-12-01 23:33:42-03:00,,,0.0,0.0
2020-12-01 23:33:52-03:00,0.0,0.0,,
2020-12-01 23:38:42-03:00,,,0.0,0.0
2020-12-01 23:38:52-03:00,0.0,0.0,,
2020-12-01 23:43:42-03:00,,,0.0,0.0
2020-12-01 23:43:53-03:00,0.0,0.0,,
2020-12-01 23:48:43-03:00,,,0.0,0.0
2020-12-01 23:48:53-03:00,0.0,0.0,,
2020-12-01 23:53:43-03:00,,,0.0,0.0
2020-12-01 23:53:54-03:00,0.0,0.0,,
2020-12-01 23:58:43-03:00,,,0.0,0.0
2020-12-01 23:58:54-03:00,0.0,0.0,,
2020-12-02 00:03:43-03:00,,,0.0,0.0
2020-12-02 00:03:54-03:00,0.0,0.0,,
2020-12-02 00:08:44-03:00,,,0.0,0.0
2020-12-02 00:08:54-03:00,0.0,0.0,,
2020-12-02 00:13:44-03:00,,,0.0,0.0
2020-12-02 00:13:54-03:00,0.0,0.0,,
2020-12-02 00:18:45-03:00,,,0.0,0.0
2020-12-02 00:18:55-03:00,0.0,0.0,,
2020-12-02 00:23:45-03:00,,,0.0,0.0
2020-12-02 00:23:55-03:00,0.0,0.0,,
2020-12-02 00:28:45-03:00,,,0.0,0.0
2020-12-02 00:28:55-03:00,0.0,0.0,,
2020-12-02 00:33:46-03:00,,,0.0,0.0
2020-12-02 00:33:56-03:00,0.0,0.0,,
2020-12-02 00:38:46-03:00,,,0.0,0.0
2020-12-02 00:38:56-03:00,0.0,0.0,,
2020-12-02 00:43:46-03:00,,,0.0,0.0
2020-12-02 00:43:57-03:00,0.0,0.0,,
2020-12-02 00:48:46-03:00,,,0.0,0.0
2020-12-02 00:48:57-03:00,0.0,0.0,,
2020-12-02 00:53:47-03:00,,,0.0,0.0
2020-12-02 00:53:58-03:00,0.0,0.0,,
2020-12-02 00:58:47-03:00,,,0.0,0.0
2020-12-02 00:58:58-03:00,0.0,0.0,,
2020-12-02 01:03:47-03:00,,,0.0,0.0
2020-12-02 01:03:57-03:00,0.0,0.0,,
2020-12-02 01:08:48-03:00,,,0.0,0.0
2020-12-02 01:08:58-03:00,0.0,0.0,,
2020-12-02 01:13:48-03:00,,,0.0,0.0
2020-12-02 01:13:58-03:00,0.0,0.0,,
2020-12-02 01:18:48-03:00,,,0.0,0.0
2020-12-02 01:18:58-03:00,0.0,0.0,,
2020-12-02 01:23:49-03:00,,,0.0,0.0
2020-12-02 01:23:59-03:00,0.0,0.0,,
2020-12-02 01:28:49-03:00,,,0.0,0.0
2020-12-02 01:28:59-03:00,0.0,0.0,,
2020-12-02 01:33:49-03:00,,,0.0,0.0
2020-12-02 01:33:59-03:00,0.0,0.0,,
2020-12-02 01:38:50-03:00,,,0.0,0.0
2020-12-02 01:39:00-03:00,0.0,0.0,,
2020-12-02 01:43:50-03:00,,,0.0,0.0
2020-12-02 01:44:00-03:00,0.0,0.0,,
2020-12-02 01:48:50-03:00,,,0.0,0.0
2020-12-02 01:49:00-03:00,0.0,0.0,,
2020-12-02 01:53:50-03:00,,,0.0,0.0
2020-12-02 01:54:01-03:00,0.0,0.0,,
2020-12-02 01:58:51-03:00,,,0.0,0.0
2020-12-02 01:59:01-03:00,0.0,0.0,,
2020-12-02 02:03:51-03:00,,,0.0,0.0
2020-12-02 02:04:02-03:00,0.0,0.0,,
2020-12-02 02:08:52-03:00,,,0.0,0.0
2020-12-02 02:09:03-03:00,0.0,0.0,,
2020-12-02 02:13:52-03:00,,,0.0,0.0
2020-12-02 02:14:03-03:00,0.0,0.0,,
2020-12-02 02:18:52-03:00,,,0.0,0.0
2020-12-02 02:19:04-03:00,0.0,0.0,,
2020-12-02 02:23:53-03:00,,,0.0,0.0
2020-12-02 02:24:04-03:00,0.0,0.0,,
2020-12-02 02:28:53-03:00,,,0.0,0.0
2020-12-02 02:29:04-03:00,0.0,0.0,,
2020-12-02 02:33:53-03:00,,,0.0,0.0
2020-12-02 02:34:05-03:00,0.0,0.0,,
2020-12-02 02:38:53-03:00,,,0.0,0.0
2020-12-02 02:39:05-03:00,0.0,0.0,,
2020-12-02 02:43:54-03:00,,,0.0,0.0
2020-12-02 02:44:05-03:00,0.0,0.0,,
2020-12-02 02:48:54-03:00,,,0.0,0.0
2020-12-02 02:49:06-03:00,0.0,0.0,,
2020-12-02 02:53:54-03:00,,,0.0,0.0
2020-12-02 02:54:06-03:00,0.0,0.0,,
2020-12-02 02:58:55-03:00,,,0.0,0.0
2020-12-02 02:59:06-03:00,0.0,0.0,,
2020-12-02 03:03:55-03:00,,,0.0,0.0
2020-12-02 03:04:06-03:00,0.0,0.0,,
2020-12-02 03:08:55-03:00,,,0.0,0.0
2020-12-02 03:09:07-03:00,0.0,0.0,,
2020-12-02 03:13:56-03:00,,,0.0,0.0
2020-12-02 03:14:07-03:00,0.0,0.0,,
2020-12-02 03:18:56-03:00,,,0.0,0.0
2020-12-02 03:19:07-03:00,0.0,0.0,,
2020-12-02 03:23:56-03:00,,,0.0,0.0
2020-12-02 03:24:08-03:00,0.0,0.0,,
2020-12-02 03:28:57-03:00,,,0.0,0.0
2020-12-02 03:29:08-03:00,0.0,0.0,,
2020-12-02 03:33:57-03:00,,,0.0,0.0
2020-12-02 03:34:08-03:00,0.0,0.0,,
2020-12-02 03:38:57-03:00,,,0.0,0.0
2020-12-02 03:39:09-03:00,0.0,0.0,,
2020-12-02 03:43:57-03:00,,,0.0,0.0
2020-12-02 03:44:09-03:00,0.0,0.0,,
2020-12-02 03:48:58-03:00,,,0.0,0.0
2020-12-02 03:49:10-03:00,0.0,0.0,,
2020-12-02 03:53:58-03:00,,,0.0,0.0
2020-12-02 03:54:10-03:00,0.0,0.0,,
2020-12-02 03:58:58-03:00,,,0.0,0.0
2020-12-02 03:59:10-03:00,0.0,0.0,,
2020-12-02 04:03:59-03:00,,,0.0,0.0
2020-12-02 04:04:11-03:00,0.0,0.0,,
2020-12-02 04:08:59-03:00,,,0.0,0.0
2020-12-02 04:09:11-03:00,0.0,0.0,,
2020-12-02 04:13:59-03:00,,,0.0,0.0
2020-12-02 04:14:11-03:00,0.0,0.0,,
2020-12-02 04:19:00-03:00,,,0.0,0.0
2020-12-02 04:19:11-03:00,0.0,0.0,,
2020-12-02 04:24:00-03:00,,,0.0,0.0
2020-12-02 04:24:12-03:00,0.0,0.0,,
2020-12-02 04:29:00-03:00,,,0.0,0.0
2020-12-02 04:29:12-03:00,0.0,0.0,,
2020-12-02 04:34:01-03:00,,,0.0,0.0
2020-12-02 04:34:12-03:00,0.0,0.0,,
2020-12-02 04:39:01-03:00,,,0.0,0.0
2020-12-02 04:39:13-03:00,0.0,0.0,,
2020-12-02 04:44:01-03:00,,,0.0,0.0
2020-12-02 04:44:14-03:00,0.0,0.0,,
2020-12-02 04:49:02-03:00,,,0.0,0.0
2020-12-02 04:49:14-03:00,0.0,0.0,,
2020-12-02 04:54:02-03:00,,,0.0,0.0
2020-12-02 04:54:14-03:00,0.0,0.0,,
2020-12-02 04:59:02-03:00,,,0.0,0.0
2020-12-02 04:59:14-03:00,0.0,0.0,,
2020-12-02 05:04:03-03:00,,,0.0,0.0
2020-12-02 05:04:14-03:00,0.0,0.0,,
2020-12-02 05:09:03-03:00,,,0.0,0.0
2020-12-02 05:09:15-03:00,0.0,0.0,,
2020-12-02 05:14:03-03:00,,,0.0,0.0
2020-12-02 05:14:15-03:00,0.0,0.0,,
2020-12-02 05:19:03-03:00,,,0.0,0.0
2020-12-02 05:19:15-03:00,0.0,0.0,,
2020-12-02 05:24:04-03:00,,,0.0,0.0
2020-12-02 05:24:16-03:00,0.0,0.0,,
2020-12-02 05:29:04-03:00,,,0.0,0.0
2020-12-02 05:29:16-03:00,0.0,0.0,,
2020-12-02 05:34:04-03:00,,,0.0,0.0
2020-12-02 05:34:16-03:00,0.0,0.0,,
2020-12-02 05:39:05-03:00,,,0.0,0.0
2020-12-02 05:39:17-03:00,0.0,0.0,,
2020-12-02 05:44:05-03:00,,,0.0,0.0
2020-12-02 05:44:17-03:00,0.0,0.0,,
2020-12-02 05:49:05-03:00,,,0.0,0.0
2020-12-02 05:49:17-03:00,0.0,0.0,,
2020-12-02 05:54:06-03:00,,,0.0,0.0
2020-12-02 05:54:18-03:00,0.0,0.0,,
2020-12-02 05:59:06-03:00,,,0.0,0.0
2020-12-02 05:59:18-03:00,0.0,0.0,,
2020-12-02 06:04:06-03:00,,,0.0,0.0
2020-12-02 06:04:19-03:00,0.0,0.0,,
2020-12-02 06:09:07-03:00,,,0.0,0.0
2020-12-02 06:09:19-03:00,0.0,0.0,,
2020-12-02 06:14:07-03:00,,,0.0,0.0
2020-12-02 06:14:19-03:00,0.0,0.0,,
2020-12-02 06:19:07-03:00,,,0.0,0.0
2020-12-02 06:19:19-03:00,0.0,0.0,,
2020-12-02 06:24:08-03:00,,,0.0,0.0
2020-12-02 06:24:19-03:00,0.0,0.0,,
2020-12-02 06:29:08-03:00,,,0.0,0.0
2020-12-02 06:29:20-03:00,0.0,0.0,,
2020-12-02 06:34:08-03:00,,,0.0,0.0
2020-12-02 06:34:20-03:00,0.0,0.0,,
2020-12-02 06:39:09-03:00,,,0.0,0.0
2020-12-02 06:39:20-03:00,0.0,0.0,,
2020-12-02 06:44:09-03:00,,,0.0,0.0
2020-12-02 06:44:21-03:00,0.0,0.0,,
2020-12-02 06:49:09-03:00,,,0.0,0.0
2020-12-02 06:49:21-03:00,0.0,0.0,,
2020-12-02 06:54:09-03:00,,,0.0,0.0
2020-12-02 06:54:21-03:00,0.0,0.0,,
2020-12-02 06:59:10-03:00,,,0.0,0.0
2020-12-02 06:59:22-03:00,0.0,0.0,,
2020-12-02 07:04:10-03:00,,,0.0,0.0
2020-12-02 07:04:22-03:00,0.0,0.0,,
2020-12-02 07:09:11-03:00,,,0.0,0.0
2020-12-02 07:09:23-03:00,0.0,0.0,,
2020-12-02 07:14:11-03:00,,,0.0,0.0
2020-12-02 07:14:23-03:00,0.0,0.0,,
2020-12-02 07:19:11-03:00,,,0.0,0.0
2020-12-02 07:19:23-03:00,0.0,0.0,,
2020-12-02 07:24:11-03:00,,,0.0,0.0
2020-12-02 07:24:23-03:00,0.0,0.0,,
2020-12-02 07:29:12-03:00,,,0.0,0.0
2020-12-02 07:29:24-03:00,0.0,0.0,,
2020-12-02 07:34:12-03:00,,,0.0,0.0
2020-12-02 07:34:24-03:00,0.0,0.0,,
2020-12-02 07:39:12-03:00,,,0.0,0.0
2020-12-02 07:39:24-03:00,0.0,0.0,,
2020-12-02 07:44:13-03:00,,,0.0,0.0
2020-12-02 07:44:24-03:00,0.0,0.0,,
2020-12-02 07:49:13-03:00,,,0.0,0.0
2020-12-02 07:49:25-03:00,0.0,0.0,,
2020-12-02 07:54:13-03:00,,,0.0,0.0
2020-12-02 07:54:25-03:00,0.0,0.0,,
2020-12-02 07:59:14-03:00,,,0.0,0.0
2020-12-02 07:59:25-03:00,0.0,0.0,,
2020-12-02 08:04:16-03:00,,,0.0,0.0
2020-12-02 08:04:25-03:00,0.0,0.0,,
2020-12-02 08:09:15-03:00,,,0.0,0.0
2020-12-02 08:09:26-03:00,0.0,0.0,,
2020-12-02 08:14:16-03:00,,,0.0,0.0
2020-12-02 08:14:26-03:00,0.0,0.0,,
2020-12-02 08:19:16-03:00,,,0.0,0.0
2020-12-02 08:19:26-03:00,0.0,0.0,,
2020-12-02 08:24:16-03:00,,,0.0,0.0
2020-12-02 08:24:27-03:00,0.0,0.0,,
2020-12-02 08:29:16-03:00,,,0.0,0.0
2020-12-02 08:29:27-03:00,0.0,0.0,,
2020-12-02 08:34:17-03:00,,,0.0,0.0
2020-12-02 08:34:27-03:00,0.0,0.0,,
2020-12-02 08:39:17-03:00,,,0.0,0.0
2020-12-02 08:39:27-03:00,0.0,0.0,,
2020-12-02 08:44:17-03:00,,,0.0,0.0
2020-12-02 08:44:28-03:00,0.0,0.0,,
2020-12-02 08:49:18-03:00,,,0.0,0.0
2020-12-02 08:49:28-03:00,0.0,0.0,,
2020-12-02 08:54:18-03:00,,,0.0,0.0
2020-12-02 08:54:28-03:00,0.0,0.0,,
2020-12-02 08:59:18-03:00,,,0.0,0.0
2020-12-02 08:59:29-03:00,0.0,0.0,,
2020-12-02 09:04:18-03:00,,,0.0,0.0
2020-12-02 09:04:29-03:00,0.0,0.0,,
2020-12-02 09:09:19-03:00,,,0.0,0.0
2020-12-02 09:09:29-03:00,0.0,0.0,,
2020-12-02 09:14:19-03:00,,,0.0,0.0
2020-12-02 09:14:30-03:00,0.0,0.0,,
2020-12-02 09:19:19-03:00,,,0.0,0.0
2020-12-02 09:19:30-03:00,0.0,0.0,,
2020-12-02 09:24:20-03:00,,,0.0,0.0
2020-12-02 09:24:30-03:00,0.0,0.0,,
2020-12-02 09:29:20-03:00,,,0.0,0.0
2020-12-02 09:29:30-03:00,0.0,0.0,,
2020-12-02 09:34:20-03:00,,,0.0,0.0
2020-12-02 09:34:31-03:00,0.0,0.0,,
2020-12-02 09:39:21-03:00,,,0.0,0.0
2020-12-02 09:39:31-03:00,0.0,0.0,,
2020-12-02 09:44:21-03:00,,,0.0,0.0
2020-12-02 09:44:31-03:00,0.0,0.0,,
2020-12-02 09:49:21-03:00,,,0.0,0.0
2020-12-02 09:49:32-03:00,0.0,0.0,,
2020-12-02 09:54:22-03:00,,,0.0,0.0
2020-12-02 09:54:32-03:00,0.0,0.0,,
2020-12-02 09:59:22-03:00,,,0.0,0.0
2020-12-02 09:59:32-03:00,0.0,0.0,,
2020-12-02 10:04:22-03:00,,,0.0,0.0
2020-12-02 10:04:32-03:00,0.0,0.0,,
2020-12-02 10:09:23-03:00,,,0.0,0.0
2020-12-02 10:09:32-03:00,0.0,0.0,,
2020-12-02 10:14:23-03:00,,,0.0,0.0
2020-12-02 10:14:33-03:00,0.0,0.0,,
2020-12-02 10:19:24-03:00,,,0.0,0.0
2020-12-02 10:19:33-03:00,0.0,0.0,,
2020-12-02 10:24:24-03:00,,,0.0,0.0
2020-12-02 10:24:33-03:00,0.0,0.0,,
2020-12-02 10:29:24-03:00,,,0.0,0.0
2020-12-02 10:29:34-03:00,0.0,0.0,,
2020-12-02 10:34:25-03:00,,,0.0,0.0
2020-12-02 10:34:34-03:00,0.0,0.0,,
2020-12-02 10:39:25-03:00,,,0.0,0.0
2020-12-02 10:39:34-03:00,0.0,0.0,,
2020-12-02 10:44:25-03:00,,,0.0,0.0
2020-12-02 10:44:35-03:00,0.0,0.0,,
2020-12-02 10:49:26-03:00,,,0.0,0.0
2020-12-02 10:49:35-03:00,0.0,0.0,,
2020-12-02 10:54:26-03:00,,,0.0,0.0
2020-12-02 10:54:35-03:00,0.0,0.0,,
2020-12-02 10:59:26-03:00,,,0.0,0.0
2020-12-02 10:59:35-03:00,0.0,0.0,,
2020-12-02 11:04:27-03:00,,,0.0,0.0
2020-12-02 11:04:36-03:00,0.0,0.0,,
2020-12-02 11:09:27-03:00,,,0.0,0.0
2020-12-02 11:09:36-03:00,0.0,0.0,,
2020-12-02 11:14:27-03:00,,,0.0,0.0
2020-12-02 11:14:36-03:00,0.0,0.0,,
2020-12-02 11:19:28-03:00,,,0.0,0.0
2020-12-02 11:19:37-03:00,0.0,0.0,,
2020-12-02 11:24:28-03:00,,,0.0,0.0
2020-12-02 11:24:37-03:00,0.0,0.0,,
2020-12-02 11:29:28-03:00,,,0.0,0.0
2020-12-02 11:29:37-03:00,0.0,0.0,,
2020-12-02 11:34:28-03:00,,,0.0,0.0
2020-12-02 11:34:38-03:00,0.0,0.0,,
2020-12-02 11:39:29-03:00,,,0.0,0.0
2020-12-02 11:39:38-03:00,0.0,0.0,,
2020-12-02 11:44:29-03:00,,,0.0,0.0
2020-12-02 11:44:38-03:00,0.0,0.0,,
2020-12-02 11:49:29-03:00,,,0.0,0.0
2020-12-02 11:49:39-03:00,0.0,0.0,,
2020-12-02 11:54:30-03:00,,,0.0,0.0
2020-12-02 11:54:39-03:00,0.0,0.0,,
2020-12-02 11:59:30-03:00,,,0.0,0.0
2020-12-02 11:59:40-03:00,0.0,0.0,,
2020-12-02 12:04:32-03:00,,,0.0,0.0
2020-12-02 12:04:40-03:00,0.0,0.0,,
2020-12-02 12:09:31-03:00,,,0.0,0.0
2020-12-02 12:09:40-03:00,0.0,0.0,,
2020-12-02 12:14:31-03:00,,,0.0,0.0
2020-12-02 12:14:41-03:00,0.0,0.0,,
2020-12-02 12:19:31-03:00,,,0.0,0.0
2020-12-02 12:19:41-03:00,0.0,0.0,,
2020-12-02 12:24:32-03:00,,,0.0,0.0
2020-12-02 12:24:41-03:00,0.0,0.0,,
2020-12-02 12:29:32-03:00,,,0.0,0.0
2020-12-02 12:29:41-03:00,0.0,0.0,,
2020-12-02 12:34:32-03:00,,,0.0,0.0
2020-12-02 12:34:42-03:00,0.0,0.0,,
2020-12-02 12:39:33-03:00,,,0.0,0.0
2020-12-02 12:39:42-03:00,0.0,0.0,,
2020-12-02 12:44:33-03:00,,,0.0,0.0
2020-12-02 12:44:43-03:00,0.0,0.0,,
2020-12-02 12:49:33-03:00,,,0.0,0.0
2020-12-02 12:49:43-03:00,0.0,0.0,,
2020-12-02 12:54:33-03:00,,,0.0,0.0
2020-12-02 12:54:43-03:00,0.0,0.0,,
2020-12-02 12:59:34-03:00,,,0.0,0.0
2020-12-02 12:59:44-03:00,0.0,0.0,,
2020-12-02 13:04:34-03:00,,,0.0,0.0
2020-12-02 13:04:42-03:00,0.0,0.0,,
2020-12-02 13:09:34-03:00,,,0.0,0.0
2020-12-02 13:09:42-03:00,0.0,0.0,,
2020-12-02 13:14:35-03:00,,,0.0,0.0
2020-12-02 13:14:43-03:00,0.0,0.0,,
2020-12-02 13:19:35-03:00,,,0.0,0.0
2020-12-02 13:19:43-03:00,0.0,0.0,,
2020-12-02 13:24:35-03:00,,,0.0,0.0
2020-12-02 13:24:43-03:00,0.0,0.0,,
2020-12-02 13:29:36-03:00,,,0.0,0.0
2020-12-02 13:29:44-03:00,0.0,0.0,,
2020-12-02 13:34:36-03:00,,,0.0,0.0
2020-12-02 13:34:44-03:00,0.0,0.0,,
2020-12-02 13:39:36-03:00,,,0.0,0.0
2020-12-02 13:39:44-03:00,0.0,0.0,,
2020-12-02 13:44:36-03:00,,,0.0,0.0
2020-12-02 13:44:44-03:00,0.0,0.0,,
2020-12-02 13:49:37-03:00,,,0.0,0.0
2020-12-02 13:49:45-03:00,0.0,0.0,,
2020-12-02 13:54:37-03:00,,,0.0,0.0
2020-12-02 13:54:45-03:00,0.0,0.0,,
2020-12-02 13:59:37-03:00,,,0.0,0.0
2020-12-02 13:59:45-03:00,0.0,0.0,,
2020-12-02 14:04:38-03:00,,,0.0,0.0
2020-12-02 14:04:48-03:00,0.0,0.0,,
2020-12-02 14:09:38-03:00,,,0.0,0.0
2020-12-02 14:09:48-03:00,0.0,0.0,,
2020-12-02 14:14:39-03:00,,,0.0,0.0
2020-12-02 14:14:48-03:00,0.0,0.0,,
2020-12-02 14:19:39-03:00,,,0.0,0.0
2020-12-02 14:19:49-03:00,0.0,0.0,,
2020-12-02 14:24:39-03:00,,,0.0,0.0
2020-12-02 14:24:49-03:00,0.0,0.0,,
2020-12-02 14:29:40-03:00,,,0.0,0.0
