date,APR El Sauce >> Pozo 1 >> Caudal Pozo 1(10938),APR El Sauce >> Pozo 2 >> Caudal Pozo 2(10992)
2020-12-01 23:02:51-03:00,,9.09
2020-12-01 23:05:12-03:00,0.0,
2020-12-01 23:07:51-03:00,,9.09
2020-12-01 23:10:12-03:00,0.0,
2020-12-01 23:12:51-03:00,,9.09
2020-12-01 23:15:12-03:00,0.0,
2020-12-01 23:17:52-03:00,,9.09
2020-12-01 23:20:13-03:00,0.0,
2020-12-01 23:22:52-03:00,,9.09
2020-12-01 23:25:13-03:00,0.0,
2020-12-01 23:27:52-03:00,,9.09
2020-12-01 23:30:13-03:00,0.0,
2020-12-01 23:32:53-03:00,,9.09
2020-12-01 23:35:14-03:00,0.0,
2020-12-01 23:37:53-03:00,,9.09
2020-12-01 23:40:14-03:00,0.0,
2020-12-01 23:42:53-03:00,,9.09
2020-12-01 23:45:14-03:00,0.0,
2020-12-01 23:47:54-03:00,,9.09
2020-12-01 23:50:15-03:00,0.0,
2020-12-01 23:52:54-03:00,,9.09
2020-12-01 23:55:15-03:00,0.0,
2020-12-01 23:57:54-03:00,,9.09
2020-12-02 00:00:15-03:00,0.0,
2020-12-02 00:02:55-03:00,,9.09
2020-12-02 00:05:16-03:00,0.0,
2020-12-02 00:07:55-03:00,,9.09
2020-12-02 00:10:16-03:00,0.0,
2020-12-02 00:12:55-03:00,,9.09
2020-12-02 00:15:16-03:00,0.0,
2020-12-02 00:17:56-03:00,,9.09
2020-12-02 00:20:17-03:00,0.0,
2020-12-02 00:22:56-03:00,,9.09
2020-12-02 00:25:17-03:00,0.0,
2020-12-02 00:27:56-03:00,,9.09
2020-12-02 00:30:17-03:00,0.0,
2020-12-02 00:32:56-03:00,,9.09
2020-12-02 00:35:18-03:00,0.0,
2020-12-02 00:37:57-03:00,,9.09
2020-12-02 00:40:18-03:00,0.0,
2020-12-02 00:42:57-03:00,,9.09
2020-12-02 00:45:18-03:00,0.0,
2020-12-02 00:47:57-03:00,,9.09
2020-12-02 00:50:19-03:00,0.0,
2020-12-02 00:52:58-03:00,,9.09
2020-12-02 00:55:19-03:00,0.0,
2020-12-02 00:57:58-03:00,,9.09
2020-12-02 01:00:19-03:00,0.0,
2020-12-02 01:02:58-03:00,,9.09
2020-12-02 01:05:20-03:00,0.0,
2020-12-02 01:07:59-03:00,,9.09
2020-12-02 01:10:20-03:00,0.0,
2020-12-02 01:12:59-03:00,,9.09
2020-12-02 01:15:20-03:00,0.0,
2020-12-02 01:17:59-03:00,,9.09
2020-12-02 01:20:20-03:00,0.0,
2020-12-02 01:23:00-03:00,,9.09
2020-12-02 01:25:21-03:00,0.0,
2020-12-02 01:28:00-03:00,,9.09
2020-12-02 01:30:21-03:00,0.0,
2020-12-02 01:33:00-03:00,,9.09
2020-12-02 01:35:21-03:00,0.0,
2020-12-02 01:38:00-03:00,,9.09
2020-12-02 01:40:22-03:00,0.0,
2020-12-02 01:43:01-03:00,,9.09
2020-12-02 01:45:22-03:00,0.0,
2020-12-02 01:48:01-03:00,,9.09
2020-12-02 01:50:22-03:00,0.0,
2020-12-02 01:53:01-03:00,,9.09
2020-12-02 01:55:23-03:00,0.0,
2020-12-02 01:58:02-03:00,,9.09
2020-12-02 02:00:23-03:00,0.0,
2020-12-02 02:03:02-03:00,,9.09
2020-12-02 02:05:23-03:00,0.0,
2020-12-02 02:08:02-03:00,,9.09
2020-12-02 02:10:24-03:00,0.0,
2020-12-02 02:13:03-03:00,,8.33
2020-12-02 02:15:24-03:00,0.0,
2020-12-02 02:18:03-03:00,,9.09
2020-12-02 02:20:24-03:00,0.0,
2020-12-02 02:23:03-03:00,,9.09
2020-12-02 02:25:25-03:00,0.0,
2020-12-02 02:28:04-03:00,,9.09
2020-12-02 02:30:25-03:00,0.0,
2020-12-02 02:33:04-03:00,,9.09
2020-12-02 02:35:25-03:00,0.0,
2020-12-02 02:38:04-03:00,,9.09
2020-12-02 02:40:26-03:00,0.0,
2020-12-02 02:43:05-03:00,,9.09
2020-12-02 02:45:26-03:00,0.0,
2020-12-02 02:48:05-03:00,,9.09
2020-12-02 02:50:26-03:00,0.0,
2020-12-02 02:53:05-03:00,,9.09
2020-12-02 02:55:27-03:00,0.0,
2020-12-02 02:58:06-03:00,,8.33
2020-12-02 03:00:27-03:00,0.0,
2020-12-02 03:03:06-03:00,,9.09
2020-12-02 03:05:27-03:00,0.0,
2020-12-02 03:08:06-03:00,,9.09
2020-12-02 03:10:28-03:00,0.0,
2020-12-02 03:13:06-03:00,,9.09
2020-12-02 03:15:28-03:00,0.0,
2020-12-02 03:18:07-03:00,,9.09
2020-12-02 03:20:28-03:00,0.0,
2020-12-02 03:23:07-03:00,,9.09
2020-12-02 03:25:29-03:00,0.0,
2020-12-02 03:28:07-03:00,,9.09
2020-12-02 03:30:29-03:00,0.0,
2020-12-02 03:33:08-03:00,,9.09
2020-12-02 03:35:29-03:00,0.0,
2020-12-02 03:38:08-03:00,,9.09
2020-12-02 03:40:30-03:00,0.0,
2020-12-02 03:43:08-03:00,,9.09
2020-12-02 03:45:30-03:00,0.0,
2020-12-02 03:48:09-03:00,,9.09
2020-12-02 03:50:30-03:00,0.0,
2020-12-02 03:53:09-03:00,,9.09
2020-12-02 03:55:31-03:00,0.0,
2020-12-02 03:58:09-03:00,,9.09
2020-12-02 04:00:31-03:00,0.0,
2020-12-02 04:03:09-03:00,,9.09
2020-12-02 04:05:32-03:00,0.0,
2020-12-02 04:08:09-03:00,,9.09
2020-12-02 04:10:32-03:00,0.0,
2020-12-02 04:13:09-03:00,,9.09
2020-12-02 04:15:32-03:00,0.0,
2020-12-02 04:18:10-03:00,,9.09
2020-12-02 04:20:33-03:00,0.0,
2020-12-02 04:23:10-03:00,,9.09
2020-12-02 04:25:33-03:00,0.0,
2020-12-02 04:28:10-03:00,,8.33
2020-12-02 04:30:33-03:00,0.0,
2020-12-02 04:33:11-03:00,,9.09
2020-12-02 04:35:34-03:00,0.0,
2020-12-02 04:38:11-03:00,,9.09
2020-12-02 04:40:34-03:00,0.0,
2020-12-02 04:43:11-03:00,,9.09
2020-12-02 04:45:34-03:00,0.0,
2020-12-02 04:48:12-03:00,,9.09
2020-12-02 04:50:35-03:00,0.0,
2020-12-02 04:53:12-03:00,,9.09
2020-12-02 04:55:35-03:00,0.0,
2020-12-02 04:58:13-03:00,,9.09
2020-12-02 05:00:35-03:00,0.0,
2020-12-02 05:03:13-03:00,,9.09
2020-12-02 05:05:36-03:00,0.0,
2020-12-02 05:08:14-03:00,,9.09
2020-12-02 05:10:36-03:00,0.0,
2020-12-02 05:13:14-03:00,,8.33
2020-12-02 05:15:36-03:00,0.0,
2020-12-02 05:18:14-03:00,,9.09
2020-12-02 05:20:37-03:00,0.0,
2020-12-02 05:23:15-03:00,,9.09
2020-12-02 05:25:37-03:00,0.0,
2020-12-02 05:28:15-03:00,,9.09
2020-12-02 05:30:37-03:00,0.0,
2020-12-02 05:33:15-03:00,,9.09
2020-12-02 05:35:38-03:00,0.0,
2020-12-02 05:38:16-03:00,,9.09
2020-12-02 05:40:38-03:00,0.0,
2020-12-02 05:43:16-03:00,,9.09
2020-12-02 05:45:38-03:00,0.0,
2020-12-02 05:48:16-03:00,,8.33
2020-12-02 05:50:39-03:00,0.0,
2020-12-02 05:53:17-03:00,,9.09
2020-12-02 05:55:39-03:00,0.0,
2020-12-02 05:58:17-03:00,,9.09
2020-12-02 06:00:39-03:00,0.0,
2020-12-02 06:03:17-03:00,,9.09
2020-12-02 06:05:40-03:00,0.0,
2020-12-02 06:08:18-03:00,,9.09
2020-12-02 06:10:40-03:00,0.0,
2020-12-02 06:13:18-03:00,,8.33
2020-12-02 06:15:41-03:00,0.0,
2020-12-02 06:18:18-03:00,,9.09
2020-12-02 06:20:42-03:00,0.0,
2020-12-02 06:23:19-03:00,,9.09
2020-12-02 06:25:42-03:00,0.0,
2020-12-02 06:28:19-03:00,,9.09
2020-12-02 06:30:42-03:00,0.0,
2020-12-02 06:33:19-03:00,,9.09
2020-12-02 06:35:42-03:00,0.0,
2020-12-02 06:38:19-03:00,,8.33
2020-12-02 06:40:43-03:00,0.0,
2020-12-02 06:43:20-03:00,,9.09
2020-12-02 06:45:43-03:00,0.0,
2020-12-02 06:48:20-03:00,,9.09
2020-12-02 06:50:43-03:00,0.0,
2020-12-02 06:53:20-03:00,,9.09
2020-12-02 06:55:44-03:00,0.0,
2020-12-02 06:58:21-03:00,,9.09
2020-12-02 07:00:44-03:00,0.0,
2020-12-02 07:03:21-03:00,,8.33
2020-12-02 07:05:44-03:00,0.0,
2020-12-02 07:08:21-03:00,,9.09
2020-12-02 07:10:44-03:00,0.0,
2020-12-02 07:13:22-03:00,,9.09
2020-12-02 07:15:45-03:00,0.0,
2020-12-02 07:18:22-03:00,,9.09
2020-12-02 07:20:45-03:00,0.0,
2020-12-02 07:23:22-03:00,,9.09
2020-12-02 07:25:45-03:00,0.0,
2020-12-02 07:28:23-03:00,,9.09
2020-12-02 07:30:46-03:00,0.0,
2020-12-02 07:33:23-03:00,,9.09
2020-12-02 07:35:46-03:00,0.0,
2020-12-02 07:38:23-03:00,,9.09
2020-12-02 07:40:46-03:00,0.0,
2020-12-02 07:43:24-03:00,,9.09
2020-12-02 07:45:47-03:00,0.0,
2020-12-02 07:48:24-03:00,,9.09
2020-12-02 07:50:47-03:00,0.0,
2020-12-02 07:53:24-03:00,,9.09
2020-12-02 07:55:48-03:00,0.0,
2020-12-02 07:58:25-03:00,,9.09
2020-12-02 08:00:48-03:00,0.0,
2020-12-02 08:03:25-03:00,,9.09
2020-12-02 08:05:49-03:00,0.0,
2020-12-02 08:08:25-03:00,,9.09
2020-12-02 08:10:49-03:00,0.0,
2020-12-02 08:13:26-03:00,,8.33
2020-12-02 08:15:49-03:00,0.0,
2020-12-02 08:18:26-03:00,,9.09
2020-12-02 08:20:50-03:00,0.0,
2020-12-02 08:23:26-03:00,,9.09
2020-12-02 08:25:50-03:00,0.0,
2020-12-02 08:28:26-03:00,,9.09
2020-12-02 08:30:50-03:00,0.0,
2020-12-02 08:33:27-03:00,,9.09
2020-12-02 08:35:51-03:00,0.0,
2020-12-02 08:38:27-03:00,,9.09
2020-12-02 08:40:51-03:00,0.0,
2020-12-02 08:43:27-03:00,,9.09
2020-12-02 08:45:51-03:00,0.0,
2020-12-02 08:48:28-03:00,,9.09
2020-12-02 08:50:52-03:00,0.0,
2020-12-02 08:53:28-03:00,,9.09
2020-12-02 08:55:52-03:00,0.0,
2020-12-02 08:58:28-03:00,,9.09
2020-12-02 09:00:52-03:00,0.0,
2020-12-02 09:03:29-03:00,,9.09
2020-12-02 09:05:53-03:00,0.0,
2020-12-02 09:08:29-03:00,,9.09
2020-12-02 09:10:53-03:00,0.0,
2020-12-02 09:13:29-03:00,,9.09
2020-12-02 09:15:53-03:00,0.0,
2020-12-02 09:18:30-03:00,,9.09
2020-12-02 09:20:54-03:00,0.0,
2020-12-02 09:23:30-03:00,,9.09
2020-12-02 09:25:54-03:00,0.0,
2020-12-02 09:28:30-03:00,,9.09
2020-12-02 09:30:54-03:00,0.0,
2020-12-02 09:33:31-03:00,,9.09
2020-12-02 09:35:55-03:00,0.0,
2020-12-02 09:38:31-03:00,,9.09
2020-12-02 09:40:55-03:00,0.0,
2020-12-02 09:43:31-03:00,,9.09
2020-12-02 09:45:55-03:00,0.0,
2020-12-02 09:48:31-03:00,,9.09
2020-12-02 09:50:56-03:00,0.0,
2020-12-02 09:53:32-03:00,,9.09
2020-12-02 09:55:56-03:00,0.0,
2020-12-02 09:58:32-03:00,,9.09
2020-12-02 10:00:56-03:00,0.0,
2020-12-02 10:03:32-03:00,,9.09
2020-12-02 10:05:57-03:00,0.0,
2020-12-02 10:08:33-03:00,,9.09
2020-12-02 10:10:57-03:00,0.0,
2020-12-02 10:13:33-03:00,,9.09
2020-12-02 10:15:58-03:00,0.0,
2020-12-02 10:18:34-03:00,,9.09
2020-12-02 10:20:58-03:00,0.0,
2020-12-02 10:23:34-03:00,,9.09
2020-12-02 10:25:58-03:00,0.0,
2020-12-02 10:28:34-03:00,,9.09
2020-12-02 10:30:58-03:00,0.0,
2020-12-02 10:33:34-03:00,,9.09
2020-12-02 10:35:59-03:00,0.0,
2020-12-02 10:38:35-03:00,,9.09
2020-12-02 10:40:59-03:00,0.0,
2020-12-02 10:43:35-03:00,,9.09
2020-12-02 10:45:59-03:00,0.0,
2020-12-02 10:48:35-03:00,,9.09
2020-12-02 10:51:00-03:00,0.0,
2020-12-02 10:53:36-03:00,,9.09
2020-12-02 10:56:00-03:00,0.0,
2020-12-02 10:58:36-03:00,,9.09
2020-12-02 11:01:00-03:00,0.0,
2020-12-02 11:03:36-03:00,,9.09
2020-12-02 11:06:01-03:00,0.0,
2020-12-02 11:08:37-03:00,,9.09
2020-12-02 11:11:01-03:00,0.0,
2020-12-02 11:13:37-03:00,,9.09
2020-12-02 11:16:01-03:00,0.0,
2020-12-02 11:18:37-03:00,,9.09
2020-12-02 11:21:02-03:00,0.0,
2020-12-02 11:23:37-03:00,,9.09
2020-12-02 11:26:02-03:00,0.0,
2020-12-02 11:28:38-03:00,,9.09
2020-12-02 11:31:02-03:00,0.0,
2020-12-02 11:33:38-03:00,,9.09
2020-12-02 11:36:02-03:00,0.0,
2020-12-02 11:38:38-03:00,,9.09
2020-12-02 11:41:03-03:00,0.0,
2020-12-02 11:43:39-03:00,,9.09
2020-12-02 11:46:03-03:00,0.0,
2020-12-02 11:48:39-03:00,,9.09
2020-12-02 11:51:03-03:00,0.0,
2020-12-02 11:53:39-03:00,,9.09
2020-12-02 11:56:04-03:00,0.0,
2020-12-02 11:58:40-03:00,,9.09
2020-12-02 12:01:04-03:00,0.0,
2020-12-02 12:03:40-03:00,,9.09
2020-12-02 12:06:04-03:00,0.0,
2020-12-02 12:08:40-03:00,,9.09
2020-12-02 12:11:05-03:00,0.0,
2020-12-02 12:13:41-03:00,,9.09
2020-12-02 12:16:05-03:00,0.0,
2020-12-02 12:18:41-03:00,,9.09
2020-12-02 12:21:05-03:00,0.0,
2020-12-02 12:23:41-03:00,,9.09
2020-12-02 12:26:06-03:00,0.0,
2020-12-02 12:28:42-03:00,,9.09
2020-12-02 12:31:06-03:00,0.0,
2020-12-02 12:33:42-03:00,,9.09
2020-12-02 12:36:06-03:00,0.0,
2020-12-02 12:38:42-03:00,,9.09
2020-12-02 12:41:07-03:00,0.0,
2020-12-02 12:43:43-03:00,,9.09
2020-12-02 12:46:07-03:00,0.0,
2020-12-02 12:48:43-03:00,,9.09
2020-12-02 12:51:07-03:00,0.0,
2020-12-02 12:53:43-03:00,,9.09
2020-12-02 12:56:08-03:00,0.0,
2020-12-02 12:58:43-03:00,,9.09
2020-12-02 13:01:08-03:00,0.0,
2020-12-02 13:03:44-03:00,,9.09
2020-12-02 13:06:08-03:00,0.0,
2020-12-02 13:08:44-03:00,,9.09
2020-12-02 13:11:09-03:00,0.0,
2020-12-02 13:13:44-03:00,,9.09
2020-12-02 13:16:09-03:00,0.0,
2020-12-02 13:18:45-03:00,,9.09
2020-12-02 13:21:09-03:00,0.0,
2020-12-02 13:23:45-03:00,,9.09
2020-12-02 13:26:10-03:00,0.0,
2020-12-02 13:28:45-03:00,,9.09
2020-12-02 13:31:10-03:00,0.0,
2020-12-02 13:33:46-03:00,,9.09
2020-12-02 13:36:10-03:00,0.0,
2020-12-02 13:38:46-03:00,,9.09
2020-12-02 13:41:11-03:00,0.0,
2020-12-02 13:43:46-03:00,,9.09
2020-12-02 13:46:11-03:00,0.0,
2020-12-02 13:48:47-03:00,,9.09
2020-12-02 13:51:11-03:00,0.0,
2020-12-02 13:53:47-03:00,,9.09
2020-12-02 13:56:11-03:00,0.0,
2020-12-02 13:58:47-03:00,,9.09
2020-12-02 14:01:12-03:00,0.0,
2020-12-02 14:03:48-03:00,,9.09
2020-12-02 14:06:12-03:00,0.0,
2020-12-02 14:08:48-03:00,,9.09
2020-12-02 14:11:13-03:00,0.0,
2020-12-02 14:13:49-03:00,,9.09
2020-12-02 14:16:13-03:00,0.0,
2020-12-02 14:18:49-03:00,,9.09
2020-12-02 14:21:13-03:00,0.0,
2020-12-02 14:23:50-03:00,,9.09
2020-12-02 14:26:13-03:00,0.0,
2020-12-02 14:28:50-03:00,,9.09
2020-12-02 14:31:14-03:00,0.0,
2020-12-02 14:33:50-03:00,,9.09
2020-12-02 14:36:14-03:00,0.0,
2020-12-02 14:38:51-03:00,,9.09
2020-12-02 14:41:14-03:00,0.0,
2020-12-02 14:43:51-03:00,,9.09
2020-12-02 14:46:15-03:00,0.0,
2020-12-02 14:48:51-03:00,,9.09
2020-12-02 14:51:15-03:00,0.0,
2020-12-02 14:53:51-03:00,,9.09
2020-12-02 14:56:15-03:00,0.0,
2020-12-02 14:58:52-03:00,,9.09
2020-12-02 15:01:16-03:00,0.0,
2020-12-02 15:03:52-03:00,,9.09
2020-12-02 15:06:16-03:00,0.0,
2020-12-02 15:08:52-03:00,,9.09
2020-12-02 15:11:16-03:00,0.0,
2020-12-02 15:13:53-03:00,,9.09
2020-12-02 15:16:17-03:00,0.0,
2020-12-02 15:18:53-03:00,,9.09
2020-12-02 15:21:17-03:00,0.0,
2020-12-02 15:23:53-03:00,,9.09
2020-12-02 15:26:17-03:00,0.0,
2020-12-02 15:28:54-03:00,,9.09
2020-12-02 15:31:18-03:00,0.0,
2020-12-02 15:33:54-03:00,,9.09
2020-12-02 15:36:18-03:00,0.0,
2020-12-02 15:38:54-03:00,,9.09
2020-12-02 15:41:18-03:00,0.0,
2020-12-02 15:43:55-03:00,,9.09
2020-12-02 15:46:19-03:00,0.0,
2020-12-02 15:48:55-03:00,,9.09
2020-12-02 15:51:19-03:00,0.0,
2020-12-02 15:53:55-03:00,,9.09
2020-12-02 15:56:19-03:00,0.0,
2020-12-02 15:58:56-03:00,,9.09
2020-12-02 16:01:20-03:00,0.0,
2020-12-02 16:03:56-03:00,,9.09
2020-12-02 16:06:20-03:00,0.0,
2020-12-02 16:08:56-03:00,,9.09
2020-12-02 16:11:20-03:00,0.0,
2020-12-02 16:13:57-03:00,,9.09
2020-12-02 16:16:21-03:00,0.0,
2020-12-02 16:18:57-03:00,,9.09
2020-12-02 16:21:21-03:00,0.0,
2020-12-02 16:23:57-03:00,,9.09
2020-12-02 16:26:21-03:00,0.0,
2020-12-02 16:28:58-03:00,,9.09
2020-12-02 16:31:22-03:00,0.0,
2020-12-02 16:33:58-03:00,,9.09
2020-12-02 16:36:22-03:00,0.0,
2020-12-02 16:38:58-03:00,,9.09
2020-12-02 16:41:22-03:00,0.0,
2020-12-02 16:43:59-03:00,,9.09
2020-12-02 16:46:22-03:00,0.0,
2020-12-02 16:48:59-03:00,,9.09
2020-12-02 16:51:23-03:00,0.0,
2020-12-02 16:53:59-03:00,,9.09
2020-12-02 16:56:23-03:00,0.0,
2020-12-02 16:58:59-03:00,,9.09
2020-12-02 17:01:23-03:00,0.0,
2020-12-02 17:04:00-03:00,,9.09
2020-12-02 17:06:24-03:00,0.0,
2020-12-02 17:09:00-03:00,,9.09
2020-12-02 17:11:24-03:00,0.0,
2020-12-02 17:14:00-03:00,,9.09
2020-12-02 17:16:24-03:00,0.0,
2020-12-02 17:19:01-03:00,,9.09
2020-12-02 17:21:25-03:00,0.0,
2020-12-02 17:24:01-03:00,,9.09
2020-12-02 17:26:25-03:00,0.0,
2020-12-02 17:29:01-03:00,,9.09
2020-12-02 17:31:25-03:00,0.0,
2020-12-02 17:34:02-03:00,,9.09
2020-12-02 17:36:26-03:00,0.0,
2020-12-02 17:39:02-03:00,,9.09
2020-12-02 17:41:26-03:00,0.0,
2020-12-02 17:44:02-03:00,,9.09
2020-12-02 18:29:29-03:00,,9.09
2020-12-02 18:29:41-03:00,0.0,
2020-12-02 18:29:43-03:00,0.0,
2020-12-02 18:34:25-03:00,,9.09
2020-12-02 18:34:43-03:00,0.0,
2020-12-02 18:39:25-03:00,,9.09
2020-12-02 18:39:44-03:00,0.0,
2020-12-02 18:44:26-03:00,,9.09
2020-12-02 18:44:45-03:00,0.0,
2020-12-02 18:49:26-03:00,,9.09
2020-12-02 18:49:45-03:00,0.0,
2020-12-02 18:54:26-03:00,,9.09
2020-12-02 18:54:45-03:00,0.0,
2020-12-02 18:59:27-03:00,,9.09
2020-12-02 18:59:45-03:00,0.0,
2020-12-02 19:04:27-03:00,,9.09
2020-12-02 19:04:46-03:00,0.0,
2020-12-02 19:09:27-03:00,,9.09
2020-12-02 19:09:46-03:00,0.0,
2020-12-02 19:14:28-03:00,,9.09
2020-12-02 19:14:46-03:00,0.0,
2020-12-02 19:19:28-03:00,,9.09
2020-12-02 19:19:47-03:00,0.0,
2020-12-02 19:24:28-03:00,,9.09
2020-12-02 19:24:47-03:00,0.0,
2020-12-02 19:29:28-03:00,,9.09
2020-12-02 19:29:48-03:00,0.0,
2020-12-02 19:34:29-03:00,,9.09
2020-12-02 19:34:48-03:00,0.0,
2020-12-02 19:39:29-03:00,,9.09
2020-12-02 19:39:48-03:00,0.0,
2020-12-02 19:44:29-03:00,,9.09
2020-12-02 19:44:49-03:00,0.0,
2020-12-02 19:49:30-03:00,,9.09
2020-12-02 19:49:49-03:00,0.0,
2020-12-02 19:54:30-03:00,,9.09
2020-12-02 19:54:49-03:00,0.0,
2020-12-02 19:59:30-03:00,,9.09
2020-12-02 19:59:50-03:00,0.0,
2020-12-02 20:04:31-03:00,,9.09
2020-12-02 20:04:50-03:00,0.0,
2020-12-02 20:09:31-03:00,,9.09
2020-12-02 20:09:50-03:00,0.0,
2020-12-02 20:14:31-03:00,,9.09
2020-12-02 20:14:51-03:00,0.0,
2020-12-02 20:19:32-03:00,,9.09
2020-12-02 20:19:51-03:00,0.0,
2020-12-02 20:24:32-03:00,,9.09
2020-12-02 20:24:51-03:00,0.0,
2020-12-02 20:29:32-03:00,,9.09
2020-12-02 20:29:52-03:00,0.0,
2020-12-02 20:34:33-03:00,,9.09
2020-12-02 20:34:52-03:00,0.0,
2020-12-02 20:39:33-03:00,,9.09
2020-12-02 20:39:52-03:00,0.0,
2020-12-02 20:44:33-03:00,,9.09
2020-12-02 20:44:52-03:00,0.0,
2020-12-02 20:49:34-03:00,,9.09
2020-12-02 20:49:53-03:00,0.0,
2020-12-02 20:54:34-03:00,,9.09
2020-12-02 20:54:53-03:00,0.0,
2020-12-02 20:59:34-03:00,,9.09
2020-12-02 20:59:53-03:00,0.0,
2020-12-02 21:04:35-03:00,,9.09
2020-12-02 21:04:54-03:00,0.0,
2020-12-02 21:09:35-03:00,,9.09
2020-12-02 21:09:54-03:00,0.0,
2020-12-02 21:14:35-03:00,,9.09
2020-12-02 21:14:54-03:00,0.0,
2020-12-02 21:19:35-03:00,,9.09
2020-12-02 21:19:55-03:00,0.0,
2020-12-02 21:24:36-03:00,,9.09
2020-12-02 21:24:55-03:00,0.0,
2020-12-02 21:29:36-03:00,,9.09
2020-12-02 21:29:55-03:00,0.0,
2020-12-02 21:34:36-03:00,,9.09
2020-12-02 21:34:56-03:00,0.0,
2020-12-02 21:39:37-03:00,,9.09
2020-12-02 21:39:56-03:00,0.0,
2020-12-02 21:44:37-03:00,,9.09
2020-12-02 21:44:57-03:00,0.0,
2020-12-02 21:49:37-03:00,,9.09
2020-12-02 21:49:57-03:00,0.0,
2020-12-02 21:54:38-03:00,,9.09
2020-12-02 21:54:57-03:00,0.0,
2020-12-02 21:59:38-03:00,,9.09
2020-12-02 21:59:57-03:00,0.0,
2020-12-02 22:04:38-03:00,,9.09
2020-12-02 22:04:58-03:00,0.0,
2020-12-02 22:09:39-03:00,,9.09
2020-12-02 22:09:58-03:00,0.0,
2020-12-02 22:14:39-03:00,,9.09
2020-12-02 22:14:58-03:00,0.0,
2020-12-02 22:19:39-03:00,,9.09
2020-12-02 22:19:59-03:00,0.0,
2020-12-02 22:24:40-03:00,,9.09
2020-12-02 22:24:59-03:00,0.0,
2020-12-02 22:29:40-03:00,,9.09
2020-12-02 22:29:59-03:00,0.0,
2020-12-02 22:34:40-03:00,,9.09
2020-12-02 22:35:00-03:00,0.0,
2020-12-02 22:39:41-03:00,,9.09
2020-12-02 22:40:00-03:00,0.0,
2020-12-02 22:44:41-03:00,,9.09
2020-12-02 22:45:00-03:00,0.0,
2020-12-02 22:49:41-03:00,,9.09
2020-12-02 22:50:01-03:00,0.0,
2020-12-02 22:54:41-03:00,,9.09
2020-12-02 22:55:01-03:00,0.0,
2020-12-02 22:59:42-03:00,,9.09
2020-12-02 23:00:01-03:00,0.0,
2020-12-02 23:04:42-03:00,,9.09
2020-12-02 23:05:02-03:00,0.0,
2020-12-02 23:09:42-03:00,,9.09
2020-12-02 23:10:02-03:00,0.0,
2020-12-02 23:14:43-03:00,,9.09
2020-12-02 23:15:02-03:00,0.0,
2020-12-02 23:19:43-03:00,,9.09
2020-12-02 23:20:03-03:00,0.0,
2020-12-02 23:24:43-03:00,,9.09
2020-12-02 23:25:03-03:00,0.0,
2020-12-02 23:29:44-03:00,,9.09
2020-12-02 23:30:03-03:00,0.0,
2020-12-02 23:34:44-03:00,,9.09
2020-12-02 23:35:04-03:00,0.0,
2020-12-02 23:39:44-03:00,,9.09
2020-12-02 23:40:04-03:00,0.0,
2020-12-02 23:44:45-03:00,,9.09
2020-12-02 23:45:04-03:00,0.0,
2020-12-02 23:49:45-03:00,,9.09
2020-12-02 23:50:05-03:00,0.0,
2020-12-02 23:54:45-03:00,,9.09
2020-12-02 23:55:05-03:00,0.0,
2020-12-02 23:59:46-03:00,,9.09
2020-12-03 00:00:05-03:00,0.0,
2020-12-03 00:04:46-03:00,,9.09
2020-12-03 00:05:05-03:00,0.0,
2020-12-03 00:09:46-03:00,,9.09
2020-12-03 00:10:06-03:00,0.0,
2020-12-03 00:14:46-03:00,,9.09
2020-12-03 00:15:06-03:00,0.0,
2020-12-03 00:19:47-03:00,,9.09
2020-12-03 00:20:06-03:00,0.0,
2020-12-03 00:24:47-03:00,,9.09
2020-12-03 00:25:07-03:00,0.0,
2020-12-03 00:29:47-03:00,,9.09
2020-12-03 00:30:07-03:00,0.0,
2020-12-03 00:34:48-03:00,,9.09
2020-12-03 00:35:07-03:00,0.0,
2020-12-03 00:39:48-03:00,,9.09
2020-12-03 00:40:08-03:00,0.0,
2020-12-03 00:44:48-03:00,,9.09
2020-12-03 00:45:08-03:00,0.0,
2020-12-03 00:49:49-03:00,,9.09
2020-12-03 00:50:08-03:00,0.0,
2020-12-03 00:54:49-03:00,,9.09
2020-12-03 00:55:09-03:00,0.0,
2020-12-03 00:59:49-03:00,,9.09
2020-12-03 01:00:09-03:00,0.0,
2020-12-03 01:04:50-03:00,,9.09
2020-12-03 01:05:09-03:00,0.0,
2020-12-03 01:09:50-03:00,,9.09
2020-12-03 01:10:10-03:00,0.0,
2020-12-03 01:14:50-03:00,,9.09
2020-12-03 01:15:10-03:00,0.0,
2020-12-03 01:19:51-03:00,,9.09
2020-12-03 01:20:10-03:00,0.0,
2020-12-03 01:24:51-03:00,,9.09
2020-12-03 01:25:11-03:00,0.0,
2020-12-03 01:29:51-03:00,,9.09
2020-12-03 01:30:11-03:00,0.0,
2020-12-03 01:34:51-03:00,,9.09
2020-12-03 01:35:12-03:00,0.0,
2020-12-03 01:39:52-03:00,,9.09
2020-12-03 01:40:12-03:00,0.0,
2020-12-03 01:44:52-03:00,,8.33
2020-12-03 01:45:12-03:00,0.0,
2020-12-03 01:49:52-03:00,,9.09
2020-12-03 01:50:13-03:00,0.0,
2020-12-03 01:54:53-03:00,,9.09
2020-12-03 01:55:13-03:00,0.0,
2020-12-03 01:59:53-03:00,,9.09
2020-12-03 02:00:13-03:00,0.0,
2020-12-03 02:04:53-03:00,,9.09
