date,APR Los Cerrillos >> Estanques Acumuladores >> Volumen Acumulado Salida(12882),APR Los Cerrillos >> Pozo >> Volumen Pozo(12776)
2020-12-03 18:43:09-03:00,,99548.0
2020-12-03 18:46:02-03:00,0.0,
2020-12-03 18:48:04-03:00,,99548.0
2020-12-03 18:48:09-03:00,,99548.0
2020-12-03 18:51:03-03:00,0.0,
2020-12-03 18:53:04-03:00,,99549.0
2020-12-03 18:53:09-03:00,,99549.0
2020-12-03 18:56:03-03:00,0.0,
2020-12-03 18:58:04-03:00,,99552.0
2020-12-03 18:58:10-03:00,,99552.0
2020-12-03 19:01:03-03:00,0.0,
2020-12-03 19:03:05-03:00,,99554.0
2020-12-03 19:03:10-03:00,,99554.0
2020-12-03 19:06:04-03:00,0.0,
2020-12-03 19:08:05-03:00,,99557.0
2020-12-03 19:08:10-03:00,,99557.0
2020-12-03 19:11:04-03:00,0.0,
2020-12-03 19:13:05-03:00,,99559.0
2020-12-03 19:13:10-03:00,,99559.0
2020-12-03 19:16:04-03:00,0.0,
2020-12-03 19:18:06-03:00,,99562.0
2020-12-03 19:18:11-03:00,,99562.0
2020-12-03 19:21:05-03:00,0.0,
2020-12-03 19:23:06-03:00,,99564.0
2020-12-03 19:23:11-03:00,,99565.0
2020-12-03 19:26:05-03:00,0.0,
2020-12-03 19:28:06-03:00,,99567.0
2020-12-03 19:28:11-03:00,,99567.0
2020-12-03 19:31:05-03:00,0.0,
2020-12-03 19:33:07-03:00,,99570.0
2020-12-03 19:33:12-03:00,,99570.0
2020-12-03 19:36:06-03:00,0.0,
2020-12-03 19:38:07-03:00,,99572.0
2020-12-03 19:38:12-03:00,,99572.0
2020-12-03 19:41:06-03:00,0.0,
2020-12-03 19:43:07-03:00,,99575.0
2020-12-03 19:43:12-03:00,,99575.0
2020-12-03 19:46:06-03:00,0.0,
2020-12-03 19:48:07-03:00,,99577.0
2020-12-03 19:48:13-03:00,,99577.0
2020-12-03 19:51:07-03:00,0.0,
2020-12-03 19:53:08-03:00,,99580.0
2020-12-03 19:53:13-03:00,,99580.0
2020-12-03 19:56:07-03:00,0.0,
2020-12-03 19:58:08-03:00,,99582.0
2020-12-03 19:58:13-03:00,,99582.0
2020-12-03 20:01:07-03:00,0.0,
2020-12-03 20:03:08-03:00,,99585.0
2020-12-03 20:03:14-03:00,,99585.0
2020-12-03 20:06:08-03:00,0.0,
2020-12-03 20:08:09-03:00,,99588.0
2020-12-03 20:08:14-03:00,,99588.0
2020-12-03 20:11:08-03:00,0.0,
2020-12-03 20:13:09-03:00,,99590.0
2020-12-03 20:13:14-03:00,,99590.0
2020-12-03 20:16:08-03:00,0.0,
2020-12-03 20:18:09-03:00,,99593.0
2020-12-03 20:18:14-03:00,,99593.0
2020-12-03 20:21:09-03:00,0.0,
2020-12-03 20:23:10-03:00,,99595.0
2020-12-03 20:23:15-03:00,,99595.0
2020-12-03 20:26:09-03:00,0.0,
2020-12-03 20:28:10-03:00,,99598.0
2020-12-03 20:28:15-03:00,,99598.0
2020-12-03 20:31:09-03:00,0.0,
2020-12-03 20:33:10-03:00,,99600.0
2020-12-03 20:33:15-03:00,,99600.0
2020-12-03 20:36:09-03:00,0.0,
2020-12-03 20:38:11-03:00,,99603.0
2020-12-03 20:38:16-03:00,,99603.0
2020-12-03 20:41:10-03:00,0.0,
2020-12-03 20:43:11-03:00,,99606.0
2020-12-03 20:43:16-03:00,,99606.0
2020-12-03 20:46:10-03:00,0.0,
2020-12-03 20:48:11-03:00,,99608.0
2020-12-03 20:48:16-03:00,,99608.0
2020-12-03 20:51:10-03:00,0.0,
2020-12-03 20:53:11-03:00,,99611.0
2020-12-03 20:53:17-03:00,,99611.0
2020-12-03 20:56:11-03:00,0.0,
2020-12-03 20:58:12-03:00,,99613.0
2020-12-03 20:58:17-03:00,,99613.0
2020-12-03 21:01:11-03:00,0.0,
2020-12-03 21:03:12-03:00,,99616.0
2020-12-03 21:03:17-03:00,,99616.0
2020-12-03 21:06:11-03:00,0.0,
2020-12-03 21:08:12-03:00,,99618.0
2020-12-03 21:08:18-03:00,,99618.0
2020-12-03 21:11:12-03:00,0.0,
2020-12-03 21:13:13-03:00,,99621.0
2020-12-03 21:13:18-03:00,,99621.0
2020-12-03 21:16:12-03:00,0.0,
2020-12-03 21:18:13-03:00,,99623.0
2020-12-03 21:18:18-03:00,,99624.0
2020-12-03 21:21:12-03:00,0.0,
2020-12-03 21:23:13-03:00,,99626.0
2020-12-03 21:23:19-03:00,,99626.0
2020-12-03 21:26:13-03:00,0.0,
2020-12-03 21:28:14-03:00,,99629.0
2020-12-03 21:28:19-03:00,,99629.0
2020-12-03 21:31:13-03:00,0.0,
2020-12-03 21:33:14-03:00,,99631.0
2020-12-03 21:33:19-03:00,,99631.0
2020-12-03 21:36:13-03:00,0.0,
2020-12-03 21:38:14-03:00,,99634.0
2020-12-03 21:38:19-03:00,,99634.0
2020-12-03 21:41:14-03:00,0.0,
2020-12-03 21:43:14-03:00,,99636.0
2020-12-03 21:43:20-03:00,,99636.0
2020-12-03 21:46:14-03:00,0.0,
2020-12-03 21:48:15-03:00,,99638.0
2020-12-03 21:48:20-03:00,,99638.0
2020-12-03 21:51:14-03:00,0.0,
2020-12-03 21:53:15-03:00,,99638.0
2020-12-03 21:53:20-03:00,,99638.0
2020-12-03 21:56:15-03:00,0.0,
2020-12-03 21:58:15-03:00,,99638.0
2020-12-03 21:58:21-03:00,,99638.0
2020-12-03 22:01:15-03:00,0.0,
2020-12-03 22:03:16-03:00,,99638.0
2020-12-03 22:03:21-03:00,,99638.0
2020-12-03 22:06:15-03:00,0.0,
2020-12-03 22:08:16-03:00,,99638.0
2020-12-03 22:08:21-03:00,,99638.0
2020-12-03 22:11:16-03:00,0.0,
2020-12-03 22:13:16-03:00,,99638.0
2020-12-03 22:13:22-03:00,,99638.0
2020-12-03 22:16:16-03:00,0.0,
2020-12-03 22:18:17-03:00,,99638.0
2020-12-03 22:18:22-03:00,,99638.0
2020-12-03 22:21:16-03:00,0.0,
2020-12-03 22:23:17-03:00,,99638.0
2020-12-03 22:23:22-03:00,,99638.0
2020-12-03 22:26:17-03:00,0.0,
2020-12-03 22:28:17-03:00,,99638.0
2020-12-03 22:28:22-03:00,,99638.0
2020-12-03 22:31:17-03:00,0.0,
2020-12-03 22:33:18-03:00,,99638.0
2020-12-03 22:33:23-03:00,,99638.0
2020-12-03 22:36:17-03:00,0.0,
2020-12-03 22:38:18-03:00,,99638.0
2020-12-03 22:38:23-03:00,,99638.0
2020-12-03 22:41:18-03:00,0.0,
2020-12-03 22:43:18-03:00,,99638.0
2020-12-03 22:43:23-03:00,,99638.0
2020-12-03 22:46:18-03:00,0.0,
2020-12-03 22:48:18-03:00,,99638.0
2020-12-03 22:48:24-03:00,,99638.0
2020-12-03 22:51:18-03:00,0.0,
2020-12-03 22:53:19-03:00,,99639.0
2020-12-03 22:53:24-03:00,,99639.0
2020-12-03 22:56:19-03:00,0.0,
2020-12-03 22:58:19-03:00,,99641.0
2020-12-03 22:58:24-03:00,,99641.0
2020-12-03 23:01:19-03:00,0.0,
2020-12-03 23:03:19-03:00,,99644.0
2020-12-03 23:03:25-03:00,,99644.0
2020-12-03 23:06:19-03:00,0.0,
2020-12-03 23:08:20-03:00,,99647.0
2020-12-03 23:08:25-03:00,,99647.0
2020-12-03 23:11:19-03:00,0.0,
2020-12-03 23:13:20-03:00,,99649.0
2020-12-03 23:13:25-03:00,,99649.0
2020-12-03 23:16:20-03:00,0.0,
2020-12-03 23:18:20-03:00,,99652.0
2020-12-03 23:18:25-03:00,,99652.0
2020-12-03 23:21:20-03:00,0.0,
2020-12-03 23:23:21-03:00,,99654.0
2020-12-03 23:23:26-03:00,,99654.0
2020-12-03 23:26:20-03:00,0.0,
2020-12-03 23:28:21-03:00,,99657.0
2020-12-03 23:28:26-03:00,,99657.0
2020-12-03 23:31:21-03:00,0.0,
2020-12-03 23:33:21-03:00,,99659.0
2020-12-03 23:33:26-03:00,,99660.0
2020-12-03 23:36:21-03:00,0.0,
2020-12-03 23:38:22-03:00,,99662.0
2020-12-03 23:38:27-03:00,,99662.0
2020-12-03 23:41:22-03:00,0.0,
2020-12-03 23:43:22-03:00,,99665.0
2020-12-03 23:43:27-03:00,,99665.0
2020-12-03 23:46:22-03:00,0.0,
2020-12-03 23:48:22-03:00,,99667.0
2020-12-03 23:48:27-03:00,,99667.0
2020-12-03 23:51:22-03:00,0.0,
2020-12-03 23:53:22-03:00,,99669.0
2020-12-03 23:53:28-03:00,,99669.0
2020-12-03 23:56:23-03:00,0.0,
2020-12-03 23:58:23-03:00,,99669.0
2020-12-03 23:58:28-03:00,,99669.0
2020-12-04 00:01:23-03:00,0.0,
2020-12-04 00:03:23-03:00,,99669.0
2020-12-04 00:03:28-03:00,,99669.0
2020-12-04 00:06:23-03:00,0.0,
2020-12-04 00:08:23-03:00,,99669.0
2020-12-04 00:08:29-03:00,,99669.0
2020-12-04 00:11:24-03:00,0.0,
2020-12-04 00:13:24-03:00,,99669.0
2020-12-04 00:13:29-03:00,,99669.0
2020-12-04 00:16:24-03:00,0.0,
2020-12-04 00:18:24-03:00,,99669.0
2020-12-04 00:18:29-03:00,,99669.0
2020-12-04 00:21:24-03:00,0.0,
2020-12-04 00:23:24-03:00,,99669.0
2020-12-04 00:23:29-03:00,,99669.0
2020-12-04 00:26:25-03:00,0.0,
2020-12-04 00:28:25-03:00,,99669.0
2020-12-04 00:28:30-03:00,,99669.0
2020-12-04 00:31:25-03:00,0.0,
2020-12-04 00:33:25-03:00,,99669.0
2020-12-04 00:33:30-03:00,,99669.0
2020-12-04 00:36:25-03:00,0.0,
2020-12-04 00:38:25-03:00,,99669.0
2020-12-04 00:38:30-03:00,,99669.0
2020-12-04 00:41:26-03:00,0.0,
2020-12-04 00:43:25-03:00,,99669.0
2020-12-04 00:43:31-03:00,,99669.0
2020-12-04 00:46:26-03:00,0.0,
2020-12-04 00:48:26-03:00,,99669.0
2020-12-04 00:48:31-03:00,,99669.0
2020-12-04 00:51:26-03:00,0.0,
2020-12-04 00:53:26-03:00,,99669.0
2020-12-04 00:53:31-03:00,,99669.0
2020-12-04 00:56:26-03:00,0.0,
2020-12-04 00:58:26-03:00,,99669.0
2020-12-04 00:58:32-03:00,,99669.0
2020-12-04 01:01:27-03:00,0.0,
2020-12-04 01:03:27-03:00,,99669.0
2020-12-04 01:03:32-03:00,,99669.0
2020-12-04 01:06:27-03:00,0.0,
2020-12-04 01:08:27-03:00,,99669.0
2020-12-04 01:08:32-03:00,,99669.0
2020-12-04 01:11:27-03:00,0.0,
2020-12-04 01:13:27-03:00,,99669.0
2020-12-04 01:13:33-03:00,,99669.0
2020-12-04 01:16:28-03:00,0.0,
2020-12-04 01:18:28-03:00,,99669.0
2020-12-04 01:18:33-03:00,,99669.0
2020-12-04 01:21:28-03:00,0.0,
2020-12-04 01:23:28-03:00,,99669.0
2020-12-04 01:23:33-03:00,,99669.0
2020-12-04 01:26:28-03:00,0.0,
2020-12-04 01:28:28-03:00,,99669.0
2020-12-04 01:28:33-03:00,,99669.0
2020-12-04 01:31:29-03:00,0.0,
2020-12-04 01:33:29-03:00,,99669.0
2020-12-04 01:33:34-03:00,,99669.0
2020-12-04 01:36:29-03:00,0.0,
2020-12-04 01:38:29-03:00,,99669.0
2020-12-04 01:38:34-03:00,,99669.0
2020-12-04 01:41:30-03:00,0.0,
2020-12-04 01:43:29-03:00,,99669.0
2020-12-04 01:43:34-03:00,,99669.0
2020-12-04 01:46:30-03:00,0.0,
2020-12-04 01:48:29-03:00,,99669.0
2020-12-04 01:48:35-03:00,,99669.0
2020-12-04 01:51:30-03:00,0.0,
2020-12-04 01:53:30-03:00,,99669.0
2020-12-04 01:53:35-03:00,,99669.0
2020-12-04 01:56:31-03:00,0.0,
2020-12-04 01:58:30-03:00,,99669.0
2020-12-04 01:58:35-03:00,,99669.0
2020-12-04 02:01:31-03:00,0.0,
2020-12-04 02:03:30-03:00,,99669.0
2020-12-04 02:03:36-03:00,,99669.0
2020-12-04 02:06:31-03:00,0.0,
2020-12-04 02:08:31-03:00,,99669.0
2020-12-04 02:08:36-03:00,,99669.0
2020-12-04 02:11:32-03:00,0.0,
2020-12-04 02:13:31-03:00,,99669.0
2020-12-04 02:13:36-03:00,,99669.0
2020-12-04 02:16:32-03:00,0.0,
2020-12-04 02:18:31-03:00,,99669.0
2020-12-04 02:18:37-03:00,,99669.0
2020-12-04 02:21:32-03:00,0.0,
2020-12-04 02:23:32-03:00,,99669.0
2020-12-04 02:23:37-03:00,,99669.0
2020-12-04 02:26:33-03:00,0.0,
2020-12-04 02:28:32-03:00,,99669.0
2020-12-04 02:28:37-03:00,,99669.0
2020-12-04 02:31:33-03:00,0.0,
2020-12-04 02:33:32-03:00,,99669.0
2020-12-04 02:33:37-03:00,,99669.0
2020-12-04 02:36:33-03:00,0.0,
2020-12-04 02:38:32-03:00,,99670.0
2020-12-04 02:38:38-03:00,,99670.0
2020-12-04 02:41:33-03:00,0.0,
2020-12-04 02:43:33-03:00,,99672.0
2020-12-04 02:43:38-03:00,,99672.0
2020-12-04 02:46:34-03:00,0.0,
2020-12-04 02:48:33-03:00,,99675.0
2020-12-04 02:48:38-03:00,,99675.0
2020-12-04 02:51:34-03:00,0.0,
2020-12-04 02:53:33-03:00,,99677.0
2020-12-04 02:53:39-03:00,,99677.0
2020-12-04 02:56:34-03:00,0.0,
2020-12-04 02:58:34-03:00,,99680.0
2020-12-04 02:58:39-03:00,,99680.0
2020-12-04 03:01:35-03:00,0.0,
2020-12-04 03:03:34-03:00,,99682.0
2020-12-04 03:03:39-03:00,,99682.0
2020-12-04 03:06:35-03:00,0.0,
2020-12-04 03:08:34-03:00,,99685.0
2020-12-04 03:08:40-03:00,,99685.0
2020-12-04 03:11:35-03:00,0.0,
2020-12-04 03:13:35-03:00,,99688.0
2020-12-04 03:13:40-03:00,,99688.0
2020-12-04 03:16:36-03:00,0.0,
2020-12-04 03:18:35-03:00,,99690.0
2020-12-04 03:18:40-03:00,,99690.0
2020-12-04 03:21:36-03:00,0.0,
2020-12-04 03:23:35-03:00,,99692.0
2020-12-04 03:23:41-03:00,,99692.0
2020-12-04 03:26:36-03:00,0.0,
2020-12-04 03:28:36-03:00,,99692.0
2020-12-04 03:28:41-03:00,,99692.0
2020-12-04 03:31:37-03:00,0.0,
2020-12-04 03:33:36-03:00,,99692.0
2020-12-04 03:33:41-03:00,,99692.0
2020-12-04 03:36:37-03:00,0.0,
2020-12-04 03:38:36-03:00,,99692.0
2020-12-04 03:38:41-03:00,,99692.0
2020-12-04 03:41:37-03:00,0.0,
2020-12-04 03:43:36-03:00,,99692.0
2020-12-04 03:43:42-03:00,,99692.0
2020-12-04 03:46:38-03:00,0.0,
2020-12-04 03:48:37-03:00,,99692.0
2020-12-04 03:48:42-03:00,,99692.0
2020-12-04 03:51:38-03:00,0.0,
2020-12-04 03:53:37-03:00,,99692.0
2020-12-04 03:53:42-03:00,,99692.0
2020-12-04 03:56:38-03:00,0.0,
2020-12-04 03:58:37-03:00,,99692.0
2020-12-04 03:58:43-03:00,,99692.0
2020-12-04 04:01:39-03:00,0.0,
2020-12-04 04:03:38-03:00,,99692.0
2020-12-04 04:03:43-03:00,,99692.0
2020-12-04 04:06:39-03:00,0.0,
2020-12-04 04:08:38-03:00,,99692.0
2020-12-04 04:08:43-03:00,,99692.0
2020-12-04 04:11:39-03:00,0.0,
2020-12-04 04:13:38-03:00,,99692.0
2020-12-04 04:13:44-03:00,,99692.0
2020-12-04 04:16:39-03:00,0.0,
2020-12-04 04:18:39-03:00,,99692.0
2020-12-04 04:18:44-03:00,,99692.0
2020-12-04 04:21:40-03:00,0.0,
2020-12-04 04:23:39-03:00,,99692.0
2020-12-04 04:23:44-03:00,,99692.0
2020-12-04 04:26:40-03:00,0.0,
2020-12-04 04:28:39-03:00,,99692.0
2020-12-04 04:28:44-03:00,,99692.0
2020-12-04 04:31:40-03:00,0.0,
2020-12-04 04:33:40-03:00,,99692.0
2020-12-04 04:33:45-03:00,,99692.0
2020-12-04 04:36:41-03:00,0.0,
2020-12-04 04:38:40-03:00,,99692.0
2020-12-04 04:38:45-03:00,,99692.0
2020-12-04 04:41:41-03:00,0.0,
2020-12-04 04:43:40-03:00,,99692.0
2020-12-04 04:43:45-03:00,,99692.0
2020-12-04 04:46:41-03:00,0.0,
2020-12-04 04:48:41-03:00,,99692.0
2020-12-04 04:48:46-03:00,,99692.0
2020-12-04 04:51:42-03:00,0.0,
2020-12-04 04:53:41-03:00,,99692.0
2020-12-04 04:53:46-03:00,,99692.0
2020-12-04 04:56:42-03:00,0.0,
2020-12-04 04:58:41-03:00,,99692.0
2020-12-04 04:58:46-03:00,,99692.0
2020-12-04 05:01:42-03:00,0.0,
2020-12-04 05:03:41-03:00,,99692.0
2020-12-04 05:03:47-03:00,,99692.0
2020-12-04 05:06:43-03:00,0.0,
2020-12-04 05:08:42-03:00,,99692.0
2020-12-04 05:08:47-03:00,,99692.0
2020-12-04 05:11:43-03:00,0.0,
2020-12-04 05:13:42-03:00,,99692.0
2020-12-04 05:13:47-03:00,,99692.0
2020-12-04 05:16:43-03:00,0.0,
2020-12-04 05:18:42-03:00,,99692.0
2020-12-04 05:18:48-03:00,,99692.0
2020-12-04 05:21:44-03:00,0.0,
2020-12-04 05:23:43-03:00,,99692.0
2020-12-04 05:23:48-03:00,,99692.0
2020-12-04 05:26:44-03:00,0.0,
2020-12-04 05:28:43-03:00,,99692.0
2020-12-04 05:28:48-03:00,,99692.0
2020-12-04 05:31:45-03:00,0.0,
2020-12-04 05:33:43-03:00,,99692.0
2020-12-04 05:33:48-03:00,,99692.0
2020-12-04 05:36:45-03:00,0.0,
2020-12-04 05:38:44-03:00,,99692.0
2020-12-04 05:38:49-03:00,,99692.0
2020-12-04 05:41:45-03:00,0.0,
2020-12-04 05:43:44-03:00,,99692.0
2020-12-04 05:43:49-03:00,,99692.0
2020-12-04 05:46:45-03:00,0.0,
2020-12-04 05:48:44-03:00,,99692.0
2020-12-04 05:48:49-03:00,,99692.0
2020-12-04 05:51:46-03:00,0.0,
2020-12-04 05:53:44-03:00,,99692.0
2020-12-04 05:53:50-03:00,,99692.0
2020-12-04 05:56:46-03:00,0.0,
2020-12-04 05:58:45-03:00,,99692.0
2020-12-04 05:58:50-03:00,,99692.0
2020-12-04 06:01:46-03:00,0.0,
2020-12-04 06:03:45-03:00,,99692.0
2020-12-04 06:03:50-03:00,,99692.0
2020-12-04 06:06:47-03:00,0.0,
2020-12-04 06:08:45-03:00,,99692.0
2020-12-04 06:08:51-03:00,,99692.0
2020-12-04 06:11:47-03:00,0.0,
2020-12-04 06:13:46-03:00,,99692.0
2020-12-04 06:13:51-03:00,,99692.0
2020-12-04 06:16:47-03:00,0.0,
2020-12-04 06:18:46-03:00,,99692.0
2020-12-04 06:18:51-03:00,,99692.0
2020-12-04 06:21:48-03:00,0.0,
2020-12-04 06:23:46-03:00,,99692.0
2020-12-04 06:23:52-03:00,,99692.0
2020-12-04 06:26:48-03:00,0.0,
2020-12-04 06:28:47-03:00,,99692.0
2020-12-04 06:28:52-03:00,,99692.0
2020-12-04 06:31:48-03:00,0.0,
2020-12-04 06:33:47-03:00,,99692.0
2020-12-04 06:33:52-03:00,,99692.0
2020-12-04 06:36:49-03:00,0.0,
2020-12-04 06:38:47-03:00,,99693.0
2020-12-04 06:38:52-03:00,,99693.0
2020-12-04 06:41:49-03:00,0.0,
2020-12-04 06:43:47-03:00,,99695.0
2020-12-04 06:43:53-03:00,,99695.0
2020-12-04 06:46:49-03:00,0.0,
2020-12-04 06:48:48-03:00,,99698.0
2020-12-04 06:48:53-03:00,,99698.0
2020-12-04 06:51:49-03:00,0.0,
2020-12-04 06:53:48-03:00,,99700.0
2020-12-04 06:53:53-03:00,,99700.0
2020-12-04 06:56:50-03:00,0.0,
2020-12-04 06:58:48-03:00,,99703.0
2020-12-04 06:58:54-03:00,,99703.0
2020-12-04 07:01:50-03:00,0.0,
2020-12-04 07:03:49-03:00,,99706.0
2020-12-04 07:03:54-03:00,,99706.0
2020-12-04 07:06:50-03:00,0.0,
2020-12-04 07:08:49-03:00,,99708.0
2020-12-04 07:08:54-03:00,,99708.0
2020-12-04 07:11:51-03:00,0.0,
2020-12-04 07:13:49-03:00,,99711.0
2020-12-04 07:13:55-03:00,,99711.0
2020-12-04 07:16:51-03:00,0.0,
2020-12-04 07:18:50-03:00,,99713.0
2020-12-04 07:18:55-03:00,,99713.0
2020-12-04 07:21:51-03:00,0.0,
2020-12-04 07:23:50-03:00,,99716.0
2020-12-04 07:23:55-03:00,,99716.0
2020-12-04 07:26:52-03:00,0.0,
2020-12-04 07:28:50-03:00,,99718.0
2020-12-04 07:28:55-03:00,,99718.0
2020-12-04 07:31:52-03:00,0.0,
2020-12-04 07:33:51-03:00,,99721.0
2020-12-04 07:33:56-03:00,,99721.0
2020-12-04 07:36:53-03:00,0.0,
2020-12-04 07:38:51-03:00,,99723.0
2020-12-04 07:38:56-03:00,,99724.0
2020-12-04 07:41:53-03:00,0.0,
2020-12-04 07:43:51-03:00,,99725.0
2020-12-04 07:43:56-03:00,,99725.0
2020-12-04 07:46:53-03:00,0.0,
2020-12-04 07:48:51-03:00,,99725.0
2020-12-04 07:48:57-03:00,,99725.0
2020-12-04 07:51:54-03:00,0.0,
2020-12-04 07:53:52-03:00,,99725.0
2020-12-04 07:53:57-03:00,,99725.0
2020-12-04 07:56:54-03:00,0.0,
2020-12-04 07:58:52-03:00,,99725.0
2020-12-04 07:58:57-03:00,,99725.0
2020-12-04 08:01:54-03:00,0.0,
2020-12-04 08:03:52-03:00,,99725.0
2020-12-04 08:03:58-03:00,,99725.0
2020-12-04 08:06:55-03:00,0.0,
2020-12-04 08:08:53-03:00,,99725.0
2020-12-04 08:08:58-03:00,,99725.0
2020-12-04 08:11:55-03:00,0.0,
2020-12-04 08:13:53-03:00,,99725.0
2020-12-04 08:13:58-03:00,,99725.0
2020-12-04 08:16:55-03:00,0.0,
2020-12-04 08:18:53-03:00,,99725.0
2020-12-04 08:18:59-03:00,,99725.0
2020-12-04 08:21:56-03:00,0.0,
2020-12-04 08:23:54-03:00,,99725.0
2020-12-04 08:23:59-03:00,,99725.0
2020-12-04 08:26:56-03:00,0.0,
2020-12-04 08:28:54-03:00,,99725.0
2020-12-04 08:28:59-03:00,,99725.0
2020-12-04 08:31:56-03:00,0.0,
2020-12-04 08:33:54-03:00,,99725.0
2020-12-04 08:33:59-03:00,,99725.0
2020-12-04 08:36:57-03:00,0.0,
2020-12-04 08:38:54-03:00,,99725.0
2020-12-04 08:39:00-03:00,,99725.0
2020-12-04 08:41:57-03:00,0.0,
2020-12-04 08:43:55-03:00,,99725.0
2020-12-04 08:44:00-03:00,,99725.0
2020-12-04 08:46:57-03:00,0.0,
2020-12-04 08:48:55-03:00,,99725.0
2020-12-04 08:49:00-03:00,,99725.0
2020-12-04 08:51:57-03:00,0.0,
2020-12-04 08:53:55-03:00,,99725.0
2020-12-04 08:54:01-03:00,,99725.0
2020-12-04 08:56:58-03:00,0.0,
2020-12-04 08:58:56-03:00,,99726.0
2020-12-04 08:59:01-03:00,,99726.0
2020-12-04 09:01:58-03:00,0.0,
2020-12-04 09:03:56-03:00,,99728.0
2020-12-04 09:04:01-03:00,,99729.0
2020-12-04 09:06:58-03:00,0.0,
2020-12-04 09:08:56-03:00,,99731.0
2020-12-04 09:09:02-03:00,,99731.0
2020-12-04 09:11:59-03:00,0.0,
2020-12-04 09:13:57-03:00,,99734.0
2020-12-04 09:14:02-03:00,,99734.0
2020-12-04 09:16:59-03:00,0.0,
2020-12-04 09:18:57-03:00,,99736.0
2020-12-04 09:19:02-03:00,,99736.0
2020-12-04 09:21:59-03:00,0.0,
2020-12-04 09:23:57-03:00,,99739.0
2020-12-04 09:24:03-03:00,,99739.0
2020-12-04 09:27:00-03:00,0.0,
2020-12-04 09:28:58-03:00,,99741.0
2020-12-04 09:29:03-03:00,,99741.0
2020-12-04 09:32:01-03:00,0.0,
2020-12-04 09:33:58-03:00,,99744.0
2020-12-04 09:34:03-03:00,,99744.0
2020-12-04 09:37:01-03:00,0.0,
2020-12-04 09:38:58-03:00,,99746.0
2020-12-04 09:39:03-03:00,,99746.0
2020-12-04 09:42:02-03:00,0.0,
2020-12-04 09:43:58-03:00,,99749.0
2020-12-04 09:44:04-03:00,,99749.0
2020-12-04 09:47:02-03:00,0.0,
2020-12-04 09:48:59-03:00,,99752.0
2020-12-04 09:49:04-03:00,,99752.0
2020-12-04 09:52:02-03:00,0.0,
2020-12-04 09:53:59-03:00,,99754.0
2020-12-04 09:54:04-03:00,,99754.0
2020-12-04 09:57:03-03:00,0.0,
2020-12-04 09:58:59-03:00,,99757.0
2020-12-04 09:59:05-03:00,,99757.0
2020-12-04 10:02:03-03:00,0.0,
2020-12-04 10:04:00-03:00,,99759.0
2020-12-04 10:04:05-03:00,,99759.0
2020-12-04 10:07:03-03:00,0.0,
2020-12-04 10:09:00-03:00,,99762.0
2020-12-04 10:09:05-03:00,,99762.0
2020-12-04 10:12:03-03:00,0.0,
2020-12-04 10:14:00-03:00,,99764.0
2020-12-04 10:14:06-03:00,,99764.0
2020-12-04 10:17:04-03:00,0.0,
2020-12-04 10:19:01-03:00,,99767.0
2020-12-04 10:19:06-03:00,,99767.0
2020-12-04 10:22:04-03:00,0.0,
2020-12-04 10:24:01-03:00,,99770.0
2020-12-04 10:24:06-03:00,,99770.0
2020-12-04 10:27:04-03:00,0.0,
2020-12-04 10:29:01-03:00,,99772.0
2020-12-04 10:29:07-03:00,,99772.0
2020-12-04 10:32:05-03:00,0.0,
2020-12-04 10:34:02-03:00,,99775.0
2020-12-04 10:34:07-03:00,,99775.0
2020-12-04 10:37:05-03:00,0.0,
2020-12-04 10:39:02-03:00,,99777.0
2020-12-04 10:39:07-03:00,,99777.0
2020-12-04 10:42:05-03:00,0.0,
2020-12-04 10:44:02-03:00,,99780.0
2020-12-04 10:44:07-03:00,,99780.0
2020-12-04 10:47:06-03:00,0.0,
2020-12-04 10:49:02-03:00,,99782.0
2020-12-04 10:49:08-03:00,,99782.0
2020-12-04 10:52:06-03:00,0.0,
2020-12-04 10:54:03-03:00,,99785.0
2020-12-04 10:54:08-03:00,,99785.0
2020-12-04 10:57:06-03:00,0.0,
2020-12-04 10:59:03-03:00,,99788.0
2020-12-04 10:59:08-03:00,,99788.0
2020-12-04 11:02:07-03:00,0.0,
2020-12-04 11:04:03-03:00,,99790.0
2020-12-04 11:04:09-03:00,,99790.0
2020-12-04 11:07:07-03:00,0.0,
2020-12-04 11:09:04-03:00,,99793.0
2020-12-04 11:09:09-03:00,,99793.0
2020-12-04 11:12:07-03:00,0.0,
2020-12-04 11:14:04-03:00,,99795.0
2020-12-04 11:14:09-03:00,,99795.0
2020-12-04 11:17:08-03:00,0.0,
2020-12-04 11:19:04-03:00,,99798.0
2020-12-04 11:19:10-03:00,,99798.0
2020-12-04 11:22:08-03:00,0.0,
2020-12-04 11:24:05-03:00,,99800.0
2020-12-04 11:24:10-03:00,,99800.0
2020-12-04 11:27:08-03:00,0.0,
2020-12-04 11:29:05-03:00,,99803.0
2020-12-04 11:29:10-03:00,,99803.0
2020-12-04 11:32:09-03:00,0.0,
2020-12-04 11:34:05-03:00,,99806.0
2020-12-04 11:34:11-03:00,,99806.0
2020-12-04 11:37:09-03:00,0.0,
2020-12-04 11:39:05-03:00,,99808.0
2020-12-04 11:39:11-03:00,,99808.0
2020-12-04 11:42:09-03:00,0.0,
2020-12-04 11:44:06-03:00,,99811.0
2020-12-04 11:44:11-03:00,,99811.0
2020-12-04 11:47:10-03:00,0.0,
