date,APR Las Calderas RP1 >> Estanque Elevado 1 >> Volumen Salida Estanque Base(14135),APR Las Calderas RP1 >> Pozo Pedrero >> Volumen Pozo Pedrero(14069)
2020-12-24 22:28:11-03:00,,10169.0
2020-12-24 22:28:21-03:00,108382.0,
2020-12-24 22:33:11-03:00,,10169.0
2020-12-24 22:33:22-03:00,108384.0,
2020-12-24 22:38:12-03:00,,10169.0
2020-12-24 22:38:22-03:00,108386.0,
2020-12-24 22:43:12-03:00,,10169.0
2020-12-24 22:43:22-03:00,108387.0,
2020-12-24 22:48:12-03:00,,10169.0
2020-12-24 22:48:23-03:00,108389.0,
2020-12-24 22:53:13-03:00,,10169.0
2020-12-24 22:53:23-03:00,108390.0,
2020-12-24 22:58:13-03:00,,10169.0
2020-12-24 22:58:23-03:00,108392.0,
2020-12-24 23:03:13-03:00,,10169.0
2020-12-24 23:03:24-03:00,108393.0,
2020-12-24 23:08:14-03:00,,10169.0
2020-12-24 23:08:24-03:00,108395.0,
2020-12-24 23:13:14-03:00,,10169.0
2020-12-24 23:13:24-03:00,108396.0,
2020-12-24 23:18:14-03:00,,10169.0
2020-12-24 23:18:25-03:00,108398.0,
2020-12-24 23:23:14-03:00,,10169.0
2020-12-24 23:23:25-03:00,108399.0,
2020-12-24 23:28:15-03:00,,10169.0
2020-12-24 23:28:25-03:00,108401.0,
2020-12-24 23:33:15-03:00,,10169.0
2020-12-24 23:33:26-03:00,108403.0,
2020-12-24 23:38:15-03:00,,10169.0
2020-12-24 23:38:26-03:00,108404.0,
2020-12-24 23:43:16-03:00,,10169.0
2020-12-24 23:43:26-03:00,108406.0,
2020-12-24 23:48:16-03:00,,10169.0
2020-12-24 23:48:27-03:00,108407.0,
2020-12-24 23:53:16-03:00,,10169.0
2020-12-24 23:53:27-03:00,108409.0,
2020-12-24 23:58:17-03:00,,10169.0
2020-12-24 23:58:27-03:00,108411.0,
2020-12-25 00:03:17-03:00,,10169.0
2020-12-25 00:03:28-03:00,108412.0,
2020-12-25 00:08:17-03:00,,10169.0
2020-12-25 00:08:28-03:00,108413.0,
2020-12-25 00:13:18-03:00,,10169.0
2020-12-25 00:13:28-03:00,108414.0,
2020-12-25 00:18:18-03:00,,10170.0
2020-12-25 00:18:29-03:00,108416.0,
2020-12-25 00:23:18-03:00,,10171.0
2020-12-25 00:23:29-03:00,108417.0,
2020-12-25 00:28:19-03:00,,10171.0
2020-12-25 00:28:29-03:00,108418.0,
2020-12-25 00:33:19-03:00,,10172.0
2020-12-25 00:33:30-03:00,108420.0,
2020-12-25 00:38:19-03:00,,10173.0
2020-12-25 00:38:30-03:00,108421.0,
2020-12-25 00:43:20-03:00,,10173.0
2020-12-25 00:43:30-03:00,108422.0,
2020-12-25 00:48:20-03:00,,10174.0
2020-12-25 00:48:30-03:00,108424.0,
2020-12-25 00:53:20-03:00,,10175.0
2020-12-25 00:53:31-03:00,108425.0,
2020-12-25 00:58:20-03:00,,10175.0
2020-12-25 00:58:31-03:00,108427.0,
2020-12-25 01:03:21-03:00,,10175.0
2020-12-25 01:03:31-03:00,108428.0,
2020-12-25 01:08:21-03:00,,10175.0
2020-12-25 01:08:32-03:00,108429.0,
2020-12-25 01:13:21-03:00,,10175.0
2020-12-25 01:13:32-03:00,108430.0,
2020-12-25 01:18:22-03:00,,10175.0
2020-12-25 01:18:32-03:00,108431.0,
2020-12-25 01:23:22-03:00,,10175.0
2020-12-25 01:23:33-03:00,108432.0,
2020-12-25 01:28:22-03:00,,10175.0
2020-12-25 01:28:33-03:00,108433.0,
2020-12-25 01:33:23-03:00,,10175.0
2020-12-25 01:33:33-03:00,108434.0,
2020-12-25 01:38:23-03:00,,10175.0
2020-12-25 01:38:34-03:00,108435.0,
2020-12-25 01:43:24-03:00,,10175.0
2020-12-25 01:43:34-03:00,108436.0,
2020-12-25 01:48:24-03:00,,10175.0
2020-12-25 01:48:34-03:00,108437.0,
2020-12-25 01:53:24-03:00,,10175.0
2020-12-25 01:53:35-03:00,108439.0,
2020-12-25 01:58:24-03:00,,10175.0
2020-12-25 01:58:35-03:00,108440.0,
2020-12-25 02:03:25-03:00,,10175.0
2020-12-25 02:03:35-03:00,108441.0,
2020-12-25 02:08:25-03:00,,10175.0
2020-12-25 02:08:35-03:00,108442.0,
2020-12-25 02:13:25-03:00,,10175.0
2020-12-25 02:13:36-03:00,108443.0,
2020-12-25 02:18:26-03:00,,10175.0
2020-12-25 02:18:36-03:00,108444.0,
2020-12-25 02:23:26-03:00,,10175.0
2020-12-25 02:23:36-03:00,108445.0,
2020-12-25 02:28:26-03:00,,10175.0
2020-12-25 02:28:37-03:00,108446.0,
2020-12-25 02:33:27-03:00,,10175.0
2020-12-25 02:33:37-03:00,108447.0,
2020-12-25 02:38:27-03:00,,10175.0
2020-12-25 02:38:37-03:00,108448.0,
2020-12-25 02:43:27-03:00,,10175.0
2020-12-25 02:43:38-03:00,108449.0,
2020-12-25 02:48:27-03:00,,10175.0
2020-12-25 02:48:38-03:00,108449.0,
2020-12-25 02:53:28-03:00,,10175.0
2020-12-25 02:53:38-03:00,108450.0,
2020-12-25 02:58:28-03:00,,10175.0
2020-12-25 02:58:39-03:00,108450.0,
2020-12-25 03:03:28-03:00,,10175.0
2020-12-25 03:03:39-03:00,108451.0,
2020-12-25 03:08:29-03:00,,10175.0
2020-12-25 03:08:39-03:00,108452.0,
2020-12-25 03:13:29-03:00,,10175.0
2020-12-25 03:13:40-03:00,108452.0,
2020-12-25 03:18:29-03:00,,10175.0
2020-12-25 03:18:40-03:00,108453.0,
2020-12-25 03:23:30-03:00,,10175.0
2020-12-25 03:23:40-03:00,108453.0,
2020-12-25 03:28:30-03:00,,10175.0
2020-12-25 03:28:41-03:00,108453.0,
2020-12-25 03:33:31-03:00,,10175.0
2020-12-25 03:33:41-03:00,108454.0,
2020-12-25 03:38:31-03:00,,10175.0
2020-12-25 03:38:41-03:00,108454.0,
2020-12-25 03:43:31-03:00,,10175.0
2020-12-25 03:43:42-03:00,108455.0,
2020-12-25 03:48:32-03:00,,10175.0
2020-12-25 03:48:42-03:00,108455.0,
2020-12-25 03:53:32-03:00,,10175.0
2020-12-25 03:53:42-03:00,108456.0,
2020-12-25 03:58:32-03:00,,10175.0
2020-12-25 03:58:43-03:00,108456.0,
2020-12-25 04:03:33-03:00,,10175.0
2020-12-25 04:03:43-03:00,108457.0,
2020-12-25 04:08:33-03:00,,10175.0
2020-12-25 04:08:43-03:00,108457.0,
2020-12-25 04:13:33-03:00,,10175.0
2020-12-25 04:13:43-03:00,108458.0,
2020-12-25 04:18:33-03:00,,10175.0
2020-12-25 04:18:44-03:00,108458.0,
2020-12-25 04:23:34-03:00,,10175.0
2020-12-25 04:23:44-03:00,108459.0,
2020-12-25 04:28:34-03:00,,10175.0
2020-12-25 04:28:44-03:00,108459.0,
2020-12-25 04:33:34-03:00,,10175.0
2020-12-25 04:33:45-03:00,108460.0,
2020-12-25 04:38:35-03:00,,10175.0
2020-12-25 04:38:45-03:00,108460.0,
2020-12-25 04:43:35-03:00,,10175.0
2020-12-25 04:43:45-03:00,108460.0,
2020-12-25 04:48:35-03:00,,10175.0
2020-12-25 04:48:46-03:00,108461.0,
2020-12-25 04:53:36-03:00,,10175.0
2020-12-25 04:53:46-03:00,108461.0,
2020-12-25 04:58:36-03:00,,10175.0
2020-12-25 04:58:46-03:00,108462.0,
2020-12-25 05:03:36-03:00,,10175.0
2020-12-25 05:03:47-03:00,108462.0,
2020-12-25 05:08:37-03:00,,10175.0
2020-12-25 05:08:47-03:00,108463.0,
2020-12-25 05:13:37-03:00,,10175.0
2020-12-25 05:13:47-03:00,108463.0,
2020-12-25 05:18:37-03:00,,10175.0
2020-12-25 05:18:48-03:00,108464.0,
2020-12-25 05:23:38-03:00,,10175.0
2020-12-25 05:23:48-03:00,108464.0,
2020-12-25 05:28:38-03:00,,10175.0
2020-12-25 05:28:48-03:00,108464.0,
2020-12-25 05:33:38-03:00,,10175.0
2020-12-25 05:33:48-03:00,108465.0,
2020-12-25 05:38:38-03:00,,10175.0
2020-12-25 05:38:49-03:00,108465.0,
2020-12-25 05:43:39-03:00,,10175.0
2020-12-25 05:43:49-03:00,108466.0,
2020-12-25 05:48:39-03:00,,10175.0
2020-12-25 05:48:49-03:00,108466.0,
2020-12-25 05:53:39-03:00,,10175.0
2020-12-25 05:53:50-03:00,108467.0,
2020-12-25 05:58:40-03:00,,10175.0
2020-12-25 05:58:50-03:00,108467.0,
2020-12-25 06:03:40-03:00,,10175.0
2020-12-25 06:03:50-03:00,108467.0,
2020-12-25 06:08:40-03:00,,10175.0
2020-12-25 06:08:51-03:00,108468.0,
2020-12-25 06:13:41-03:00,,10175.0
2020-12-25 06:13:51-03:00,108468.0,
2020-12-25 06:18:41-03:00,,10175.0
2020-12-25 06:18:51-03:00,108469.0,
2020-12-25 06:23:41-03:00,,10175.0
2020-12-25 06:23:52-03:00,108469.0,
2020-12-25 06:28:42-03:00,,10175.0
2020-12-25 06:28:52-03:00,108470.0,
2020-12-25 06:33:42-03:00,,10175.0
2020-12-25 06:33:52-03:00,108470.0,
2020-12-25 06:38:42-03:00,,10175.0
2020-12-25 06:38:53-03:00,108471.0,
2020-12-25 06:43:43-03:00,,10175.0
2020-12-25 06:43:53-03:00,108472.0,
2020-12-25 06:48:43-03:00,,10175.0
2020-12-25 06:48:53-03:00,108472.0,
2020-12-25 06:53:43-03:00,,10175.0
2020-12-25 06:53:53-03:00,108473.0,
2020-12-25 06:58:43-03:00,,10175.0
2020-12-25 06:58:54-03:00,108473.0,
2020-12-25 07:03:44-03:00,,10175.0
2020-12-25 07:03:54-03:00,108474.0,
2020-12-25 07:08:44-03:00,,10175.0
2020-12-25 07:08:54-03:00,108474.0,
2020-12-25 07:13:44-03:00,,10175.0
2020-12-25 07:13:55-03:00,108475.0,
2020-12-25 07:18:45-03:00,,10175.0
2020-12-25 07:18:55-03:00,108476.0,
2020-12-25 07:23:45-03:00,,10175.0
2020-12-25 07:23:55-03:00,108476.0,
2020-12-25 07:28:45-03:00,,10175.0
2020-12-25 07:28:56-03:00,108477.0,
2020-12-25 07:33:46-03:00,,10175.0
2020-12-25 07:33:56-03:00,108478.0,
2020-12-25 07:38:46-03:00,,10176.0
2020-12-25 07:38:56-03:00,108479.0,
2020-12-25 07:43:46-03:00,,10177.0
2020-12-25 07:43:57-03:00,108480.0,
2020-12-25 07:48:47-03:00,,10177.0
2020-12-25 07:48:57-03:00,108481.0,
2020-12-25 07:53:47-03:00,,10178.0
2020-12-25 07:53:57-03:00,108482.0,
2020-12-25 07:58:47-03:00,,10179.0
2020-12-25 07:58:58-03:00,108483.0,
2020-12-25 08:03:48-03:00,,10179.0
2020-12-25 08:03:58-03:00,108484.0,
2020-12-25 08:08:48-03:00,,10180.0
2020-12-25 08:08:58-03:00,108486.0,
2020-12-25 08:13:48-03:00,,10180.0
2020-12-25 08:13:59-03:00,108487.0,
2020-12-25 08:18:49-03:00,,10180.0
2020-12-25 08:18:59-03:00,108489.0,
2020-12-25 08:23:49-03:00,,10180.0
2020-12-25 08:23:59-03:00,108490.0,
2020-12-25 08:28:49-03:00,,10180.0
2020-12-25 08:29:00-03:00,108492.0,
2020-12-25 08:33:49-03:00,,10180.0
2020-12-25 08:34:00-03:00,108493.0,
2020-12-25 08:38:50-03:00,,10180.0
2020-12-25 08:39:00-03:00,108495.0,
2020-12-25 08:43:50-03:00,,10180.0
2020-12-25 08:44:01-03:00,108496.0,
2020-12-25 08:48:50-03:00,,10180.0
2020-12-25 08:49:01-03:00,108498.0,
2020-12-25 08:53:51-03:00,,10180.0
2020-12-25 08:54:01-03:00,108500.0,
2020-12-25 08:58:51-03:00,,10180.0
2020-12-25 08:59:01-03:00,108502.0,
2020-12-25 09:03:51-03:00,,10180.0
2020-12-25 09:04:02-03:00,108504.0,
2020-12-25 09:08:52-03:00,,10180.0
2020-12-25 09:09:02-03:00,108506.0,
2020-12-25 09:13:52-03:00,,10180.0
2020-12-25 09:14:02-03:00,108508.0,
2020-12-25 09:18:52-03:00,,10180.0
2020-12-25 09:19:03-03:00,108510.0,
2020-12-25 09:23:53-03:00,,10180.0
2020-12-25 09:24:03-03:00,108512.0,
2020-12-25 09:28:53-03:00,,10180.0
2020-12-25 09:29:03-03:00,108515.0,
2020-12-25 09:33:53-03:00,,10180.0
2020-12-25 09:34:04-03:00,108517.0,
2020-12-25 09:38:54-03:00,,10180.0
2020-12-25 09:39:05-03:00,108519.0,
2020-12-25 09:43:54-03:00,,10180.0
2020-12-25 09:44:05-03:00,108522.0,
2020-12-25 09:48:54-03:00,,10180.0
2020-12-25 09:49:05-03:00,108524.0,
2020-12-25 09:53:55-03:00,,10180.0
2020-12-25 09:54:06-03:00,108527.0,
2020-12-25 09:58:55-03:00,,10180.0
2020-12-25 09:59:06-03:00,108529.0,
2020-12-25 10:03:55-03:00,,10180.0
2020-12-25 10:04:06-03:00,108532.0,
2020-12-25 10:08:56-03:00,,10180.0
2020-12-25 10:09:07-03:00,108534.0,
2020-12-25 10:13:56-03:00,,10180.0
2020-12-25 10:14:07-03:00,108537.0,
2020-12-25 10:18:56-03:00,,10180.0
2020-12-25 10:19:07-03:00,108539.0,
2020-12-25 10:23:57-03:00,,10180.0
2020-12-25 10:24:08-03:00,108542.0,
2020-12-25 10:28:57-03:00,,10180.0
2020-12-25 10:29:08-03:00,108544.0,
2020-12-25 10:33:57-03:00,,10180.0
2020-12-25 10:34:08-03:00,108546.0,
2020-12-25 10:38:57-03:00,,10181.0
2020-12-25 10:39:08-03:00,108549.0,
2020-12-25 10:43:58-03:00,,10181.0
2020-12-25 10:44:09-03:00,108552.0,
2020-12-25 10:48:58-03:00,,10182.0
2020-12-25 10:49:09-03:00,108555.0,
2020-12-25 10:53:58-03:00,,10183.0
2020-12-25 10:54:09-03:00,108558.0,
2020-12-25 10:58:59-03:00,,10183.0
2020-12-25 10:59:10-03:00,108561.0,
2020-12-25 11:03:59-03:00,,10184.0
2020-12-25 11:04:10-03:00,108564.0,
2020-12-25 11:08:59-03:00,,10185.0
2020-12-25 11:09:10-03:00,108568.0,
2020-12-25 11:14:00-03:00,,10185.0
2020-12-25 11:14:11-03:00,108571.0,
2020-12-25 11:19:00-03:00,,10186.0
2020-12-25 11:19:11-03:00,108574.0,
2020-12-25 11:24:00-03:00,,10186.0
2020-12-25 11:24:11-03:00,108577.0,
2020-12-25 11:29:01-03:00,,10186.0
2020-12-25 11:29:12-03:00,108581.0,
2020-12-25 11:34:01-03:00,,10186.0
2020-12-25 11:34:12-03:00,108584.0,
2020-12-25 11:39:01-03:00,,10186.0
2020-12-25 11:39:12-03:00,108587.0,
2020-12-25 11:44:02-03:00,,10186.0
2020-12-25 11:44:13-03:00,108591.0,
2020-12-25 11:49:02-03:00,,10186.0
2020-12-25 11:49:13-03:00,108594.0,
2020-12-25 11:54:02-03:00,,10186.0
2020-12-25 11:54:13-03:00,108598.0,
2020-12-25 11:59:02-03:00,,10186.0
2020-12-25 11:59:13-03:00,108601.0,
2020-12-25 12:04:02-03:00,,10186.0
2020-12-25 12:04:14-03:00,108605.0,
2020-12-25 12:09:02-03:00,,10186.0
2020-12-25 12:09:14-03:00,108608.0,
2020-12-25 12:14:03-03:00,,10186.0
2020-12-25 12:14:14-03:00,108611.0,
2020-12-25 12:19:03-03:00,,10186.0
2020-12-25 12:19:15-03:00,108614.0,
2020-12-25 12:24:03-03:00,,10186.0
2020-12-25 12:24:15-03:00,108618.0,
2020-12-25 12:29:04-03:00,,10186.0
2020-12-25 12:29:15-03:00,108621.0,
2020-12-25 12:34:04-03:00,,10187.0
2020-12-25 12:34:16-03:00,108625.0,
2020-12-25 12:39:04-03:00,,10188.0
2020-12-25 12:39:16-03:00,108629.0,
2020-12-25 12:44:05-03:00,,10188.0
2020-12-25 12:44:16-03:00,108632.0,
2020-12-25 12:49:05-03:00,,10189.0
2020-12-25 12:49:17-03:00,108636.0,
2020-12-25 12:54:05-03:00,,10190.0
2020-12-25 12:54:17-03:00,108640.0,
2020-12-25 12:59:06-03:00,,10190.0
2020-12-25 12:59:17-03:00,108644.0,
2020-12-25 13:04:06-03:00,,10191.0
2020-12-25 13:04:18-03:00,108647.0,
2020-12-25 13:09:06-03:00,,10192.0
2020-12-25 13:09:18-03:00,108651.0,
2020-12-25 13:14:06-03:00,,10192.0
2020-12-25 13:14:18-03:00,108655.0,
2020-12-25 13:19:07-03:00,,10193.0
2020-12-25 13:19:18-03:00,108658.0,
2020-12-25 13:24:07-03:00,,10193.0
2020-12-25 13:24:19-03:00,108662.0,
2020-12-25 13:29:07-03:00,,10193.0
2020-12-25 13:29:19-03:00,108665.0,
2020-12-25 13:34:08-03:00,,10193.0
2020-12-25 13:34:19-03:00,108669.0,
2020-12-25 13:39:08-03:00,,10193.0
2020-12-25 13:39:20-03:00,108672.0,
2020-12-25 13:44:09-03:00,,10193.0
2020-12-25 13:44:20-03:00,108675.0,
2020-12-25 13:49:09-03:00,,10193.0
2020-12-25 13:49:20-03:00,108678.0,
2020-12-25 13:54:09-03:00,,10193.0
2020-12-25 13:54:21-03:00,108682.0,
2020-12-25 13:59:10-03:00,,10193.0
2020-12-25 13:59:21-03:00,108685.0,
2020-12-25 14:04:10-03:00,,10193.0
2020-12-25 14:04:21-03:00,108689.0,
2020-12-25 14:09:10-03:00,,10193.0
2020-12-25 14:09:22-03:00,108692.0,
2020-12-25 14:14:11-03:00,,10193.0
2020-12-25 14:14:22-03:00,108696.0,
2020-12-25 14:19:11-03:00,,10194.0
2020-12-25 14:19:22-03:00,108699.0,
2020-12-25 14:24:12-03:00,,10194.0
2020-12-25 14:24:23-03:00,108702.0,
2020-12-25 14:29:12-03:00,,10195.0
2020-12-25 14:29:23-03:00,108706.0,
2020-12-25 14:34:12-03:00,,10196.0
2020-12-25 14:34:23-03:00,108710.0,
2020-12-25 14:39:13-03:00,,10196.0
2020-12-25 14:39:24-03:00,108713.0,
2020-12-25 14:44:13-03:00,,10197.0
2020-12-25 14:44:24-03:00,108717.0,
2020-12-25 14:49:13-03:00,,10198.0
2020-12-25 14:49:24-03:00,108720.0,
2020-12-25 14:54:14-03:00,,10198.0
2020-12-25 14:54:25-03:00,108723.0,
2020-12-25 14:59:14-03:00,,10199.0
2020-12-25 14:59:25-03:00,108726.0,
2020-12-25 15:04:14-03:00,,10200.0
2020-12-25 15:04:25-03:00,108730.0,
2020-12-25 15:09:14-03:00,,10200.0
2020-12-25 15:09:26-03:00,108734.0,
2020-12-25 15:14:15-03:00,,10200.0
2020-12-25 15:14:26-03:00,108737.0,
2020-12-25 15:19:15-03:00,,10200.0
2020-12-25 15:19:26-03:00,108741.0,
2020-12-25 15:24:15-03:00,,10200.0
2020-12-25 15:24:26-03:00,108744.0,
2020-12-25 15:29:16-03:00,,10200.0
2020-12-25 15:29:27-03:00,108747.0,
2020-12-25 15:34:16-03:00,,10200.0
2020-12-25 15:34:27-03:00,108751.0,
2020-12-25 15:39:16-03:00,,10200.0
2020-12-25 15:39:28-03:00,108754.0,
2020-12-25 15:44:17-03:00,,10200.0
2020-12-25 15:44:28-03:00,108757.0,
2020-12-25 15:49:17-03:00,,10200.0
2020-12-25 15:49:28-03:00,108760.0,
2020-12-25 15:54:17-03:00,,10200.0
2020-12-25 15:54:29-03:00,108763.0,
2020-12-25 15:59:18-03:00,,10200.0
2020-12-25 15:59:29-03:00,108766.0,
2020-12-25 16:04:18-03:00,,10200.0
2020-12-25 16:04:29-03:00,108770.0,
2020-12-25 16:09:18-03:00,,10200.0
2020-12-25 16:09:30-03:00,108773.0,
2020-12-25 16:14:19-03:00,,10201.0
2020-12-25 16:14:30-03:00,108776.0,
2020-12-25 16:19:19-03:00,,10202.0
2020-12-25 16:19:30-03:00,108779.0,
2020-12-25 16:24:19-03:00,,10202.0
2020-12-25 16:24:31-03:00,108783.0,
2020-12-25 16:29:19-03:00,,10203.0
2020-12-25 16:29:31-03:00,108786.0,
2020-12-25 16:34:20-03:00,,10204.0
2020-12-25 16:34:31-03:00,108789.0,
2020-12-25 16:39:20-03:00,,10204.0
2020-12-25 16:39:32-03:00,108792.0,
2020-12-25 16:44:20-03:00,,10205.0
2020-12-25 16:44:32-03:00,108795.0,
2020-12-25 16:49:21-03:00,,10206.0
2020-12-25 16:49:32-03:00,108797.0,
2020-12-25 16:54:21-03:00,,10206.0
2020-12-25 16:54:32-03:00,108800.0,
2020-12-25 16:59:21-03:00,,10206.0
2020-12-25 16:59:33-03:00,108803.0,
2020-12-25 17:04:22-03:00,,10206.0
2020-12-25 17:04:33-03:00,108805.0,
2020-12-25 17:09:22-03:00,,10206.0
2020-12-25 17:09:33-03:00,108808.0,
2020-12-25 17:14:22-03:00,,10206.0
2020-12-25 17:14:34-03:00,108811.0,
2020-12-25 17:19:23-03:00,,10206.0
2020-12-25 17:19:34-03:00,108813.0,
2020-12-25 17:24:23-03:00,,10206.0
2020-12-25 17:24:34-03:00,108815.0,
2020-12-25 17:29:23-03:00,,10206.0
2020-12-25 17:29:35-03:00,108818.0,
2020-12-25 17:34:24-03:00,,10206.0
2020-12-25 17:34:35-03:00,108820.0,
2020-12-25 17:39:24-03:00,,10206.0
2020-12-25 17:39:35-03:00,108822.0,
2020-12-25 17:44:24-03:00,,10206.0
2020-12-25 17:44:36-03:00,108824.0,
2020-12-25 17:49:25-03:00,,10206.0
2020-12-25 17:49:36-03:00,108827.0,
2020-12-25 17:54:25-03:00,,10206.0
2020-12-25 17:54:36-03:00,108829.0,
2020-12-25 17:59:25-03:00,,10206.0
2020-12-25 17:59:37-03:00,108831.0,
2020-12-25 18:04:25-03:00,,10206.0
2020-12-25 18:04:37-03:00,108834.0,
2020-12-25 18:09:26-03:00,,10206.0
2020-12-25 18:09:37-03:00,108836.0,
2020-12-25 18:14:26-03:00,,10206.0
2020-12-25 18:14:38-03:00,108839.0,
2020-12-25 18:19:26-03:00,,10206.0
2020-12-25 18:19:38-03:00,108841.0,
2020-12-25 18:24:27-03:00,,10207.0
2020-12-25 18:24:38-03:00,108844.0,
2020-12-25 18:29:27-03:00,,10208.0
2020-12-25 18:29:38-03:00,108847.0,
2020-12-25 18:34:27-03:00,,10208.0
2020-12-25 18:34:39-03:00,108849.0,
2020-12-25 18:39:28-03:00,,10209.0
2020-12-25 18:39:39-03:00,108851.0,
2020-12-25 18:44:28-03:00,,10210.0
2020-12-25 18:44:39-03:00,108854.0,
2020-12-25 18:49:28-03:00,,10210.0
2020-12-25 18:49:40-03:00,108856.0,
2020-12-25 18:54:29-03:00,,10211.0
2020-12-25 18:54:40-03:00,108859.0,
2020-12-25 18:59:29-03:00,,10212.0
2020-12-25 18:59:40-03:00,108861.0,
2020-12-25 19:04:29-03:00,,10212.0
2020-12-25 19:04:41-03:00,108864.0,
2020-12-25 19:09:30-03:00,,10212.0
2020-12-25 19:09:41-03:00,108867.0,
2020-12-25 19:14:30-03:00,,10212.0
2020-12-25 19:14:41-03:00,108870.0,
2020-12-25 19:19:30-03:00,,10212.0
2020-12-25 19:19:42-03:00,108872.0,
2020-12-25 19:24:31-03:00,,10212.0
2020-12-25 19:24:42-03:00,108875.0,
2020-12-25 19:29:31-03:00,,10212.0
2020-12-25 19:29:42-03:00,108877.0,
2020-12-25 19:34:31-03:00,,10212.0
2020-12-25 19:34:43-03:00,108880.0,
2020-12-25 19:39:31-03:00,,10212.0
2020-12-25 19:39:43-03:00,108883.0,
2020-12-25 19:44:32-03:00,,10212.0
2020-12-25 19:44:43-03:00,108886.0,
2020-12-25 19:49:32-03:00,,10212.0
2020-12-25 19:49:44-03:00,108889.0,
2020-12-25 19:54:32-03:00,,10212.0
2020-12-25 19:54:44-03:00,108892.0,
2020-12-25 19:59:33-03:00,,10212.0
2020-12-25 19:59:44-03:00,108895.0,
2020-12-25 20:04:33-03:00,,10212.0
2020-12-25 20:04:44-03:00,108898.0,
2020-12-25 20:09:33-03:00,,10212.0
2020-12-25 20:09:45-03:00,108901.0,
2020-12-25 20:14:34-03:00,,10212.0
2020-12-25 20:14:45-03:00,108905.0,
2020-12-25 20:19:34-03:00,,10212.0
2020-12-25 20:19:45-03:00,108908.0,
2020-12-25 20:24:34-03:00,,10212.0
2020-12-25 20:24:46-03:00,108912.0,
2020-12-25 20:29:35-03:00,,10212.0
2020-12-25 20:29:46-03:00,108916.0,
2020-12-25 20:34:35-03:00,,10213.0
2020-12-25 20:34:46-03:00,108920.0,
2020-12-25 20:39:36-03:00,,10214.0
2020-12-25 20:39:47-03:00,108924.0,
2020-12-25 20:44:36-03:00,,10214.0
2020-12-25 20:44:47-03:00,108927.0,
2020-12-25 20:49:36-03:00,,10215.0
2020-12-25 20:49:47-03:00,108931.0,
2020-12-25 20:54:37-03:00,,10216.0
2020-12-25 20:54:48-03:00,108935.0,
2020-12-25 20:59:37-03:00,,10216.0
2020-12-25 20:59:48-03:00,108939.0,
2020-12-25 21:04:37-03:00,,10217.0
2020-12-25 21:04:48-03:00,108942.0,
2020-12-25 21:09:38-03:00,,10218.0
2020-12-25 21:09:49-03:00,108946.0,
2020-12-25 21:14:38-03:00,,10218.0
2020-12-25 21:14:49-03:00,108950.0,
2020-12-25 21:19:38-03:00,,10219.0
2020-12-25 21:19:49-03:00,108953.0,
2020-12-25 21:24:39-03:00,,10219.0
2020-12-25 21:24:49-03:00,108956.0,
2020-12-25 21:29:39-03:00,,10219.0
2020-12-25 21:29:50-03:00,108959.0,
2020-12-25 21:34:39-03:00,,10219.0
2020-12-25 21:34:51-03:00,108962.0,
2020-12-25 21:39:40-03:00,,10219.0
2020-12-25 21:39:51-03:00,108964.0,
2020-12-25 21:44:40-03:00,,10219.0
2020-12-25 21:44:51-03:00,108967.0,
2020-12-25 21:49:40-03:00,,10219.0
2020-12-25 21:49:52-03:00,108970.0,
2020-12-25 21:54:40-03:00,,10219.0
2020-12-25 21:54:52-03:00,108972.0,
2020-12-25 21:59:41-03:00,,10219.0
2020-12-25 21:59:52-03:00,108974.0,
2020-12-25 22:04:41-03:00,,10219.0
2020-12-25 22:04:52-03:00,108977.0,
2020-12-25 22:09:41-03:00,,10219.0
2020-12-25 22:09:53-03:00,108979.0,
2020-12-25 22:14:42-03:00,,10219.0
2020-12-25 22:14:53-03:00,108981.0,
2020-12-25 22:19:42-03:00,,10219.0
2020-12-25 22:19:53-03:00,108984.0,
2020-12-25 22:24:42-03:00,,10219.0
2020-12-25 22:24:54-03:00,108986.0,
2020-12-25 22:29:43-03:00,,10219.0
2020-12-25 22:29:54-03:00,108989.0,
2020-12-25 22:34:43-03:00,,10220.0
2020-12-25 22:34:54-03:00,108991.0,
2020-12-25 22:39:43-03:00,,10221.0
2020-12-25 22:39:55-03:00,108993.0,
2020-12-25 22:44:44-03:00,,10221.0
2020-12-25 22:44:55-03:00,108996.0,
2020-12-25 22:49:44-03:00,,10222.0
2020-12-25 22:49:55-03:00,108998.0,
2020-12-25 22:54:44-03:00,,10223.0
2020-12-25 22:54:56-03:00,109000.0,
2020-12-25 22:59:45-03:00,,10223.0
2020-12-25 22:59:56-03:00,109002.0,
2020-12-25 23:04:45-03:00,,10224.0
2020-12-25 23:04:56-03:00,109005.0,
2020-12-25 23:09:45-03:00,,10225.0
2020-12-25 23:09:57-03:00,109007.0,
2020-12-25 23:14:46-03:00,,10225.0
2020-12-25 23:14:57-03:00,109009.0,
2020-12-25 23:19:46-03:00,,10225.0
2020-12-25 23:19:57-03:00,109011.0,
2020-12-25 23:24:46-03:00,,10225.0
2020-12-25 23:24:57-03:00,109013.0,
2020-12-25 23:29:46-03:00,,10225.0
2020-12-25 23:29:58-03:00,109015.0,
2020-12-25 23:34:47-03:00,,10225.0
2020-12-25 23:34:58-03:00,109018.0,
