date,APR Los Cerrillos >> Pozo >> Caudal Pozo(12775)
2020-12-16 16:16:44-03:00,9.09
2020-12-16 16:16:47-03:00,9.09
2020-12-16 16:21:45-03:00,9.09
2020-12-16 16:21:48-03:00,9.09
2020-12-16 16:26:45-03:00,9.09
2020-12-16 16:26:48-03:00,9.09
2020-12-16 16:31:45-03:00,9.09
2020-12-16 16:31:48-03:00,9.09
2020-12-16 16:36:46-03:00,0.0
2020-12-16 16:36:49-03:00,0.0
2020-12-16 16:41:46-03:00,0.0
2020-12-16 16:41:49-03:00,0.0
2020-12-16 16:46:46-03:00,0.0
2020-12-16 16:46:49-03:00,0.0
2020-12-16 16:51:47-03:00,0.0
2020-12-16 16:51:49-03:00,0.0
2020-12-16 16:56:47-03:00,0.0
2020-12-16 16:56:50-03:00,0.0
2020-12-16 17:01:47-03:00,0.0
2020-12-16 17:01:50-03:00,0.0
2020-12-16 17:06:48-03:00,0.0
2020-12-16 17:06:50-03:00,0.0
2020-12-16 17:11:48-03:00,0.0
2020-12-16 17:11:51-03:00,0.0
2020-12-16 17:16:48-03:00,0.0
2020-12-16 17:16:51-03:00,0.0
2020-12-16 17:21:49-03:00,0.0
2020-12-16 17:21:51-03:00,0.0
2020-12-16 17:26:49-03:00,0.0
2020-12-16 17:26:52-03:00,0.0
2020-12-16 17:31:49-03:00,0.0
2020-12-16 17:31:52-03:00,0.0
2020-12-16 17:36:49-03:00,9.09
2020-12-16 17:36:52-03:00,9.09
2020-12-16 17:41:50-03:00,9.09
2020-12-16 17:41:53-03:00,9.09
2020-12-16 17:46:50-03:00,9.09
2020-12-16 17:46:53-03:00,9.09
2020-12-16 17:51:50-03:00,9.09
2020-12-16 17:51:53-03:00,9.09
2020-12-16 17:56:51-03:00,9.09
2020-12-16 17:56:53-03:00,9.09
2020-12-16 18:01:51-03:00,9.09
2020-12-16 18:01:54-03:00,9.09
2020-12-16 18:06:51-03:00,9.09
2020-12-16 18:06:54-03:00,9.09
2020-12-16 18:11:52-03:00,9.09
2020-12-16 18:11:54-03:00,9.09
2020-12-16 18:16:52-03:00,9.09
2020-12-16 18:16:55-03:00,9.09
2020-12-16 18:21:52-03:00,9.09
2020-12-16 18:21:55-03:00,9.09
2020-12-16 18:26:53-03:00,9.09
2020-12-16 18:26:55-03:00,9.09
2020-12-16 18:31:53-03:00,9.09
2020-12-16 18:31:56-03:00,9.09
2020-12-16 18:36:53-03:00,9.09
2020-12-16 18:36:56-03:00,9.09
2020-12-16 18:41:53-03:00,9.09
2020-12-16 18:41:56-03:00,9.09
2020-12-16 18:46:54-03:00,9.09
2020-12-16 18:46:57-03:00,9.09
2020-12-16 18:51:54-03:00,9.09
2020-12-16 18:51:57-03:00,9.09
2020-12-16 18:56:54-03:00,9.09
2020-12-16 18:56:57-03:00,9.09
2020-12-16 19:01:55-03:00,9.09
2020-12-16 19:01:58-03:00,9.09
2020-12-16 19:06:55-03:00,9.09
2020-12-16 19:06:58-03:00,9.09
2020-12-16 19:11:55-03:00,9.09
2020-12-16 19:11:58-03:00,9.09
2020-12-16 19:16:55-03:00,9.09
2020-12-16 19:16:58-03:00,9.09
2020-12-16 19:21:56-03:00,9.09
2020-12-16 19:21:59-03:00,9.09
2020-12-16 19:26:56-03:00,9.09
2020-12-16 19:26:59-03:00,9.09
2020-12-16 19:31:56-03:00,9.09
2020-12-16 19:31:59-03:00,9.09
2020-12-16 19:36:57-03:00,9.09
2020-12-16 19:37:00-03:00,9.09
2020-12-16 19:41:57-03:00,9.09
2020-12-16 19:42:00-03:00,9.09
2020-12-16 19:46:57-03:00,0.0
2020-12-16 19:47:00-03:00,0.0
2020-12-16 19:51:58-03:00,0.0
2020-12-16 19:52:00-03:00,0.0
2020-12-16 19:56:58-03:00,0.0
2020-12-16 19:57:01-03:00,0.0
2020-12-16 20:01:58-03:00,0.0
2020-12-16 20:02:01-03:00,0.0
2020-12-16 20:06:59-03:00,0.0
2020-12-16 20:07:01-03:00,0.0
2020-12-16 20:11:59-03:00,0.0
2020-12-16 20:12:02-03:00,0.0
2020-12-16 20:16:59-03:00,0.0
2020-12-16 20:17:02-03:00,0.0
2020-12-16 20:21:59-03:00,0.0
2020-12-16 20:22:02-03:00,0.0
2020-12-16 20:27:00-03:00,9.09
2020-12-16 20:27:03-03:00,9.09
2020-12-16 20:32:00-03:00,9.09
2020-12-16 20:32:03-03:00,9.09
2020-12-16 20:37:00-03:00,9.09
2020-12-16 20:37:03-03:00,9.09
2020-12-16 20:42:01-03:00,9.09
2020-12-16 20:42:04-03:00,9.09
2020-12-16 20:47:01-03:00,9.09
2020-12-16 20:47:04-03:00,9.09
2020-12-16 20:52:01-03:00,9.09
2020-12-16 20:52:04-03:00,9.09
2020-12-16 20:57:02-03:00,9.09
2020-12-16 20:57:04-03:00,9.09
2020-12-16 21:02:02-03:00,9.09
2020-12-16 21:02:05-03:00,9.09
2020-12-16 21:07:02-03:00,9.09
2020-12-16 21:07:05-03:00,9.09
2020-12-16 21:12:03-03:00,9.09
2020-12-16 21:12:05-03:00,9.09
2020-12-16 21:17:03-03:00,9.09
2020-12-16 21:17:06-03:00,9.09
2020-12-16 21:22:03-03:00,9.09
2020-12-16 21:22:06-03:00,9.09
2020-12-16 21:27:03-03:00,9.09
2020-12-16 21:27:06-03:00,9.09
2020-12-16 21:32:04-03:00,9.09
2020-12-16 21:32:07-03:00,9.09
2020-12-16 21:37:04-03:00,9.09
2020-12-16 21:37:07-03:00,9.09
2020-12-16 21:42:04-03:00,9.09
2020-12-16 21:42:07-03:00,9.09
2020-12-16 21:47:05-03:00,9.09
2020-12-16 21:47:07-03:00,9.09
2020-12-16 21:52:05-03:00,9.09
2020-12-16 21:52:08-03:00,9.09
2020-12-16 21:57:05-03:00,9.09
2020-12-16 21:57:08-03:00,9.09
2020-12-16 22:02:06-03:00,9.09
2020-12-16 22:02:08-03:00,9.09
2020-12-16 22:07:06-03:00,9.09
2020-12-16 22:07:09-03:00,9.09
2020-12-16 22:12:06-03:00,9.09
2020-12-16 22:12:09-03:00,9.09
2020-12-16 22:17:06-03:00,9.09
2020-12-16 22:17:09-03:00,9.09
2020-12-16 22:22:07-03:00,9.09
2020-12-16 22:22:10-03:00,9.09
2020-12-16 22:27:07-03:00,9.09
2020-12-16 22:27:10-03:00,9.09
2020-12-16 22:32:07-03:00,9.09
2020-12-16 22:32:10-03:00,9.09
2020-12-16 22:37:08-03:00,9.09
2020-12-16 22:37:11-03:00,9.09
2020-12-16 22:42:08-03:00,0.0
2020-12-16 22:42:11-03:00,0.0
2020-12-16 22:47:08-03:00,0.0
2020-12-16 22:47:11-03:00,0.0
2020-12-16 22:52:09-03:00,0.0
2020-12-16 22:52:11-03:00,0.0
2020-12-16 22:57:09-03:00,0.0
2020-12-16 22:57:12-03:00,0.0
2020-12-16 23:02:09-03:00,0.0
2020-12-16 23:02:12-03:00,0.0
2020-12-16 23:07:10-03:00,0.0
2020-12-16 23:07:12-03:00,0.0
2020-12-16 23:12:10-03:00,0.0
2020-12-16 23:12:13-03:00,0.0
2020-12-16 23:17:10-03:00,0.0
2020-12-16 23:17:13-03:00,0.0
2020-12-16 23:22:10-03:00,0.0
2020-12-16 23:22:13-03:00,0.0
2020-12-16 23:27:11-03:00,0.0
2020-12-16 23:27:14-03:00,0.0
2020-12-16 23:32:11-03:00,0.0
2020-12-16 23:32:14-03:00,0.0
2020-12-16 23:37:11-03:00,0.0
2020-12-16 23:37:14-03:00,0.0
2020-12-16 23:42:12-03:00,0.0
2020-12-16 23:42:15-03:00,0.0
2020-12-16 23:47:12-03:00,0.0
2020-12-16 23:47:15-03:00,0.0
2020-12-16 23:52:12-03:00,0.0
2020-12-16 23:52:15-03:00,0.0
2020-12-16 23:57:13-03:00,0.0
2020-12-16 23:57:15-03:00,0.0
2020-12-17 00:02:13-03:00,0.0
2020-12-17 00:02:16-03:00,0.0
2020-12-17 00:07:13-03:00,9.09
2020-12-17 00:07:16-03:00,9.09
2020-12-17 00:12:14-03:00,9.09
2020-12-17 00:12:16-03:00,9.09
2020-12-17 00:17:14-03:00,9.09
2020-12-17 00:17:17-03:00,9.09
2020-12-17 00:22:14-03:00,9.09
2020-12-17 00:22:17-03:00,9.09
2020-12-17 00:27:14-03:00,9.09
2020-12-17 00:27:17-03:00,9.09
2020-12-17 00:32:15-03:00,9.09
2020-12-17 00:32:18-03:00,9.09
2020-12-17 00:37:15-03:00,9.09
2020-12-17 00:37:18-03:00,9.09
2020-12-17 00:42:15-03:00,9.09
2020-12-17 00:42:18-03:00,9.09
2020-12-17 00:47:16-03:00,9.09
2020-12-17 00:47:19-03:00,9.09
2020-12-17 00:52:16-03:00,9.09
2020-12-17 00:52:19-03:00,9.09
2020-12-17 00:57:16-03:00,0.0
2020-12-17 00:57:19-03:00,0.0
2020-12-17 01:02:17-03:00,0.0
2020-12-17 01:02:19-03:00,0.0
2020-12-17 01:07:17-03:00,0.0
2020-12-17 01:07:20-03:00,0.0
2020-12-17 01:12:17-03:00,0.0
2020-12-17 01:12:20-03:00,0.0
2020-12-17 01:17:18-03:00,0.0
2020-12-17 01:17:20-03:00,0.0
2020-12-17 01:22:18-03:00,0.0
2020-12-17 01:22:21-03:00,0.0
2020-12-17 01:27:18-03:00,0.0
2020-12-17 01:27:21-03:00,0.0
2020-12-17 01:32:18-03:00,0.0
2020-12-17 01:32:21-03:00,0.0
2020-12-17 01:37:19-03:00,0.0
2020-12-17 01:37:22-03:00,0.0
2020-12-17 01:42:19-03:00,0.0
2020-12-17 01:42:22-03:00,0.0
2020-12-17 01:47:19-03:00,0.0
2020-12-17 01:47:22-03:00,0.0
2020-12-17 01:52:20-03:00,0.0
2020-12-17 01:52:23-03:00,0.0
2020-12-17 01:57:20-03:00,0.0
2020-12-17 01:57:23-03:00,0.0
2020-12-17 02:02:20-03:00,0.0
2020-12-17 02:02:23-03:00,0.0
2020-12-17 02:07:21-03:00,0.0
2020-12-17 02:07:23-03:00,0.0
2020-12-17 02:12:21-03:00,0.0
2020-12-17 02:12:24-03:00,0.0
2020-12-17 02:17:21-03:00,0.0
2020-12-17 02:17:24-03:00,0.0
2020-12-17 02:22:22-03:00,0.0
2020-12-17 02:22:24-03:00,0.0
2020-12-17 02:27:22-03:00,0.0
2020-12-17 02:27:25-03:00,0.0
2020-12-17 02:32:22-03:00,0.0
2020-12-17 02:32:25-03:00,0.0
2020-12-17 02:37:22-03:00,0.0
2020-12-17 02:37:25-03:00,0.0
2020-12-17 02:42:23-03:00,0.0
2020-12-17 02:42:26-03:00,0.0
2020-12-17 02:47:23-03:00,0.0
2020-12-17 02:47:26-03:00,0.0
2020-12-17 02:52:23-03:00,0.0
2020-12-17 02:52:26-03:00,0.0
2020-12-17 02:57:24-03:00,0.0
2020-12-17 02:57:26-03:00,0.0
2020-12-17 03:02:24-03:00,0.0
2020-12-17 03:02:27-03:00,0.0
2020-12-17 03:07:24-03:00,0.0
2020-12-17 03:07:27-03:00,0.0
2020-12-17 03:12:25-03:00,0.0
2020-12-17 03:12:27-03:00,0.0
2020-12-17 03:17:25-03:00,0.0
2020-12-17 03:17:28-03:00,0.0
2020-12-17 03:22:25-03:00,0.0
2020-12-17 03:22:28-03:00,0.0
2020-12-17 03:27:25-03:00,9.09
2020-12-17 03:27:28-03:00,9.09
2020-12-17 03:32:26-03:00,9.09
2020-12-17 03:32:29-03:00,9.09
2020-12-17 03:37:26-03:00,9.09
2020-12-17 03:37:29-03:00,9.09
2020-12-17 03:42:26-03:00,9.09
2020-12-17 03:42:29-03:00,9.09
2020-12-17 03:47:27-03:00,9.09
2020-12-17 03:47:30-03:00,9.09
2020-12-17 03:52:27-03:00,9.09
2020-12-17 03:52:30-03:00,9.09
2020-12-17 03:57:27-03:00,9.09
2020-12-17 03:57:30-03:00,9.09
2020-12-17 04:02:28-03:00,9.09
2020-12-17 04:02:30-03:00,9.09
2020-12-17 04:07:28-03:00,9.09
2020-12-17 04:07:31-03:00,9.09
2020-12-17 04:12:28-03:00,0.0
2020-12-17 04:12:31-03:00,0.0
2020-12-17 04:17:29-03:00,0.0
2020-12-17 04:17:31-03:00,0.0
2020-12-17 04:22:29-03:00,0.0
2020-12-17 04:22:32-03:00,0.0
2020-12-17 04:27:29-03:00,0.0
2020-12-17 04:27:32-03:00,0.0
2020-12-17 04:32:29-03:00,0.0
2020-12-17 04:32:32-03:00,0.0
2020-12-17 04:37:30-03:00,0.0
2020-12-17 04:37:33-03:00,0.0
2020-12-17 04:42:30-03:00,0.0
2020-12-17 04:42:33-03:00,0.0
2020-12-17 04:47:30-03:00,0.0
2020-12-17 04:47:33-03:00,0.0
2020-12-17 04:52:31-03:00,0.0
2020-12-17 04:52:33-03:00,0.0
2020-12-17 04:57:31-03:00,0.0
2020-12-17 04:57:34-03:00,0.0
2020-12-17 05:02:31-03:00,0.0
2020-12-17 05:02:34-03:00,0.0
2020-12-17 05:07:32-03:00,0.0
2020-12-17 05:07:34-03:00,0.0
2020-12-17 05:12:32-03:00,0.0
2020-12-17 05:12:35-03:00,0.0
2020-12-17 05:17:32-03:00,0.0
2020-12-17 05:17:35-03:00,0.0
2020-12-17 05:22:32-03:00,0.0
2020-12-17 05:22:35-03:00,0.0
2020-12-17 05:27:33-03:00,0.0
2020-12-17 05:27:36-03:00,0.0
2020-12-17 05:32:33-03:00,0.0
2020-12-17 05:32:36-03:00,0.0
2020-12-17 05:37:33-03:00,0.0
2020-12-17 05:37:36-03:00,0.0
2020-12-17 05:42:34-03:00,0.0
2020-12-17 05:42:37-03:00,0.0
2020-12-17 05:47:34-03:00,0.0
2020-12-17 05:47:37-03:00,0.0
2020-12-17 05:52:34-03:00,0.0
2020-12-17 05:52:37-03:00,0.0
2020-12-17 05:57:35-03:00,0.0
2020-12-17 05:57:37-03:00,0.0
2020-12-17 06:02:35-03:00,0.0
2020-12-17 06:02:38-03:00,0.0
2020-12-17 06:07:35-03:00,0.0
2020-12-17 06:07:38-03:00,0.0
2020-12-17 06:12:36-03:00,0.0
2020-12-17 06:12:38-03:00,0.0
2020-12-17 06:17:36-03:00,0.0
2020-12-17 06:17:39-03:00,0.0
2020-12-17 06:22:36-03:00,0.0
2020-12-17 06:22:39-03:00,0.0
2020-12-17 06:27:37-03:00,0.0
2020-12-17 06:27:39-03:00,0.0
2020-12-17 06:32:37-03:00,0.0
2020-12-17 06:32:40-03:00,0.0
2020-12-17 06:37:37-03:00,0.0
2020-12-17 06:37:40-03:00,0.0
2020-12-17 06:42:37-03:00,0.0
2020-12-17 06:42:40-03:00,0.0
2020-12-17 06:47:38-03:00,9.09
2020-12-17 06:47:41-03:00,9.09
2020-12-17 06:52:38-03:00,9.09
2020-12-17 06:52:41-03:00,9.09
2020-12-17 06:57:38-03:00,9.09
2020-12-17 06:57:41-03:00,9.09
2020-12-17 07:02:39-03:00,9.09
2020-12-17 07:02:41-03:00,9.09
2020-12-17 07:07:39-03:00,9.09
2020-12-17 07:07:42-03:00,9.09
2020-12-17 07:12:39-03:00,9.09
2020-12-17 07:12:42-03:00,9.09
2020-12-17 07:17:40-03:00,9.09
2020-12-17 07:17:42-03:00,9.09
2020-12-17 07:22:40-03:00,9.09
2020-12-17 07:22:43-03:00,9.09
2020-12-17 07:27:40-03:00,9.09
2020-12-17 07:27:43-03:00,9.09
2020-12-17 07:32:40-03:00,9.09
2020-12-17 07:32:43-03:00,9.09
2020-12-17 07:37:41-03:00,9.09
2020-12-17 07:37:44-03:00,9.09
2020-12-17 07:42:41-03:00,9.09
2020-12-17 07:42:44-03:00,9.09
2020-12-17 07:47:41-03:00,9.09
2020-12-17 07:47:44-03:00,9.09
2020-12-17 07:52:42-03:00,9.09
2020-12-17 07:52:44-03:00,9.09
2020-12-17 07:57:42-03:00,0.0
2020-12-17 07:57:45-03:00,0.0
2020-12-17 08:02:42-03:00,0.0
2020-12-17 08:02:45-03:00,0.0
2020-12-17 08:07:43-03:00,0.0
2020-12-17 08:07:45-03:00,0.0
2020-12-17 08:12:43-03:00,0.0
2020-12-17 08:12:46-03:00,0.0
2020-12-17 08:17:43-03:00,0.0
2020-12-17 08:17:46-03:00,0.0
2020-12-17 08:22:44-03:00,0.0
2020-12-17 08:22:46-03:00,0.0
2020-12-17 08:27:44-03:00,0.0
2020-12-17 08:27:47-03:00,0.0
2020-12-17 08:32:44-03:00,0.0
2020-12-17 08:32:47-03:00,0.0
2020-12-17 08:37:44-03:00,0.0
2020-12-17 08:37:47-03:00,0.0
2020-12-17 08:42:45-03:00,0.0
2020-12-17 08:42:48-03:00,0.0
2020-12-17 08:47:45-03:00,0.0
2020-12-17 08:47:48-03:00,0.0
2020-12-17 08:52:45-03:00,9.09
2020-12-17 08:52:48-03:00,9.09
2020-12-17 08:57:46-03:00,9.09
2020-12-17 08:57:48-03:00,9.09
2020-12-17 09:02:46-03:00,9.09
2020-12-17 09:02:49-03:00,9.09
2020-12-17 09:07:46-03:00,9.09
2020-12-17 09:07:49-03:00,9.09
2020-12-17 09:12:47-03:00,9.09
2020-12-17 09:12:49-03:00,9.09
2020-12-17 09:17:47-03:00,9.09
2020-12-17 09:17:50-03:00,9.09
2020-12-17 09:22:47-03:00,9.09
2020-12-17 09:22:50-03:00,9.09
2020-12-17 09:27:47-03:00,9.09
2020-12-17 09:27:50-03:00,9.09
2020-12-17 09:32:48-03:00,9.09
2020-12-17 09:32:51-03:00,9.09
2020-12-17 09:37:48-03:00,9.09
2020-12-17 09:37:51-03:00,9.09
2020-12-17 09:42:48-03:00,9.09
2020-12-17 09:42:51-03:00,9.09
2020-12-17 09:47:49-03:00,9.09
2020-12-17 09:47:51-03:00,9.09
2020-12-17 09:52:49-03:00,9.09
2020-12-17 09:52:52-03:00,9.09
2020-12-17 09:57:49-03:00,9.09
2020-12-17 09:57:52-03:00,9.09
2020-12-17 10:02:50-03:00,9.09
2020-12-17 10:02:52-03:00,9.09
2020-12-17 10:07:50-03:00,9.09
2020-12-17 10:07:53-03:00,9.09
2020-12-17 10:12:50-03:00,9.09
2020-12-17 10:12:53-03:00,9.09
2020-12-17 10:17:51-03:00,9.09
2020-12-17 10:17:53-03:00,9.09
2020-12-17 10:22:51-03:00,9.09
2020-12-17 10:22:54-03:00,9.09
2020-12-17 10:27:51-03:00,9.09
2020-12-17 10:27:54-03:00,9.09
2020-12-17 10:32:51-03:00,9.09
2020-12-17 10:32:54-03:00,9.09
2020-12-17 10:37:52-03:00,9.09
2020-12-17 10:37:55-03:00,9.09
2020-12-17 10:42:52-03:00,9.09
2020-12-17 10:42:55-03:00,9.09
2020-12-17 10:47:52-03:00,9.09
2020-12-17 10:47:55-03:00,9.09
2020-12-17 10:52:53-03:00,0.0
2020-12-17 10:52:55-03:00,0.0
2020-12-17 10:57:53-03:00,0.0
2020-12-17 10:57:56-03:00,0.0
2020-12-17 11:02:53-03:00,0.0
2020-12-17 11:02:56-03:00,0.0
2020-12-17 11:07:54-03:00,0.0
2020-12-17 11:07:56-03:00,0.0
2020-12-17 11:12:54-03:00,0.0
2020-12-17 11:12:57-03:00,0.0
2020-12-17 11:17:54-03:00,0.0
2020-12-17 11:17:57-03:00,0.0
2020-12-17 11:22:54-03:00,0.0
2020-12-17 11:22:57-03:00,0.0
2020-12-17 11:27:55-03:00,0.0
2020-12-17 11:27:58-03:00,0.0
2020-12-17 11:32:55-03:00,0.0
2020-12-17 11:32:58-03:00,0.0
2020-12-17 11:37:55-03:00,9.09
2020-12-17 11:37:58-03:00,9.09
2020-12-17 11:42:56-03:00,9.09
2020-12-17 11:42:58-03:00,9.09
2020-12-17 11:47:56-03:00,9.09
2020-12-17 11:47:59-03:00,9.09
2020-12-17 11:52:56-03:00,9.09
2020-12-17 11:52:59-03:00,9.09
2020-12-17 11:57:57-03:00,9.09
2020-12-17 11:57:59-03:00,9.09
2020-12-17 12:02:57-03:00,9.09
2020-12-17 12:03:00-03:00,9.09
2020-12-17 12:07:57-03:00,9.09
2020-12-17 12:08:00-03:00,9.09
2020-12-17 12:12:58-03:00,9.09
2020-12-17 12:13:00-03:00,9.09
2020-12-17 12:17:58-03:00,9.09
2020-12-17 12:18:01-03:00,9.09
2020-12-17 12:22:58-03:00,9.09
2020-12-17 12:23:01-03:00,9.09
2020-12-17 12:27:58-03:00,9.09
2020-12-17 12:28:01-03:00,9.09
2020-12-17 12:32:59-03:00,9.09
2020-12-17 12:33:02-03:00,9.09
2020-12-17 12:37:59-03:00,9.09
2020-12-17 12:38:02-03:00,9.09
2020-12-17 12:42:59-03:00,9.09
2020-12-17 12:43:02-03:00,9.09
2020-12-17 12:48:00-03:00,9.09
2020-12-17 12:48:02-03:00,9.09
2020-12-17 12:53:00-03:00,9.09
2020-12-17 12:53:03-03:00,9.09
2020-12-17 12:58:00-03:00,9.09
2020-12-17 12:58:03-03:00,9.09
2020-12-17 13:03:01-03:00,9.09
2020-12-17 13:03:03-03:00,9.09
2020-12-17 13:08:01-03:00,9.09
2020-12-17 13:08:04-03:00,9.09
2020-12-17 13:13:01-03:00,9.09
2020-12-17 13:13:04-03:00,9.09
2020-12-17 13:18:02-03:00,9.09
2020-12-17 13:18:04-03:00,9.09
2020-12-17 13:23:02-03:00,9.09
2020-12-17 13:23:05-03:00,9.09
2020-12-17 13:28:02-03:00,9.09
2020-12-17 13:28:05-03:00,9.09
2020-12-17 13:33:02-03:00,9.09
2020-12-17 13:33:05-03:00,9.09
2020-12-17 13:38:03-03:00,9.09
2020-12-17 13:38:06-03:00,9.09
2020-12-17 13:43:03-03:00,0.0
2020-12-17 13:43:06-03:00,0.0
2020-12-17 13:48:03-03:00,0.0
2020-12-17 13:48:06-03:00,0.0
2020-12-17 13:53:04-03:00,0.0
2020-12-17 13:53:06-03:00,0.0
2020-12-17 13:58:04-03:00,0.0
2020-12-17 13:58:07-03:00,0.0
2020-12-17 14:03:04-03:00,0.0
2020-12-17 14:03:07-03:00,0.0
2020-12-17 14:08:05-03:00,0.0
2020-12-17 14:08:07-03:00,0.0
2020-12-17 14:13:05-03:00,0.0
2020-12-17 14:13:08-03:00,0.0
2020-12-17 14:18:05-03:00,0.0
2020-12-17 14:18:08-03:00,0.0
2020-12-17 14:23:06-03:00,0.0
2020-12-17 14:23:08-03:00,0.0
2020-12-17 14:28:06-03:00,0.0
2020-12-17 14:28:09-03:00,0.0
2020-12-17 14:33:06-03:00,0.0
2020-12-17 14:33:09-03:00,0.0
2020-12-17 14:38:07-03:00,0.0
2020-12-17 14:38:09-03:00,0.0
2020-12-17 14:43:07-03:00,9.09
2020-12-17 14:43:09-03:00,9.09
2020-12-17 14:48:07-03:00,9.09
2020-12-17 14:48:10-03:00,9.09
2020-12-17 14:53:07-03:00,9.09
2020-12-17 14:53:10-03:00,9.09
2020-12-17 14:58:08-03:00,9.09
2020-12-17 14:58:10-03:00,9.09
2020-12-17 15:03:08-03:00,9.09
2020-12-17 15:03:11-03:00,9.09
2020-12-17 15:08:08-03:00,9.09
2020-12-17 15:08:11-03:00,9.09
2020-12-17 15:13:09-03:00,9.09
2020-12-17 15:13:11-03:00,9.09
2020-12-17 15:18:09-03:00,9.09
2020-12-17 15:18:12-03:00,9.09
2020-12-17 15:23:09-03:00,9.09
2020-12-17 15:23:12-03:00,9.09
2020-12-17 15:28:10-03:00,9.09
2020-12-17 15:28:12-03:00,9.09
2020-12-17 15:33:10-03:00,9.09
2020-12-17 15:33:13-03:00,9.09
2020-12-17 15:38:10-03:00,9.09
2020-12-17 15:38:13-03:00,9.09
2020-12-17 15:43:10-03:00,9.09
2020-12-17 15:43:13-03:00,9.09
2020-12-17 15:48:11-03:00,9.09
2020-12-17 15:48:14-03:00,9.09
2020-12-17 15:53:11-03:00,9.09
2020-12-17 15:53:14-03:00,9.09
2020-12-17 15:58:11-03:00,0.0
2020-12-17 15:58:14-03:00,0.0
2020-12-17 16:03:12-03:00,0.0
2020-12-17 16:03:14-03:00,0.0
2020-12-17 16:08:12-03:00,0.0
2020-12-17 16:08:15-03:00,0.0
2020-12-17 16:13:12-03:00,0.0
2020-12-17 16:13:15-03:00,0.0
2020-12-17 16:18:13-03:00,0.0
2020-12-17 16:18:15-03:00,0.0
2020-12-17 16:23:13-03:00,0.0
2020-12-17 16:23:16-03:00,0.0
2020-12-17 16:28:13-03:00,0.0
2020-12-17 16:28:16-03:00,0.0
2020-12-17 16:33:13-03:00,0.0
2020-12-17 16:33:16-03:00,0.0
2020-12-17 16:38:14-03:00,0.0
2020-12-17 16:38:17-03:00,0.0
2020-12-17 16:43:14-03:00,0.0
2020-12-17 16:43:17-03:00,0.0
2020-12-17 16:48:14-03:00,0.0
2020-12-17 16:48:17-03:00,0.0
2020-12-17 16:53:15-03:00,0.0
2020-12-17 16:53:18-03:00,0.0
2020-12-17 16:58:15-03:00,0.0
2020-12-17 16:58:18-03:00,0.0
2020-12-17 17:03:15-03:00,9.09
2020-12-17 17:03:18-03:00,9.09
2020-12-17 17:08:16-03:00,9.09
2020-12-17 17:08:18-03:00,9.09
2020-12-17 17:13:16-03:00,9.09
2020-12-17 17:13:19-03:00,9.09
2020-12-17 17:18:16-03:00,9.09
2020-12-17 17:18:19-03:00,9.09
2020-12-17 17:23:17-03:00,9.09
2020-12-17 17:23:19-03:00,9.09
2020-12-17 17:28:17-03:00,9.09
2020-12-17 17:28:20-03:00,9.09
2020-12-17 17:33:17-03:00,9.09
2020-12-17 17:33:20-03:00,9.09
2020-12-17 17:38:17-03:00,9.09
2020-12-17 17:38:20-03:00,9.09
2020-12-17 17:43:18-03:00,9.09
2020-12-17 17:43:21-03:00,9.09
2020-12-17 17:48:18-03:00,9.09
2020-12-17 17:48:21-03:00,9.09
2020-12-17 17:53:18-03:00,9.09
2020-12-17 17:53:21-03:00,9.09
2020-12-17 17:58:19-03:00,9.09
2020-12-17 17:58:21-03:00,9.09
2020-12-17 18:03:19-03:00,9.09
2020-12-17 18:03:22-03:00,9.09
2020-12-17 18:08:19-03:00,9.09
2020-12-17 18:08:22-03:00,9.09
2020-12-17 18:13:20-03:00,9.09
2020-12-17 18:13:22-03:00,9.09
2020-12-17 18:18:20-03:00,0.0
2020-12-17 18:18:23-03:00,0.0
2020-12-17 18:23:20-03:00,0.0
2020-12-17 18:23:23-03:00,0.0
2020-12-17 18:28:20-03:00,0.0
2020-12-17 18:28:23-03:00,0.0
2020-12-17 18:33:21-03:00,0.0
2020-12-17 18:33:24-03:00,0.0
2020-12-17 18:38:21-03:00,0.0
2020-12-17 18:38:24-03:00,0.0
2020-12-17 18:43:21-03:00,0.0
2020-12-17 18:43:24-03:00,0.0
2020-12-17 18:48:22-03:00,0.0
2020-12-17 18:48:25-03:00,0.0
2020-12-17 18:53:22-03:00,0.0
2020-12-17 18:53:25-03:00,0.0
2020-12-17 18:58:22-03:00,0.0
2020-12-17 18:58:25-03:00,0.0
2020-12-17 19:03:23-03:00,0.0
2020-12-17 19:03:25-03:00,0.0
2020-12-17 19:08:23-03:00,0.0
2020-12-17 19:08:26-03:00,0.0
2020-12-17 19:13:23-03:00,0.0
2020-12-17 19:13:26-03:00,0.0
2020-12-17 19:18:24-03:00,9.09
2020-12-17 19:18:26-03:00,9.09
2020-12-17 19:23:24-03:00,9.09
2020-12-17 19:23:27-03:00,9.09
2020-12-17 19:28:24-03:00,9.09
2020-12-17 19:28:27-03:00,9.09
2020-12-17 19:33:25-03:00,9.09
2020-12-17 19:33:27-03:00,9.09
2020-12-17 19:38:25-03:00,9.09
2020-12-17 19:38:28-03:00,9.09
2020-12-17 19:43:25-03:00,9.09
2020-12-17 19:43:28-03:00,9.09
2020-12-17 19:48:25-03:00,9.09
2020-12-17 19:48:28-03:00,9.09
2020-12-17 19:53:26-03:00,9.09
2020-12-17 19:53:29-03:00,9.09
2020-12-17 19:58:26-03:00,9.09
