date,APR Los Caleos >> Estanques Acumuladores >> Volumen Salida Bombas Elevadoras(26326),APR Los Caleos >> Pozos y Bombas Elevadoras >> Volumen Pozos(9919)
2020-12-01 21:37:43-03:00,5536.0,
2020-12-01 21:39:28-03:00,,60910.0
2020-12-01 21:42:44-03:00,5536.0,
2020-12-01 21:44:29-03:00,,60911.0
2020-12-01 21:47:44-03:00,5536.0,
2020-12-01 21:49:29-03:00,,60913.0
2020-12-01 21:52:44-03:00,5536.0,
2020-12-01 21:54:29-03:00,,60914.0
2020-12-01 21:57:44-03:00,5536.0,
2020-12-01 21:59:30-03:00,,60915.0
2020-12-01 22:02:45-03:00,5536.0,
2020-12-01 22:04:30-03:00,,60917.0
2020-12-01 22:07:45-03:00,5536.0,
2020-12-01 22:09:30-03:00,,60918.0
2020-12-01 22:12:46-03:00,5536.0,
2020-12-01 22:14:31-03:00,,60920.0
2020-12-01 22:17:46-03:00,5536.0,
2020-12-01 22:19:31-03:00,,60921.0
2020-12-01 22:22:46-03:00,5536.0,
2020-12-01 22:24:32-03:00,,60922.0
2020-12-01 22:27:47-03:00,5536.0,
2020-12-01 22:29:32-03:00,,60924.0
2020-12-01 22:32:47-03:00,5536.0,
2020-12-01 22:34:32-03:00,,60925.0
2020-12-01 22:37:47-03:00,5536.0,
2020-12-01 22:39:33-03:00,,60927.0
2020-12-01 22:42:48-03:00,5536.0,
2020-12-01 22:44:33-03:00,,60928.0
2020-12-01 22:47:48-03:00,5536.0,
2020-12-01 22:49:33-03:00,,60929.0
2020-12-01 22:52:48-03:00,5536.0,
2020-12-01 22:54:34-03:00,,60931.0
2020-12-01 22:57:49-03:00,5536.0,
2020-12-01 22:59:34-03:00,,60932.0
2020-12-01 23:02:49-03:00,5536.0,
2020-12-01 23:04:34-03:00,,60934.0
2020-12-01 23:07:49-03:00,5536.0,
2020-12-01 23:09:34-03:00,,60935.0
2020-12-01 23:12:49-03:00,5536.0,
2020-12-01 23:14:35-03:00,,60936.0
2020-12-01 23:17:50-03:00,5536.0,
2020-12-01 23:19:35-03:00,,60937.0
2020-12-01 23:22:50-03:00,5536.0,
2020-12-01 23:24:35-03:00,,60937.0
2020-12-01 23:27:50-03:00,5536.0,
2020-12-01 23:29:35-03:00,,60937.0
2020-12-01 23:32:51-03:00,5536.0,
2020-12-01 23:34:36-03:00,,60937.0
2020-12-01 23:37:51-03:00,5536.0,
2020-12-01 23:39:36-03:00,,60937.0
2020-12-01 23:42:51-03:00,5536.0,
2020-12-01 23:44:36-03:00,,60937.0
2020-12-01 23:47:52-03:00,5536.0,
2020-12-01 23:49:37-03:00,,60937.0
2020-12-01 23:52:52-03:00,5536.0,
2020-12-01 23:54:37-03:00,,60937.0
2020-12-01 23:57:52-03:00,5536.0,
2020-12-01 23:59:38-03:00,,60937.0
2020-12-02 00:02:53-03:00,5536.0,
2020-12-02 00:04:37-03:00,,60937.0
2020-12-02 00:07:53-03:00,5536.0,
2020-12-02 00:09:38-03:00,,60937.0
2020-12-02 00:12:53-03:00,5536.0,
2020-12-02 00:14:38-03:00,,60937.0
2020-12-02 00:17:54-03:00,5536.0,
2020-12-02 00:19:38-03:00,,60937.0
2020-12-02 00:22:54-03:00,5536.0,
2020-12-02 00:24:39-03:00,,60937.0
2020-12-02 00:27:54-03:00,5536.0,
2020-12-02 00:29:39-03:00,,60937.0
2020-12-02 00:32:55-03:00,5536.0,
2020-12-02 00:34:39-03:00,,60937.0
2020-12-02 00:37:55-03:00,5536.0,
2020-12-02 00:39:39-03:00,,60937.0
2020-12-02 00:42:55-03:00,5536.0,
2020-12-02 00:44:40-03:00,,60937.0
2020-12-02 00:47:56-03:00,5536.0,
2020-12-02 00:49:40-03:00,,60938.0
2020-12-02 00:52:56-03:00,5536.0,
2020-12-02 00:54:40-03:00,,60939.0
2020-12-02 00:57:56-03:00,5536.0,
2020-12-02 00:59:41-03:00,,60941.0
2020-12-02 01:02:57-03:00,5536.0,
2020-12-02 01:04:41-03:00,,60942.0
2020-12-02 01:07:57-03:00,5536.0,
2020-12-02 01:09:41-03:00,,60943.0
2020-12-02 01:12:57-03:00,5536.0,
2020-12-02 01:14:41-03:00,,60945.0
2020-12-02 01:17:57-03:00,5536.0,
2020-12-02 01:19:42-03:00,,60946.0
2020-12-02 01:22:58-03:00,5536.0,
2020-12-02 01:24:43-03:00,,60948.0
2020-12-02 01:27:58-03:00,5536.0,
2020-12-02 01:29:43-03:00,,60949.0
2020-12-02 01:32:58-03:00,5536.0,
2020-12-02 01:34:44-03:00,,60950.0
2020-12-02 01:37:59-03:00,5536.0,
2020-12-02 01:39:44-03:00,,60952.0
2020-12-02 01:42:59-03:00,5536.0,
2020-12-02 01:44:44-03:00,,60952.0
2020-12-02 01:47:59-03:00,5536.0,
2020-12-02 01:49:45-03:00,,60952.0
2020-12-02 01:53:00-03:00,5536.0,
2020-12-02 01:54:45-03:00,,60952.0
2020-12-02 01:58:00-03:00,5536.0,
2020-12-02 01:59:45-03:00,,60952.0
2020-12-02 02:03:00-03:00,5536.0,
2020-12-02 02:04:45-03:00,,60952.0
2020-12-02 02:08:01-03:00,5536.0,
2020-12-02 02:09:46-03:00,,60952.0
2020-12-02 02:13:01-03:00,5536.0,
2020-12-02 02:14:46-03:00,,60952.0
2020-12-02 02:18:01-03:00,5536.0,
2020-12-02 02:19:46-03:00,,60952.0
2020-12-02 02:23:02-03:00,5536.0,
2020-12-02 02:24:47-03:00,,60952.0
2020-12-02 02:28:02-03:00,5536.0,
2020-12-02 02:29:47-03:00,,60952.0
2020-12-02 02:33:02-03:00,5536.0,
2020-12-02 02:34:47-03:00,,60952.0
2020-12-02 02:38:03-03:00,5536.0,
2020-12-02 02:39:48-03:00,,60952.0
2020-12-02 02:43:03-03:00,5536.0,
2020-12-02 02:44:48-03:00,,60952.0
2020-12-02 02:48:03-03:00,5536.0,
2020-12-02 02:49:48-03:00,,60952.0
2020-12-02 02:53:03-03:00,5536.0,
2020-12-02 02:54:49-03:00,,60952.0
2020-12-02 02:58:04-03:00,5536.0,
2020-12-02 02:59:49-03:00,,60952.0
2020-12-02 03:03:04-03:00,5536.0,
2020-12-02 03:04:48-03:00,,60952.0
2020-12-02 03:08:04-03:00,5536.0,
2020-12-02 03:09:48-03:00,,60952.0
2020-12-02 03:13:05-03:00,5536.0,
2020-12-02 03:14:49-03:00,,60952.0
2020-12-02 03:18:05-03:00,5536.0,
2020-12-02 03:19:49-03:00,,60952.0
2020-12-02 03:23:05-03:00,5536.0,
2020-12-02 03:24:50-03:00,,60952.0
2020-12-02 03:28:06-03:00,5536.0,
2020-12-02 03:29:50-03:00,,60952.0
2020-12-02 03:33:06-03:00,5536.0,
2020-12-02 03:34:50-03:00,,60952.0
2020-12-02 03:38:06-03:00,5536.0,
2020-12-02 03:39:50-03:00,,60952.0
2020-12-02 03:43:07-03:00,5536.0,
2020-12-02 03:44:51-03:00,,60953.0
2020-12-02 03:48:07-03:00,5536.0,
2020-12-02 03:49:51-03:00,,60955.0
2020-12-02 03:53:07-03:00,5536.0,
2020-12-02 03:54:51-03:00,,60956.0
2020-12-02 03:58:08-03:00,5536.0,
2020-12-02 03:59:52-03:00,,60957.0
2020-12-02 04:03:09-03:00,5536.0,
2020-12-02 04:04:53-03:00,,60959.0
2020-12-02 04:08:09-03:00,5536.0,
2020-12-02 04:09:53-03:00,,60960.0
2020-12-02 04:13:09-03:00,5536.0,
2020-12-02 04:14:54-03:00,,60962.0
2020-12-02 04:18:09-03:00,5536.0,
2020-12-02 04:19:54-03:00,,60963.0
2020-12-02 04:23:09-03:00,5536.0,
2020-12-02 04:24:54-03:00,,60965.0
2020-12-02 04:28:10-03:00,5536.0,
2020-12-02 04:29:55-03:00,,60966.0
2020-12-02 04:33:10-03:00,5536.0,
2020-12-02 04:34:55-03:00,,60967.0
2020-12-02 04:38:10-03:00,5536.0,
2020-12-02 04:39:55-03:00,,60968.0
2020-12-02 04:43:11-03:00,5536.0,
2020-12-02 04:44:56-03:00,,60968.0
2020-12-02 04:48:11-03:00,5536.0,
2020-12-02 04:49:56-03:00,,60968.0
2020-12-02 04:53:11-03:00,5536.0,
2020-12-02 04:54:56-03:00,,60968.0
2020-12-02 04:58:12-03:00,5536.0,
2020-12-02 04:59:57-03:00,,60968.0
2020-12-02 05:03:12-03:00,5536.0,
2020-12-02 05:04:56-03:00,,60968.0
2020-12-02 05:08:12-03:00,5536.0,
2020-12-02 05:09:56-03:00,,60968.0
2020-12-02 05:13:13-03:00,5536.0,
2020-12-02 05:14:56-03:00,,60968.0
2020-12-02 05:18:13-03:00,5536.0,
2020-12-02 05:19:56-03:00,,60968.0
2020-12-02 05:23:13-03:00,5536.0,
2020-12-02 05:24:57-03:00,,60968.0
2020-12-02 05:28:14-03:00,5536.0,
2020-12-02 05:29:57-03:00,,60968.0
2020-12-02 05:33:14-03:00,5536.0,
2020-12-02 05:34:57-03:00,,60968.0
2020-12-02 05:38:14-03:00,5536.0,
2020-12-02 05:39:58-03:00,,60968.0
2020-12-02 05:43:14-03:00,5536.0,
2020-12-02 05:44:58-03:00,,60968.0
2020-12-02 05:48:15-03:00,5536.0,
2020-12-02 05:49:58-03:00,,60968.0
2020-12-02 05:53:15-03:00,5536.0,
2020-12-02 05:54:59-03:00,,60968.0
2020-12-02 05:58:15-03:00,5536.0,
2020-12-02 05:59:59-03:00,,60968.0
2020-12-02 06:03:16-03:00,5536.0,
2020-12-02 06:04:59-03:00,,60968.0
2020-12-02 06:08:16-03:00,5536.0,
2020-12-02 06:10:01-03:00,,60968.0
2020-12-02 06:13:17-03:00,5536.0,
2020-12-02 06:15:01-03:00,,60968.0
2020-12-02 06:18:17-03:00,5536.0,
2020-12-02 06:20:01-03:00,,60968.0
2020-12-02 06:23:17-03:00,5536.0,
2020-12-02 06:25:02-03:00,,60968.0
2020-12-02 06:28:18-03:00,5536.0,
2020-12-02 06:30:02-03:00,,60968.0
2020-12-02 06:33:18-03:00,5536.0,
2020-12-02 06:35:02-03:00,,60970.0
2020-12-02 06:38:18-03:00,5536.0,
2020-12-02 06:40:03-03:00,,60971.0
2020-12-02 06:43:18-03:00,5536.0,
2020-12-02 06:45:03-03:00,,60973.0
2020-12-02 06:48:19-03:00,5536.0,
2020-12-02 06:50:03-03:00,,60974.0
2020-12-02 06:53:19-03:00,5536.0,
2020-12-02 06:55:04-03:00,,60976.0
2020-12-02 06:58:19-03:00,5536.0,
2020-12-02 07:00:04-03:00,,60977.0
2020-12-02 07:03:20-03:00,5536.0,
2020-12-02 07:05:04-03:00,,60978.0
2020-12-02 07:08:20-03:00,5536.0,
2020-12-02 07:10:04-03:00,,60980.0
2020-12-02 07:13:20-03:00,5536.0,
2020-12-02 07:15:05-03:00,,60981.0
2020-12-02 07:18:21-03:00,5536.0,
2020-12-02 07:20:05-03:00,,60983.0
2020-12-02 07:23:21-03:00,5536.0,
2020-12-02 07:25:05-03:00,,60984.0
2020-12-02 07:28:21-03:00,5536.0,
2020-12-02 07:30:05-03:00,,60985.0
2020-12-02 07:33:22-03:00,5536.0,
2020-12-02 07:35:06-03:00,,60986.0
2020-12-02 07:38:22-03:00,5536.0,
2020-12-02 07:40:06-03:00,,60986.0
2020-12-02 07:43:22-03:00,5536.0,
2020-12-02 07:45:06-03:00,,60986.0
2020-12-02 07:48:23-03:00,5536.0,
2020-12-02 07:50:07-03:00,,60986.0
2020-12-02 07:53:23-03:00,5536.0,
2020-12-02 07:55:07-03:00,,60986.0
2020-12-02 07:58:23-03:00,5536.0,
2020-12-02 08:00:08-03:00,,60986.0
2020-12-02 08:03:24-03:00,5536.0,
2020-12-02 08:05:08-03:00,,60986.0
2020-12-02 08:08:24-03:00,5536.0,
2020-12-02 08:10:09-03:00,,60986.0
2020-12-02 08:13:24-03:00,5536.0,
2020-12-02 08:15:09-03:00,,60986.0
2020-12-02 08:18:24-03:00,5536.0,
2020-12-02 08:20:09-03:00,,60986.0
2020-12-02 08:23:25-03:00,5536.0,
2020-12-02 08:25:09-03:00,,60986.0
2020-12-02 08:28:25-03:00,5536.0,
2020-12-02 08:30:10-03:00,,60986.0
2020-12-02 08:33:25-03:00,5536.0,
2020-12-02 08:35:10-03:00,,60986.0
2020-12-02 08:38:26-03:00,5536.0,
2020-12-02 08:40:11-03:00,,60986.0
2020-12-02 08:43:26-03:00,5536.0,
2020-12-02 08:45:11-03:00,,60986.0
2020-12-02 08:48:26-03:00,5536.0,
2020-12-02 08:50:11-03:00,,60986.0
2020-12-02 08:53:27-03:00,5536.0,
2020-12-02 08:55:11-03:00,,60986.0
2020-12-02 08:58:27-03:00,5536.0,
2020-12-02 09:00:12-03:00,,60986.0
2020-12-02 09:03:27-03:00,5536.0,
2020-12-02 09:05:12-03:00,,60986.0
2020-12-02 09:08:28-03:00,5538.0,
2020-12-02 09:10:12-03:00,,60986.0
2020-12-02 09:13:28-03:00,5540.0,
2020-12-02 09:15:12-03:00,,60986.0
2020-12-02 09:18:28-03:00,5542.0,
2020-12-02 09:20:13-03:00,,60986.0
2020-12-02 09:23:29-03:00,5544.0,
2020-12-02 09:25:13-03:00,,60986.0
2020-12-02 09:28:29-03:00,5546.0,
2020-12-02 09:30:14-03:00,,60986.0
2020-12-02 09:33:29-03:00,5548.0,
2020-12-02 09:35:14-03:00,,60986.0
2020-12-02 09:38:30-03:00,5549.0,
2020-12-02 09:40:14-03:00,,60986.0
2020-12-02 09:43:30-03:00,5551.0,
2020-12-02 09:45:14-03:00,,60986.0
2020-12-02 09:48:30-03:00,5552.0,
2020-12-02 09:50:15-03:00,,60986.0
2020-12-02 09:53:30-03:00,5552.0,
2020-12-02 09:55:15-03:00,,60986.0
2020-12-02 09:58:31-03:00,5552.0,
2020-12-02 10:00:16-03:00,,60986.0
2020-12-02 10:03:31-03:00,5552.0,
2020-12-02 10:05:15-03:00,,60986.0
2020-12-02 10:08:32-03:00,5552.0,
2020-12-02 10:10:15-03:00,,60986.0
2020-12-02 10:13:32-03:00,5552.0,
2020-12-02 10:15:16-03:00,,60986.0
2020-12-02 10:18:32-03:00,5552.0,
2020-12-02 10:20:16-03:00,,60986.0
2020-12-02 10:23:32-03:00,5552.0,
2020-12-02 10:25:16-03:00,,60986.0
2020-12-02 10:28:33-03:00,5552.0,
2020-12-02 10:30:17-03:00,,60986.0
2020-12-02 10:33:33-03:00,5552.0,
2020-12-02 10:35:17-03:00,,60986.0
2020-12-02 10:38:33-03:00,5552.0,
2020-12-02 10:40:17-03:00,,60986.0
2020-12-02 10:43:34-03:00,5552.0,
2020-12-02 10:45:17-03:00,,60986.0
2020-12-02 10:48:34-03:00,5552.0,
2020-12-02 10:50:18-03:00,,60986.0
2020-12-02 10:53:34-03:00,5555.0,
2020-12-02 10:55:18-03:00,,60986.0
2020-12-02 10:58:35-03:00,5557.0,
2020-12-02 11:00:18-03:00,,60986.0
2020-12-02 11:03:35-03:00,5559.0,
2020-12-02 11:05:19-03:00,,60986.0
2020-12-02 11:08:35-03:00,5561.0,
2020-12-02 11:10:19-03:00,,60986.0
2020-12-02 11:13:36-03:00,5563.0,
2020-12-02 11:15:19-03:00,,60986.0
2020-12-02 11:18:36-03:00,5566.0,
2020-12-02 11:20:20-03:00,,60986.0
2020-12-02 11:23:36-03:00,5568.0,
2020-12-02 11:25:20-03:00,,60986.0
2020-12-02 11:28:37-03:00,5570.0,
2020-12-02 11:30:20-03:00,,60986.0
2020-12-02 11:33:37-03:00,5572.0,
2020-12-02 11:35:21-03:00,,60986.0
2020-12-02 11:38:37-03:00,5573.0,
2020-12-02 11:40:22-03:00,,60986.0
2020-12-02 11:43:37-03:00,5573.0,
2020-12-02 11:45:22-03:00,,60986.0
2020-12-02 11:48:38-03:00,5573.0,
2020-12-02 11:50:22-03:00,,60986.0
2020-12-02 11:53:38-03:00,5573.0,
2020-12-02 11:55:23-03:00,,60986.0
2020-12-02 11:58:38-03:00,5573.0,
2020-12-02 12:00:23-03:00,,60986.0
2020-12-02 12:03:39-03:00,5573.0,
2020-12-02 12:05:24-03:00,,60986.0
2020-12-02 12:08:39-03:00,5573.0,
2020-12-02 12:10:24-03:00,,60986.0
2020-12-02 12:13:40-03:00,5573.0,
2020-12-02 12:15:24-03:00,,60986.0
2020-12-02 12:18:40-03:00,5573.0,
2020-12-02 12:20:24-03:00,,60986.0
2020-12-02 12:23:40-03:00,5573.0,
2020-12-02 12:25:25-03:00,,60986.0
2020-12-02 12:28:40-03:00,5573.0,
2020-12-02 12:30:25-03:00,,60986.0
2020-12-02 12:33:41-03:00,5575.0,
2020-12-02 12:35:25-03:00,,60986.0
2020-12-02 12:38:41-03:00,5577.0,
2020-12-02 12:40:26-03:00,,60986.0
2020-12-02 12:43:41-03:00,5579.0,
2020-12-02 12:45:26-03:00,,60986.0
2020-12-02 12:48:42-03:00,5581.0,
2020-12-02 12:50:27-03:00,,60986.0
2020-12-02 12:53:42-03:00,5584.0,
2020-12-02 12:55:28-03:00,,60986.0
2020-12-02 12:58:42-03:00,5586.0,
2020-12-02 13:00:28-03:00,,60986.0
2020-12-02 13:03:42-03:00,5588.0,
2020-12-02 13:05:27-03:00,,60986.0
2020-12-02 13:08:42-03:00,5590.0,
2020-12-02 13:10:28-03:00,,60986.0
2020-12-02 13:13:43-03:00,5592.0,
2020-12-02 13:15:28-03:00,,60986.0
2020-12-02 13:18:43-03:00,5592.0,
2020-12-02 13:20:28-03:00,,60986.0
2020-12-02 13:23:43-03:00,5592.0,
2020-12-02 13:25:28-03:00,,60986.0
2020-12-02 13:28:44-03:00,5592.0,
2020-12-02 13:30:29-03:00,,60986.0
2020-12-02 13:33:44-03:00,5592.0,
2020-12-02 13:35:29-03:00,,60986.0
2020-12-02 13:38:44-03:00,5592.0,
2020-12-02 13:40:29-03:00,,60986.0
2020-12-02 13:43:45-03:00,5592.0,
2020-12-02 13:45:30-03:00,,60986.0
2020-12-02 13:48:46-03:00,5592.0,
2020-12-02 13:50:30-03:00,,60986.0
2020-12-02 13:53:46-03:00,5592.0,
2020-12-02 13:55:30-03:00,,60986.0
2020-12-02 13:58:46-03:00,5593.0,
2020-12-02 14:00:31-03:00,,60986.0
2020-12-02 14:03:47-03:00,5595.0,
2020-12-02 14:05:31-03:00,,60986.0
2020-12-02 14:08:47-03:00,5597.0,
2020-12-02 14:10:32-03:00,,60986.0
2020-12-02 14:13:47-03:00,5600.0,
2020-12-02 14:15:32-03:00,,60986.0
2020-12-02 14:18:48-03:00,5602.0,
2020-12-02 14:20:32-03:00,,60986.0
2020-12-02 14:23:48-03:00,5604.0,
2020-12-02 14:25:33-03:00,,60986.0
2020-12-02 14:28:48-03:00,5607.0,
2020-12-02 14:30:33-03:00,,60986.0
2020-12-02 14:33:49-03:00,5609.0,
2020-12-02 14:35:34-03:00,,60986.0
2020-12-02 14:38:49-03:00,5609.0,
2020-12-02 14:40:34-03:00,,60986.0
2020-12-02 14:43:49-03:00,5609.0,
2020-12-02 14:45:34-03:00,,60986.0
2020-12-02 14:48:49-03:00,5609.0,
2020-12-02 14:50:35-03:00,,60986.0
2020-12-02 14:53:50-03:00,5609.0,
2020-12-02 14:55:35-03:00,,60986.0
2020-12-02 14:58:50-03:00,5609.0,
2020-12-02 15:00:35-03:00,,60986.0
2020-12-02 15:03:50-03:00,5609.0,
2020-12-02 15:05:35-03:00,,60986.0
2020-12-02 15:08:51-03:00,5609.0,
2020-12-02 15:10:36-03:00,,60986.0
2020-12-02 15:13:51-03:00,5609.0,
2020-12-02 15:15:36-03:00,,60986.0
2020-12-02 15:18:51-03:00,5609.0,
2020-12-02 15:20:36-03:00,,60986.0
2020-12-02 15:23:52-03:00,5609.0,
2020-12-02 15:25:37-03:00,,60986.0
2020-12-02 15:28:52-03:00,5610.0,
2020-12-02 15:30:37-03:00,,60986.0
2020-12-02 15:33:52-03:00,5612.0,
2020-12-02 15:35:37-03:00,,60986.0
2020-12-02 15:38:53-03:00,5615.0,
2020-12-02 15:40:37-03:00,,60986.0
2020-12-02 15:43:53-03:00,5617.0,
2020-12-02 15:45:38-03:00,,60986.0
2020-12-02 15:48:53-03:00,5619.0,
2020-12-02 15:50:38-03:00,,60986.0
2020-12-02 15:53:54-03:00,5622.0,
2020-12-02 15:55:39-03:00,,60986.0
2020-12-02 15:58:54-03:00,5624.0,
2020-12-02 16:00:39-03:00,,60986.0
2020-12-02 16:03:54-03:00,5626.0,
2020-12-02 16:05:38-03:00,,60986.0
2020-12-02 16:08:55-03:00,5626.0,
2020-12-02 16:10:38-03:00,,60986.0
2020-12-02 16:13:55-03:00,5626.0,
2020-12-02 16:15:39-03:00,,60986.0
2020-12-02 16:18:55-03:00,5626.0,
2020-12-02 16:20:39-03:00,,60986.0
2020-12-02 16:23:55-03:00,5626.0,
2020-12-02 16:25:39-03:00,,60986.0
2020-12-02 16:28:56-03:00,5626.0,
2020-12-02 16:30:40-03:00,,60986.0
2020-12-02 16:33:56-03:00,5626.0,
2020-12-02 16:35:40-03:00,,60986.0
2020-12-02 16:38:56-03:00,5626.0,
2020-12-02 16:40:40-03:00,,60986.0
2020-12-02 16:43:57-03:00,5626.0,
2020-12-02 16:45:41-03:00,,60986.0
2020-12-02 16:48:57-03:00,5626.0,
2020-12-02 16:50:41-03:00,,60986.0
2020-12-02 16:53:57-03:00,5626.0,
2020-12-02 16:55:41-03:00,,60986.0
2020-12-02 16:58:58-03:00,5629.0,
2020-12-02 17:00:42-03:00,,60986.0
2020-12-02 17:03:58-03:00,5631.0,
2020-12-02 17:05:42-03:00,,60986.0
2020-12-02 17:08:58-03:00,5633.0,
2020-12-02 17:10:42-03:00,,60986.0
2020-12-02 17:13:59-03:00,5636.0,
2020-12-02 17:15:43-03:00,,60986.0
2020-12-02 17:18:59-03:00,5638.0,
2020-12-02 17:20:43-03:00,,60986.0
2020-12-02 17:23:59-03:00,5640.0,
2020-12-02 17:25:43-03:00,,60986.0
2020-12-02 17:29:00-03:00,5642.0,
2020-12-02 17:30:44-03:00,,60986.0
2020-12-02 17:34:00-03:00,5645.0,
2020-12-02 17:35:44-03:00,,60986.0
2020-12-02 17:39:00-03:00,5645.0,
2020-12-02 17:40:44-03:00,,60986.0
2020-12-02 17:44:00-03:00,5645.0,
2020-12-02 18:29:03-03:00,5646.0,
2020-12-02 18:29:23-03:00,5646.0,
2020-12-02 18:29:29-03:00,5646.0,
2020-12-02 18:32:05-03:00,,60995.0
2020-12-02 18:34:29-03:00,5646.0,
2020-12-02 18:37:06-03:00,,60996.0
2020-12-02 18:39:30-03:00,5646.0,
2020-12-02 18:42:06-03:00,,60998.0
2020-12-02 18:44:30-03:00,5646.0,
2020-12-02 18:47:06-03:00,,60999.0
2020-12-02 18:49:30-03:00,5646.0,
2020-12-02 18:52:07-03:00,,61000.0
2020-12-02 18:54:31-03:00,5646.0,
2020-12-02 18:57:07-03:00,,61002.0
2020-12-02 18:59:31-03:00,5646.0,
2020-12-02 19:02:07-03:00,,61003.0
2020-12-02 19:04:31-03:00,5646.0,
2020-12-02 19:07:08-03:00,,61004.0
2020-12-02 19:09:32-03:00,5646.0,
2020-12-02 19:12:08-03:00,,61006.0
2020-12-02 19:14:32-03:00,5646.0,
2020-12-02 19:17:08-03:00,,61007.0
2020-12-02 19:19:32-03:00,5646.0,
2020-12-02 19:22:09-03:00,,61009.0
2020-12-02 19:24:33-03:00,5646.0,
2020-12-02 19:27:09-03:00,,61010.0
2020-12-02 19:29:33-03:00,5646.0,
2020-12-02 19:32:09-03:00,,61011.0
2020-12-02 19:34:33-03:00,5646.0,
2020-12-02 19:37:09-03:00,,61012.0
2020-12-02 19:39:34-03:00,5646.0,
2020-12-02 19:42:09-03:00,,61012.0
2020-12-02 19:44:34-03:00,5646.0,
2020-12-02 19:47:10-03:00,,61012.0
2020-12-02 19:49:34-03:00,5646.0,
2020-12-02 19:52:10-03:00,,61012.0
2020-12-02 19:54:35-03:00,5646.0,
2020-12-02 19:57:11-03:00,,61012.0
2020-12-02 19:59:35-03:00,5646.0,
2020-12-02 20:02:11-03:00,,61012.0
2020-12-02 20:04:35-03:00,5646.0,
2020-12-02 20:07:11-03:00,,61012.0
2020-12-02 20:09:36-03:00,5646.0,
2020-12-02 20:12:12-03:00,,61012.0
2020-12-02 20:14:36-03:00,5646.0,
2020-12-02 20:17:12-03:00,,61012.0
2020-12-02 20:19:36-03:00,5646.0,
2020-12-02 20:22:12-03:00,,61013.0
2020-12-02 20:24:37-03:00,5646.0,
2020-12-02 20:27:13-03:00,,61014.0
2020-12-02 20:29:37-03:00,5646.0,
2020-12-02 20:32:12-03:00,,61015.0
2020-12-02 20:34:37-03:00,5646.0,
2020-12-02 20:37:12-03:00,,61017.0
2020-12-02 20:39:38-03:00,5646.0,
2020-12-02 20:42:13-03:00,,61018.0
2020-12-02 20:44:38-03:00,5646.0,
2020-12-02 20:47:13-03:00,,61020.0
2020-12-02 20:49:38-03:00,5646.0,
2020-12-02 20:52:13-03:00,,61021.0
2020-12-02 20:54:39-03:00,5646.0,
2020-12-02 20:57:14-03:00,,61022.0
2020-12-02 20:59:39-03:00,5646.0,
2020-12-02 21:02:14-03:00,,61024.0
2020-12-02 21:04:39-03:00,5646.0,
2020-12-02 21:07:14-03:00,,61025.0
2020-12-02 21:09:39-03:00,5646.0,
2020-12-02 21:12:15-03:00,,61027.0
2020-12-02 21:14:40-03:00,5646.0,
2020-12-02 21:17:15-03:00,,61028.0
2020-12-02 21:19:40-03:00,5646.0,
2020-12-02 21:22:15-03:00,,61029.0
2020-12-02 21:24:40-03:00,5646.0,
2020-12-02 21:27:16-03:00,,61031.0
2020-12-02 21:29:41-03:00,5646.0,
2020-12-02 21:32:16-03:00,,61032.0
2020-12-02 21:34:41-03:00,5646.0,
2020-12-02 21:37:17-03:00,,61033.0
2020-12-02 21:39:41-03:00,5646.0,
2020-12-02 21:42:17-03:00,,61035.0
2020-12-02 21:44:42-03:00,5646.0,
2020-12-02 21:47:17-03:00,,61036.0
2020-12-02 21:49:42-03:00,5646.0,
2020-12-02 21:52:18-03:00,,61038.0
2020-12-02 21:54:42-03:00,5646.0,
2020-12-02 21:57:18-03:00,,61039.0
2020-12-02 21:59:43-03:00,5646.0,
2020-12-02 22:02:18-03:00,,61040.0
2020-12-02 22:04:43-03:00,5646.0,
2020-12-02 22:07:18-03:00,,61042.0
2020-12-02 22:09:43-03:00,5646.0,
2020-12-02 22:12:19-03:00,,61043.0
2020-12-02 22:14:44-03:00,5646.0,
2020-12-02 22:17:19-03:00,,61044.0
2020-12-02 22:19:44-03:00,5646.0,
2020-12-02 22:22:19-03:00,,61046.0
2020-12-02 22:24:44-03:00,5646.0,
2020-12-02 22:27:20-03:00,,61047.0
2020-12-02 22:29:45-03:00,5646.0,
2020-12-02 22:32:20-03:00,,61049.0
2020-12-02 22:34:45-03:00,5646.0,
2020-12-02 22:37:20-03:00,,61050.0
2020-12-02 22:39:45-03:00,5646.0,
2020-12-02 22:42:20-03:00,,61051.0
2020-12-02 22:44:46-03:00,5646.0,
2020-12-02 22:47:21-03:00,,61052.0
2020-12-02 22:49:46-03:00,5646.0,
2020-12-02 22:52:21-03:00,,61052.0
2020-12-02 22:54:46-03:00,5646.0,
2020-12-02 22:57:21-03:00,,61052.0
2020-12-02 22:59:46-03:00,5646.0,
2020-12-02 23:02:22-03:00,,61052.0
2020-12-02 23:04:47-03:00,5646.0,
2020-12-02 23:07:22-03:00,,61052.0
2020-12-02 23:09:47-03:00,5646.0,
2020-12-02 23:12:23-03:00,,61052.0
2020-12-02 23:14:47-03:00,5646.0,
2020-12-02 23:17:23-03:00,,61052.0
2020-12-02 23:19:48-03:00,5646.0,
2020-12-02 23:22:24-03:00,,61052.0
2020-12-02 23:24:48-03:00,5646.0,
2020-12-02 23:27:24-03:00,,61052.0
