date,APR El Melón - RP1 >> Pozo 5B >> Volumen Pozo 5B(9160),APR El Melón - RP1 >> Estanque Azul >> Volumen Salida Estanque(13481),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 2(12926),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Bomba Elevadoras(9898),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 1(9036),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo 9(19809)
2020-12-18 01:18:02-03:00,,,,,,131591.9688
2020-12-18 01:18:16-03:00,,391501.5938,,,,
2020-12-18 01:21:37-03:00,,,,,237936.0,
2020-12-18 01:22:51-03:00,107964.0,,,36627.0,,
2020-12-18 01:23:02-03:00,,,,,,131591.9688
2020-12-18 01:23:16-03:00,,391501.5938,,,,
2020-12-18 01:26:37-03:00,,,,,237936.0,
2020-12-18 01:27:52-03:00,107964.0,,,36627.0,,
2020-12-18 01:28:03-03:00,,,,,,131591.9688
2020-12-18 01:28:16-03:00,,391501.5938,,,,
2020-12-18 01:31:38-03:00,,,,,237936.0,
2020-12-18 01:32:52-03:00,107964.0,,,36627.0,,
2020-12-18 01:33:03-03:00,,,,,,131591.9688
2020-12-18 01:33:17-03:00,,391501.5938,,,,
2020-12-18 01:36:38-03:00,,,,,237936.0,
2020-12-18 01:37:52-03:00,107964.0,,,36627.0,,
2020-12-18 01:38:03-03:00,,,,,,131591.9688
2020-12-18 01:38:17-03:00,,391501.5938,,,,
2020-12-18 01:41:38-03:00,,,,,237936.0,
2020-12-18 01:42:53-03:00,107964.0,,,36627.0,,
2020-12-18 01:43:03-03:00,,,,,,131591.9688
2020-12-18 01:43:17-03:00,,391501.5938,,,,
2020-12-18 01:46:38-03:00,,,,,237936.0,
2020-12-18 01:47:53-03:00,107964.0,,,36627.0,,
2020-12-18 01:48:04-03:00,,,,,,131591.9688
2020-12-18 01:48:17-03:00,,391501.5938,,,,
2020-12-18 01:51:39-03:00,,,,,237936.0,
2020-12-18 01:52:53-03:00,107964.0,,,36627.0,,
2020-12-18 01:53:04-03:00,,,,,,131591.9688
2020-12-18 01:53:18-03:00,,391501.5938,,,,
2020-12-18 01:56:39-03:00,,,,,237936.0,
2020-12-18 01:57:54-03:00,107964.0,,,36627.0,,
2020-12-18 01:58:04-03:00,,,,,,131591.9688
2020-12-18 01:58:18-03:00,,391501.5938,,,,
2020-12-18 02:01:39-03:00,,,,,237936.0,
2020-12-18 02:02:54-03:00,107964.0,,,36627.0,,
2020-12-18 02:03:05-03:00,,,,,,131591.9688
2020-12-18 02:03:18-03:00,,391501.5938,,,,
2020-12-18 02:06:40-03:00,,,,,237936.0,
2020-12-18 02:07:54-03:00,107964.0,,,36627.0,,
2020-12-18 02:08:05-03:00,,,,,,131591.9688
2020-12-18 02:08:19-03:00,,391501.5938,,,,
2020-12-18 02:11:40-03:00,,,,,237936.0,
2020-12-18 02:12:55-03:00,107964.0,,,36627.0,,
2020-12-18 02:13:05-03:00,,,,,,131591.9688
2020-12-18 02:13:19-03:00,,391501.5938,,,,
2020-12-18 02:16:40-03:00,,,,,237936.0,
2020-12-18 02:17:55-03:00,107964.0,,,36627.0,,
2020-12-18 02:18:06-03:00,,,,,,131591.9688
2020-12-18 02:18:19-03:00,,391501.5938,,,,
2020-12-18 02:21:41-03:00,,,,,237936.0,
2020-12-18 02:22:55-03:00,107964.0,,,36627.0,,
2020-12-18 02:23:06-03:00,,,,,,131591.9688
2020-12-18 02:23:20-03:00,,391501.5938,,,,
2020-12-18 02:26:41-03:00,,,,,237936.0,
2020-12-18 02:27:56-03:00,107964.0,,,36627.0,,
2020-12-18 02:28:06-03:00,,,,,,131591.9688
2020-12-18 02:28:20-03:00,,391501.5938,,,,
2020-12-18 02:31:42-03:00,,,,,237936.0,
2020-12-18 02:32:56-03:00,107964.0,,,36627.0,,
2020-12-18 02:33:07-03:00,,,,,,131591.9688
2020-12-18 02:33:20-03:00,,391501.5938,,,,
2020-12-18 02:36:42-03:00,,,,,237936.0,
2020-12-18 02:37:56-03:00,107964.0,,,36627.0,,
2020-12-18 02:38:07-03:00,,,,,,131591.9688
2020-12-18 02:38:21-03:00,,391501.5938,,,,
2020-12-18 02:41:42-03:00,,,,,237936.0,
2020-12-18 02:42:57-03:00,107964.0,,,36627.0,,
2020-12-18 02:43:07-03:00,,,,,,131591.9688
2020-12-18 02:43:21-03:00,,391501.5938,,,,
2020-12-18 02:46:42-03:00,,,,,237936.0,
2020-12-18 02:47:57-03:00,107964.0,,,36627.0,,
2020-12-18 02:48:07-03:00,,,,,,131591.9688
2020-12-18 02:48:21-03:00,,391501.5938,,,,
2020-12-18 02:51:43-03:00,,,,,237936.0,
2020-12-18 02:52:57-03:00,107964.0,,,36627.0,,
2020-12-18 02:53:08-03:00,,,,,,131591.9688
2020-12-18 02:53:22-03:00,,391501.5938,,,,
2020-12-18 02:56:43-03:00,,,,,237936.0,
2020-12-18 02:57:58-03:00,107964.0,,,36627.0,,
2020-12-18 02:58:08-03:00,,,,,,131591.9688
2020-12-18 02:58:22-03:00,,391501.5938,,,,
2020-12-18 03:01:43-03:00,,,,,237936.0,
2020-12-18 03:02:58-03:00,107964.0,,,36627.0,,
2020-12-18 03:03:08-03:00,,,,,,131591.9688
2020-12-18 03:03:22-03:00,,391501.5938,,,,
2020-12-18 03:06:44-03:00,,,,,237936.0,
2020-12-18 03:07:58-03:00,107964.0,,,36627.0,,
2020-12-18 03:08:09-03:00,,,,,,131591.9688
2020-12-18 03:08:23-03:00,,391501.5938,,,,
2020-12-18 03:11:44-03:00,,,,,237936.0,
2020-12-18 03:12:59-03:00,107964.0,,,36627.0,,
2020-12-18 03:13:09-03:00,,,,,,131591.9688
2020-12-18 03:13:23-03:00,,391501.5938,,,,
2020-12-18 03:16:44-03:00,,,,,237936.0,
2020-12-18 03:17:59-03:00,107964.0,,,36627.0,,
2020-12-18 03:18:09-03:00,,,,,,131591.9688
2020-12-18 03:18:23-03:00,,391501.5938,,,,
2020-12-18 03:21:45-03:00,,,,,237936.0,
2020-12-18 03:22:59-03:00,107964.0,,,36627.0,,
2020-12-18 03:23:10-03:00,,,,,,131591.9688
2020-12-18 03:23:23-03:00,,391501.5938,,,,
2020-12-18 03:26:45-03:00,,,,,237936.0,
2020-12-18 03:27:59-03:00,107964.0,,,36627.0,,
2020-12-18 03:28:10-03:00,,,,,,131591.9688
2020-12-18 03:28:24-03:00,,391501.5938,,,,
2020-12-18 03:31:45-03:00,,,,,237936.0,
2020-12-18 03:33:00-03:00,107964.0,,,36627.0,,
2020-12-18 03:33:10-03:00,,,,,,131591.9688
2020-12-18 03:33:24-03:00,,391501.5938,,,,
2020-12-18 03:36:46-03:00,,,,,237936.0,
2020-12-18 03:38:00-03:00,107964.0,,,36627.0,,
2020-12-18 03:38:11-03:00,,,,,,131591.9688
2020-12-18 03:38:24-03:00,,391501.5938,,,,
2020-12-18 03:41:46-03:00,,,,,237936.0,
2020-12-18 03:43:00-03:00,107964.0,,,36627.0,,
2020-12-18 03:43:11-03:00,,,,,,131591.9688
2020-12-18 03:43:25-03:00,,391501.5938,,,,
2020-12-18 03:46:46-03:00,,,,,237936.0,
2020-12-18 03:48:01-03:00,107964.0,,,36627.0,,
2020-12-18 03:48:11-03:00,,,,,,131591.9688
2020-12-18 03:48:25-03:00,,391501.5938,,,,
2020-12-18 03:51:46-03:00,,,,,237936.0,
2020-12-18 03:53:01-03:00,107964.0,,,36627.0,,
2020-12-18 03:53:12-03:00,,,,,,131591.9688
2020-12-18 03:53:25-03:00,,391501.5938,,,,
2020-12-18 03:56:47-03:00,,,,,237936.0,
2020-12-18 03:58:01-03:00,107964.0,,,36627.0,,
2020-12-18 03:58:12-03:00,,,,,,131591.9688
2020-12-18 03:58:26-03:00,,391501.5938,,,,
2020-12-18 04:01:47-03:00,,,,,237936.0,
2020-12-18 04:03:02-03:00,107964.0,,,36627.0,,
2020-12-18 04:03:12-03:00,,,,,,131591.9688
2020-12-18 04:03:26-03:00,,391501.5938,,,,
2020-12-18 04:06:47-03:00,,,,,237936.0,
2020-12-18 04:08:02-03:00,107964.0,,,36627.0,,
2020-12-18 04:08:12-03:00,,,,,,131591.9688
2020-12-18 04:08:26-03:00,,391501.5938,,,,
2020-12-18 04:11:48-03:00,,,,,237936.0,
2020-12-18 04:13:02-03:00,107964.0,,,36627.0,,
2020-12-18 04:13:13-03:00,,,,,,131591.9688
2020-12-18 04:13:27-03:00,,391501.5938,,,,
2020-12-18 04:16:48-03:00,,,,,237936.0,
2020-12-18 04:18:03-03:00,107964.0,,,36627.0,,
2020-12-18 04:18:13-03:00,,,,,,131591.9688
2020-12-18 04:18:27-03:00,,391501.5938,,,,
2020-12-18 04:21:48-03:00,,,,,237936.0,
2020-12-18 04:23:03-03:00,107964.0,,,36627.0,,
2020-12-18 04:23:13-03:00,,,,,,131591.9688
2020-12-18 04:23:27-03:00,,391501.5938,,,,
2020-12-18 04:26:49-03:00,,,,,237936.0,
2020-12-18 04:28:03-03:00,107964.0,,,36627.0,,
2020-12-18 04:28:14-03:00,,,,,,131591.9688
2020-12-18 04:28:28-03:00,,391501.5938,,,,
2020-12-18 04:31:49-03:00,,,,,237936.0,
2020-12-18 04:33:04-03:00,107964.0,,,36627.0,,
2020-12-18 04:33:14-03:00,,,,,,131591.9688
2020-12-18 04:33:28-03:00,,391501.5938,,,,
2020-12-18 04:36:49-03:00,,,,,237936.0,
2020-12-18 04:38:04-03:00,107964.0,,,36627.0,,
2020-12-18 04:38:14-03:00,,,,,,131591.9688
2020-12-18 04:38:28-03:00,,391501.5938,,,,
2020-12-18 04:41:50-03:00,,,,,237936.0,
2020-12-18 04:43:04-03:00,107964.0,,,36627.0,,
2020-12-18 04:43:15-03:00,,,,,,131591.9688
2020-12-18 04:43:29-03:00,,391501.5938,,,,
2020-12-18 04:46:50-03:00,,,,,237936.0,
2020-12-18 04:48:05-03:00,107964.0,,,36627.0,,
2020-12-18 04:48:15-03:00,,,,,,131591.9688
2020-12-18 04:48:29-03:00,,391501.5938,,,,
2020-12-18 04:51:50-03:00,,,,,237936.0,
2020-12-18 04:53:05-03:00,107964.0,,,36627.0,,
2020-12-18 04:53:15-03:00,,,,,,131591.9688
2020-12-18 04:53:31-03:00,,391501.5938,,,,
2020-12-18 04:56:50-03:00,,,,,237936.0,
2020-12-18 04:58:05-03:00,107964.0,,,36627.0,,
2020-12-18 04:58:16-03:00,,,,,,131591.9688
2020-12-18 04:58:30-03:00,,391501.5938,,,,
2020-12-18 05:01:51-03:00,,,,,237936.0,
2020-12-18 05:03:06-03:00,107964.0,,,36627.0,,
2020-12-18 05:03:16-03:00,,,,,,131591.9688
2020-12-18 05:03:30-03:00,,391501.5938,,,,
2020-12-18 05:06:51-03:00,,,,,237936.0,
2020-12-18 05:08:06-03:00,107964.0,,,36627.0,,
2020-12-18 05:08:16-03:00,,,,,,131591.9688
2020-12-18 05:08:30-03:00,,391501.5938,,,,
2020-12-18 05:11:51-03:00,,,,,237936.0,
2020-12-18 05:13:06-03:00,107964.0,,,36627.0,,
2020-12-18 05:13:16-03:00,,,,,,131591.9688
2020-12-18 05:13:31-03:00,,391501.5938,,,,
2020-12-18 05:16:52-03:00,,,,,237936.0,
2020-12-18 05:18:07-03:00,107964.0,,,36627.0,,
2020-12-18 05:18:17-03:00,,,,,,131591.9688
2020-12-18 05:18:31-03:00,,391501.5938,,,,
2020-12-18 05:21:52-03:00,,,,,237936.0,
2020-12-18 05:23:07-03:00,107964.0,,,36627.0,,
2020-12-18 05:23:17-03:00,,,,,,131591.9688
2020-12-18 05:23:31-03:00,,391501.5938,,,,
2020-12-18 05:26:52-03:00,,,,,237936.0,
2020-12-18 05:28:07-03:00,107964.0,,,36627.0,,
2020-12-18 05:28:17-03:00,,,,,,131591.9688
2020-12-18 05:28:32-03:00,,391501.5938,,,,
2020-12-18 05:31:53-03:00,,,,,237936.0,
2020-12-18 05:33:07-03:00,107964.0,,,36627.0,,
2020-12-18 05:33:18-03:00,,,,,,131591.9688
2020-12-18 05:33:32-03:00,,391501.5938,,,,
2020-12-18 05:36:53-03:00,,,,,237936.0,
2020-12-18 05:38:08-03:00,107964.0,,,36627.0,,
2020-12-18 05:38:18-03:00,,,,,,131591.9688
2020-12-18 05:38:32-03:00,,391501.5938,,,,
2020-12-18 05:41:53-03:00,,,,,237936.0,
2020-12-18 05:43:08-03:00,107964.0,,,36627.0,,
2020-12-18 05:43:18-03:00,,,,,,131591.9688
2020-12-18 05:43:32-03:00,,391501.5938,,,,
2020-12-18 05:46:54-03:00,,,,,237936.0,
2020-12-18 05:48:08-03:00,107964.0,,,36627.0,,
2020-12-18 05:48:19-03:00,,,,,,131591.9688
2020-12-18 05:48:33-03:00,,391501.5938,,,,
2020-12-18 05:51:54-03:00,,,,,237936.0,
2020-12-18 05:53:09-03:00,107964.0,,,36627.0,,
2020-12-18 05:53:19-03:00,,,,,,131591.9688
2020-12-18 05:53:33-03:00,,391501.5938,,,,
2020-12-18 05:56:54-03:00,,,,,237936.0,
2020-12-18 05:58:09-03:00,107964.0,,,36627.0,,
2020-12-18 05:58:19-03:00,,,,,,131591.9688
2020-12-18 05:58:33-03:00,,391501.5938,,,,
2020-12-18 06:01:54-03:00,,,,,237936.0,
2020-12-18 06:03:09-03:00,107964.0,,,36627.0,,
2020-12-18 06:03:20-03:00,,,,,,131591.9688
2020-12-18 06:03:34-03:00,,391501.5938,,,,
2020-12-18 06:06:55-03:00,,,,,237936.0,
2020-12-18 06:08:10-03:00,107964.0,,,36627.0,,
2020-12-18 06:08:20-03:00,,,,,,131591.9688
2020-12-18 06:08:34-03:00,,391501.5938,,,,
2020-12-18 06:11:55-03:00,,,,,237936.0,
2020-12-18 06:13:10-03:00,107964.0,,,36627.0,,
2020-12-18 06:13:20-03:00,,,,,,131591.9688
2020-12-18 06:13:34-03:00,,391501.5938,,,,
2020-12-18 06:16:55-03:00,,,,,237936.0,
2020-12-18 06:18:10-03:00,107964.0,,,36627.0,,
2020-12-18 06:18:21-03:00,,,,,,131591.9688
2020-12-18 06:18:35-03:00,,391501.5938,,,,
2020-12-18 06:21:56-03:00,,,,,237936.0,
2020-12-18 06:23:11-03:00,107964.0,,,36627.0,,
2020-12-18 06:23:21-03:00,,,,,,131591.9688
2020-12-18 06:23:35-03:00,,391501.5938,,,,
2020-12-18 06:26:56-03:00,,,,,237936.0,
2020-12-18 06:28:11-03:00,107964.0,,,36627.0,,
2020-12-18 06:28:21-03:00,,,,,,131591.9688
2020-12-18 06:28:35-03:00,,391501.5938,,,,
2020-12-18 06:31:56-03:00,,,,,237936.0,
2020-12-18 06:33:12-03:00,107964.0,,,36627.0,,
2020-12-18 06:33:22-03:00,,,,,,131591.9688
2020-12-18 06:33:36-03:00,,391501.5938,,,,
2020-12-18 06:36:57-03:00,,,,,237936.0,
2020-12-18 06:38:12-03:00,107964.0,,,36627.0,,
2020-12-18 06:38:22-03:00,,,,,,131591.9688
2020-12-18 06:38:36-03:00,,391501.5938,,,,
2020-12-18 06:41:57-03:00,,,,,237936.0,
2020-12-18 06:43:12-03:00,107964.0,,,36627.0,,
2020-12-18 06:43:23-03:00,,,,,,131591.9688
2020-12-18 06:43:36-03:00,,391501.5938,,,,
2020-12-18 06:46:57-03:00,,,,,237936.0,
2020-12-18 06:48:13-03:00,107964.0,,,36627.0,,
2020-12-18 06:48:23-03:00,,,,,,131591.9688
2020-12-18 06:48:37-03:00,,391501.5938,,,,
2020-12-18 06:51:58-03:00,,,,,237936.0,
2020-12-18 06:53:13-03:00,107964.0,,,36627.0,,
2020-12-18 06:53:24-03:00,,,,,,131591.9688
2020-12-18 06:53:37-03:00,,391501.5938,,,,
2020-12-18 06:56:58-03:00,,,,,237936.0,
2020-12-18 06:58:13-03:00,107964.0,,,36627.0,,
2020-12-18 06:58:24-03:00,,,,,,131591.9688
2020-12-18 06:58:37-03:00,,391501.5938,,,,
2020-12-18 07:01:58-03:00,,,,,237936.0,
2020-12-18 07:03:14-03:00,107964.0,,,36627.0,,
2020-12-18 07:03:24-03:00,,,,,,131591.9688
2020-12-18 07:03:37-03:00,,391501.5938,,,,
2020-12-18 07:06:58-03:00,,,,,237936.0,
2020-12-18 07:08:14-03:00,107964.0,,,36627.0,,
2020-12-18 07:08:24-03:00,,,,,,131591.9688
2020-12-18 07:08:38-03:00,,391501.5938,,,,
2020-12-18 07:11:59-03:00,,,,,237936.0,
2020-12-18 07:13:14-03:00,107964.0,,,36627.0,,
2020-12-18 07:13:25-03:00,,,,,,131591.9688
2020-12-18 07:13:38-03:00,,391501.5938,,,,
2020-12-18 07:16:59-03:00,,,,,237936.0,
2020-12-18 07:18:14-03:00,107964.0,,,36627.0,,
2020-12-18 07:18:25-03:00,,,,,,131591.9688
2020-12-18 07:18:38-03:00,,391501.5938,,,,
2020-12-18 07:21:59-03:00,,,,,237936.0,
2020-12-18 07:23:15-03:00,107964.0,,,36627.0,,
2020-12-18 07:23:25-03:00,,,,,,131591.9688
2020-12-18 07:23:39-03:00,,391501.5938,,,,
2020-12-18 07:27:00-03:00,,,,,237936.0,
2020-12-18 07:28:15-03:00,107964.0,,,36627.0,,
2020-12-18 07:28:26-03:00,,,,,,131591.9688
2020-12-18 07:28:39-03:00,,391501.5938,,,,
2020-12-18 07:32:00-03:00,,,,,237936.0,
2020-12-18 07:33:15-03:00,107964.0,,,36627.0,,
2020-12-18 07:33:26-03:00,,,,,,131591.9688
2020-12-18 07:33:39-03:00,,391501.5938,,,,
2020-12-18 07:37:00-03:00,,,,,237936.0,
2020-12-18 07:38:16-03:00,107964.0,,,36627.0,,
2020-12-18 07:38:26-03:00,,,,,,131591.9688
2020-12-18 07:38:40-03:00,,391501.5938,,,,
2020-12-18 07:42:01-03:00,,,,,237936.0,
2020-12-18 07:43:16-03:00,107964.0,,,36627.0,,
2020-12-18 07:43:27-03:00,,,,,,131591.9688
2020-12-18 07:43:40-03:00,,391501.5938,,,,
2020-12-18 07:47:01-03:00,,,,,237936.0,
2020-12-18 07:48:16-03:00,107964.0,,,36627.0,,
2020-12-18 07:48:27-03:00,,,,,,131591.9688
2020-12-18 07:48:40-03:00,,391501.5938,,,,
2020-12-18 07:52:01-03:00,,,,,237936.0,
2020-12-18 07:53:17-03:00,107964.0,,,36627.0,,
2020-12-18 07:53:27-03:00,,,,,,131591.9688
2020-12-18 07:53:41-03:00,,391501.5938,,,,
2020-12-18 07:57:02-03:00,,,,,237936.0,
2020-12-18 07:58:17-03:00,107964.0,,,36627.0,,
2020-12-18 07:58:28-03:00,,,,,,131591.9688
2020-12-18 07:58:41-03:00,,391501.5938,,,,
2020-12-18 08:02:02-03:00,,,,,237936.0,
2020-12-18 08:03:17-03:00,107964.0,,,36627.0,,
2020-12-18 08:03:28-03:00,,,,,,131591.9688
2020-12-18 08:03:41-03:00,,391501.5938,,,,
2020-12-18 08:07:02-03:00,,,,,237936.0,
2020-12-18 08:08:18-03:00,107964.0,,,36627.0,,
2020-12-18 08:08:28-03:00,,,,,,131591.9688
2020-12-18 08:08:42-03:00,,391501.5938,,,,
2020-12-18 08:12:03-03:00,,,,,237936.0,
2020-12-18 08:13:18-03:00,107964.0,,,36627.0,,
2020-12-18 08:13:29-03:00,,,,,,131591.9688
2020-12-18 08:13:42-03:00,,391501.5938,,,,
2020-12-18 08:17:03-03:00,,,,,237936.0,
2020-12-18 08:18:18-03:00,107964.0,,,36627.0,,
2020-12-18 08:18:29-03:00,,,,,,131591.9688
2020-12-18 08:18:42-03:00,,391501.5938,,,,
2020-12-18 08:22:03-03:00,,,,,237936.0,
2020-12-18 08:23:19-03:00,107964.0,,,36627.0,,
2020-12-18 08:23:29-03:00,,,,,,131591.9688
2020-12-18 08:23:43-03:00,,391512.7188,,,,
2020-12-18 08:27:03-03:00,,,,,237936.0,
2020-12-18 08:28:19-03:00,107964.0,,,36627.0,,
2020-12-18 08:28:30-03:00,,,,,,131591.9688
2020-12-18 08:28:43-03:00,,391526.125,,,,
2020-12-18 08:32:04-03:00,,,,,237936.0,
2020-12-18 08:33:19-03:00,107964.0,,,36627.0,,
2020-12-18 08:33:30-03:00,,,,,,131591.9688
2020-12-18 08:33:43-03:00,,391540.0625,,,,
2020-12-18 08:37:04-03:00,,,,,237936.0,
2020-12-18 08:38:20-03:00,107964.0,,,36627.0,,
2020-12-18 08:38:30-03:00,,,,,,131591.9688
2020-12-18 08:38:44-03:00,,391552.3438,,,,
2020-12-18 08:42:04-03:00,,,,,237936.0,
2020-12-18 08:43:20-03:00,107964.0,,,36627.0,,
2020-12-18 08:43:31-03:00,,,,,,131591.9688
2020-12-18 08:43:44-03:00,,391563.125,,,,
2020-12-18 08:47:05-03:00,,,,,237936.0,
2020-12-18 08:48:20-03:00,107964.0,,,36627.0,,
2020-12-18 08:48:31-03:00,,,,,,131591.9688
2020-12-18 08:48:44-03:00,,391572.8125,,,,
2020-12-18 08:52:05-03:00,,,,,237936.0,
2020-12-18 08:53:20-03:00,107964.0,,,36627.0,,
2020-12-18 08:53:32-03:00,,,,,,131591.9688
2020-12-18 08:53:45-03:00,,391582.1875,,,,
2020-12-18 08:57:05-03:00,,,,,237942.0,
2020-12-18 08:58:21-03:00,107964.0,,,36627.0,,
2020-12-18 08:58:32-03:00,,,,,,131591.9688
2020-12-18 08:58:45-03:00,,391591.3125,,,,
2020-12-18 09:02:06-03:00,,,,,237955.0,
2020-12-18 09:03:21-03:00,107964.0,,,36627.0,,
2020-12-18 09:03:32-03:00,,,,,,131591.9688
2020-12-18 09:03:45-03:00,,391600.0625,,,,
2020-12-18 09:07:06-03:00,,,,,237968.0,
2020-12-18 09:08:21-03:00,107964.0,,,36627.0,,
2020-12-18 09:08:32-03:00,,,,,,131591.9688
2020-12-18 09:08:46-03:00,,391608.875,,,,
2020-12-18 09:12:06-03:00,,,,,237979.0,
2020-12-18 09:13:22-03:00,107964.0,,,36627.0,,
2020-12-18 09:13:33-03:00,,,,,,131591.9688
2020-12-18 09:13:46-03:00,,391617.5312,,,,
2020-12-18 09:17:07-03:00,,,,,237979.0,
2020-12-18 09:18:22-03:00,107964.0,,,36627.0,,
2020-12-18 09:18:33-03:00,,,,,,131591.9688
2020-12-18 09:18:46-03:00,,391626.0,,,,
2020-12-18 09:22:07-03:00,,,,,237990.0,
2020-12-18 09:23:22-03:00,107964.0,,,36627.0,,
2020-12-18 09:23:33-03:00,,,,,,131591.9688
2020-12-18 09:23:47-03:00,,391634.4688,,,,
2020-12-18 09:27:07-03:00,,,,,238003.0,
2020-12-18 09:28:23-03:00,107964.0,,,36627.0,,
2020-12-18 09:28:34-03:00,,,,,,131591.9688
2020-12-18 09:28:47-03:00,,391642.9688,,,,
2020-12-18 09:32:08-03:00,,,,,238015.0,
2020-12-18 09:33:23-03:00,107964.0,,,36627.0,,
2020-12-18 09:33:34-03:00,,,,,,131591.9688
2020-12-18 09:33:47-03:00,,391651.5,,,,
2020-12-18 09:37:08-03:00,,,,,238023.0,
2020-12-18 09:38:23-03:00,107964.0,,,36627.0,,
2020-12-18 09:38:34-03:00,,,,,,131591.9688
2020-12-18 09:38:47-03:00,,391660.0938,,,,
2020-12-18 09:42:08-03:00,,,,,238025.0,
2020-12-18 09:43:24-03:00,107964.0,,,36627.0,,
2020-12-18 09:43:35-03:00,,,,,,131591.9688
2020-12-18 09:43:48-03:00,,391668.375,,,,
2020-12-18 09:47:08-03:00,,,,,238038.0,
2020-12-18 09:48:24-03:00,107964.0,,,36627.0,,
2020-12-18 09:48:35-03:00,,,,,,131591.9688
2020-12-18 09:48:48-03:00,,391676.5312,,,,
2020-12-18 09:52:09-03:00,,,,,238050.0,
2020-12-18 09:53:24-03:00,107964.0,,,36627.0,,
2020-12-18 09:53:35-03:00,,,,,,131591.9688
2020-12-18 09:53:48-03:00,,391684.9688,,,,
2020-12-18 09:57:09-03:00,,,,,238063.0,
2020-12-18 09:58:24-03:00,107964.0,,,36627.0,,
2020-12-18 09:58:36-03:00,,,,,,131591.9688
2020-12-18 09:58:49-03:00,,391693.2812,,,,
2020-12-18 10:02:09-03:00,,,,,238068.0,
2020-12-18 10:03:25-03:00,107964.0,,,36627.0,,
2020-12-18 10:03:36-03:00,,,,,,131591.9688
2020-12-18 10:03:49-03:00,,391701.375,,,,
2020-12-18 10:07:10-03:00,,,,,238072.0,
2020-12-18 10:08:25-03:00,107964.0,,,36627.0,,
2020-12-18 10:08:36-03:00,,,,,,131591.9688
2020-12-18 10:08:49-03:00,,391709.4688,,,,
2020-12-18 10:12:10-03:00,,,,,238085.0,
2020-12-18 10:13:25-03:00,107964.0,,,36627.0,,
2020-12-18 10:13:37-03:00,,,,,,131591.9688
2020-12-18 10:13:51-03:00,,391717.9688,,,,
2020-12-18 10:17:10-03:00,,,,,238097.0,
2020-12-18 10:18:26-03:00,107964.0,,,36627.0,,
2020-12-18 10:18:37-03:00,,,,,,131591.9688
2020-12-18 10:18:50-03:00,,391726.25,,,,
2020-12-18 10:22:11-03:00,,,,,238110.0,
2020-12-18 10:23:26-03:00,107964.0,,,36627.0,,
2020-12-18 10:23:37-03:00,,,,,,131591.9688
2020-12-18 10:23:50-03:00,,391734.5625,,,,
2020-12-18 10:27:11-03:00,,,,,238113.0,
2020-12-18 10:28:26-03:00,107964.0,,,36627.0,,
2020-12-18 10:28:37-03:00,,,,,,131591.9688
2020-12-18 10:28:51-03:00,,391742.7812,,,,
2020-12-18 10:32:11-03:00,,,,,238119.0,
2020-12-18 10:33:27-03:00,107964.0,,,36627.0,,
2020-12-18 10:33:38-03:00,,,,,,131591.9688
2020-12-18 10:33:51-03:00,,391751.0,,,,
2020-12-18 10:37:12-03:00,,,,,238132.0,
2020-12-18 10:38:27-03:00,107964.0,,,36627.0,,
2020-12-18 10:38:38-03:00,,,,,,131591.9688
2020-12-18 10:38:52-03:00,,391759.2812,,,,
2020-12-18 10:42:12-03:00,,,,,238144.0,
2020-12-18 10:43:27-03:00,107964.0,,,36627.0,,
2020-12-18 10:43:38-03:00,,,,,,131591.9688
2020-12-18 10:43:52-03:00,,391767.7188,,,,
2020-12-18 10:47:12-03:00,,,,,238157.0,
2020-12-18 10:48:28-03:00,107964.0,,,36627.0,,
2020-12-18 10:48:39-03:00,,,,,,131591.9688
2020-12-18 10:48:52-03:00,,391776.2188,,,,
2020-12-18 10:52:12-03:00,,,,,238159.0,
2020-12-18 10:53:28-03:00,107964.0,,,36627.0,,
2020-12-18 10:53:39-03:00,,,,,,131591.9688
2020-12-18 10:53:52-03:00,,391784.625,,,,
2020-12-18 10:57:13-03:00,,,,,238166.0,
2020-12-18 10:58:28-03:00,107964.0,,,36627.0,,
2020-12-18 10:58:39-03:00,,,,,,131591.9688
2020-12-18 10:58:53-03:00,,391793.2188,,,,
2020-12-18 11:02:13-03:00,,,,,238179.0,
2020-12-18 11:03:29-03:00,107964.0,,,36627.0,,
2020-12-18 11:03:40-03:00,,,,,,131591.9688
2020-12-18 11:03:53-03:00,,391801.5,,,,
2020-12-18 11:07:13-03:00,,,,,238191.0,
2020-12-18 11:08:29-03:00,107964.0,,,36627.0,,
2020-12-18 11:08:40-03:00,,,,,,131591.9688
2020-12-18 11:08:53-03:00,,391809.9062,,,,
2020-12-18 11:12:14-03:00,,,,,238203.0,
2020-12-18 11:13:29-03:00,107964.0,,,36627.0,,
2020-12-18 11:13:40-03:00,,,,,,131591.9688
2020-12-18 11:13:54-03:00,,391818.4375,,,,
2020-12-18 11:17:14-03:00,,,,,238203.0,
2020-12-18 11:18:30-03:00,107964.0,,,36627.0,,
2020-12-18 11:18:41-03:00,,,,,,131591.9688
2020-12-18 11:18:54-03:00,,391827.0625,,,,
