date,APR Las Canteras >> Pozo y Estanque >> Horómetro Pozo 3(20345),APR Las Canteras >> Pozo y Estanque >> Horómetro Pozo 1(4775)
2020-12-06 13:29:50-03:00,1880.0,61266.0
2020-12-06 13:34:51-03:00,1881.0,61266.0
2020-12-06 13:39:51-03:00,1881.0,61266.0
2020-12-06 13:44:52-03:00,1881.0,61266.0
2020-12-06 13:49:52-03:00,1881.0,61266.0
2020-12-06 13:54:52-03:00,1881.0,61266.0
2020-12-06 13:59:53-03:00,1881.0,61266.0
2020-12-06 14:04:53-03:00,1881.0,61266.0
2020-12-06 14:09:53-03:00,1881.0,61266.0
2020-12-06 14:14:54-03:00,1881.0,61266.0
2020-12-06 14:19:54-03:00,1881.0,61266.0
2020-12-06 14:24:54-03:00,1881.0,61266.0
2020-12-06 14:29:55-03:00,1881.0,61266.0
2020-12-06 14:34:54-03:00,1881.0,61266.0
2020-12-06 14:39:55-03:00,1881.0,61266.0
2020-12-06 14:44:55-03:00,1881.0,61266.0
2020-12-06 14:49:55-03:00,1881.0,61266.0
2020-12-06 14:54:56-03:00,1881.0,61266.0
2020-12-06 14:59:56-03:00,1881.0,61266.0
2020-12-06 15:04:56-03:00,1882.0,61266.0
2020-12-06 15:09:56-03:00,1882.0,61266.0
2020-12-06 15:14:58-03:00,1882.0,61266.0
2020-12-06 15:19:58-03:00,1882.0,61266.0
2020-12-06 15:24:58-03:00,1882.0,61266.0
2020-12-06 15:29:59-03:00,1882.0,61266.0
2020-12-06 15:34:58-03:00,1882.0,61266.0
2020-12-06 15:39:58-03:00,1882.0,61266.0
2020-12-06 15:44:58-03:00,1882.0,61266.0
2020-12-06 15:49:59-03:00,1882.0,61266.0
2020-12-06 15:54:59-03:00,1882.0,61266.0
2020-12-06 15:59:59-03:00,1882.0,61266.0
2020-12-06 16:05:00-03:00,1882.0,61266.0
2020-12-06 16:10:00-03:00,1882.0,61266.0
2020-12-06 16:15:00-03:00,1882.0,61266.0
2020-12-06 16:20:01-03:00,1882.0,61266.0
2020-12-06 16:25:01-03:00,1882.0,61266.0
2020-12-06 16:30:01-03:00,1883.0,61266.0
2020-12-06 16:35:02-03:00,1883.0,61266.0
2020-12-06 16:40:02-03:00,1883.0,61266.0
2020-12-06 16:45:03-03:00,1883.0,61266.0
2020-12-06 16:50:04-03:00,1883.0,61266.0
2020-12-06 16:55:04-03:00,1883.0,61266.0
2020-12-06 17:00:04-03:00,1883.0,61266.0
2020-12-06 17:05:05-03:00,1883.0,61266.0
2020-12-06 17:10:05-03:00,1883.0,61266.0
2020-12-06 17:15:05-03:00,1883.0,61266.0
2020-12-06 17:20:06-03:00,1883.0,61266.0
2020-12-06 17:25:06-03:00,1883.0,61266.0
2020-12-06 17:30:06-03:00,1883.0,61266.0
2020-12-06 17:35:05-03:00,1883.0,61266.0
2020-12-06 17:40:06-03:00,1883.0,61266.0
2020-12-06 17:45:06-03:00,1883.0,61266.0
2020-12-06 17:50:06-03:00,1883.0,61266.0
2020-12-06 17:55:07-03:00,1883.0,61266.0
2020-12-06 18:00:07-03:00,1884.0,61266.0
2020-12-06 18:05:07-03:00,1884.0,61266.0
2020-12-06 18:10:07-03:00,1884.0,61266.0
2020-12-06 18:15:08-03:00,1884.0,61266.0
2020-12-06 18:20:08-03:00,1884.0,61266.0
2020-12-06 18:25:08-03:00,1884.0,61266.0
2020-12-06 18:30:09-03:00,1884.0,61266.0
2020-12-06 18:35:12-03:00,1884.0,61266.0
2020-12-06 18:40:12-03:00,1884.0,61266.0
2020-12-06 18:45:12-03:00,1884.0,61266.0
2020-12-06 18:50:13-03:00,1884.0,61266.0
2020-12-06 18:50:18-03:00,1884.0,61266.0
2020-12-06 18:50:20-03:00,1884.0,61266.0
2020-12-06 18:50:23-03:00,1884.0,61266.0
2020-12-06 18:50:25-03:00,1884.0,61266.0
2020-12-06 18:50:27-03:00,1884.0,61266.0
2020-12-06 18:50:29-03:00,1884.0,61266.0
2020-12-06 18:50:31-03:00,1884.0,61266.0
2020-12-06 18:50:34-03:00,1884.0,61266.0
2020-12-06 18:50:36-03:00,1884.0,61266.0
2020-12-06 18:50:38-03:00,1884.0,61266.0
2020-12-06 18:50:40-03:00,1884.0,61266.0
2020-12-06 18:50:42-03:00,1884.0,61266.0
2020-12-06 18:50:45-03:00,1884.0,61266.0
2020-12-06 18:50:47-03:00,1884.0,61266.0
2020-12-06 18:50:49-03:00,1884.0,61266.0
2020-12-06 18:50:51-03:00,1884.0,61266.0
2020-12-06 18:50:53-03:00,1884.0,61266.0
2020-12-06 18:50:55-03:00,1884.0,61266.0
2020-12-06 18:50:58-03:00,1884.0,61266.0
2020-12-06 18:51:00-03:00,1884.0,61266.0
2020-12-06 18:51:02-03:00,1884.0,61266.0
2020-12-06 18:51:04-03:00,1884.0,61266.0
2020-12-06 18:51:06-03:00,1884.0,61266.0
2020-12-06 18:51:09-03:00,1884.0,61266.0
2020-12-06 18:51:11-03:00,1884.0,61266.0
2020-12-06 18:51:13-03:00,1884.0,61266.0
2020-12-06 18:51:15-03:00,1884.0,61266.0
2020-12-06 18:51:17-03:00,1884.0,61266.0
2020-12-06 18:51:19-03:00,1884.0,61266.0
2020-12-06 18:51:22-03:00,1884.0,61266.0
2020-12-06 18:51:24-03:00,1884.0,61266.0
2020-12-06 18:51:26-03:00,1884.0,61266.0
2020-12-06 18:51:28-03:00,1884.0,61266.0
2020-12-06 18:51:30-03:00,1884.0,61266.0
2020-12-06 18:51:32-03:00,1884.0,61266.0
2020-12-06 18:51:35-03:00,1884.0,61266.0
2020-12-06 18:51:37-03:00,1884.0,61266.0
2020-12-06 18:51:39-03:00,1884.0,61266.0
2020-12-06 18:51:41-03:00,1884.0,61266.0
2020-12-06 18:51:43-03:00,1884.0,61266.0
2020-12-06 18:51:46-03:00,1884.0,61266.0
2020-12-06 18:51:48-03:00,1884.0,61266.0
2020-12-06 18:51:50-03:00,1884.0,61266.0
2020-12-06 18:51:52-03:00,1884.0,61266.0
2020-12-06 18:51:54-03:00,1884.0,61266.0
2020-12-06 18:51:57-03:00,1884.0,61266.0
2020-12-06 18:51:59-03:00,1884.0,61266.0
2020-12-06 18:52:01-03:00,1884.0,61266.0
2020-12-06 18:52:03-03:00,1884.0,61266.0
2020-12-06 18:52:05-03:00,1884.0,61266.0
2020-12-06 18:52:07-03:00,1884.0,61266.0
2020-12-06 18:52:10-03:00,1884.0,61266.0
2020-12-06 18:52:12-03:00,1884.0,61266.0
2020-12-06 18:52:14-03:00,1884.0,61266.0
2020-12-06 18:52:16-03:00,1884.0,61266.0
2020-12-06 18:52:18-03:00,1884.0,61266.0
2020-12-06 18:52:21-03:00,1884.0,61266.0
2020-12-06 18:52:23-03:00,1884.0,61266.0
2020-12-06 18:52:25-03:00,1884.0,61266.0
2020-12-06 18:52:27-03:00,1884.0,61266.0
2020-12-06 18:52:29-03:00,1884.0,61266.0
2020-12-06 18:52:31-03:00,1884.0,61266.0
2020-12-06 18:52:34-03:00,1884.0,61266.0
2020-12-06 18:52:36-03:00,1884.0,61266.0
2020-12-06 18:52:38-03:00,1884.0,61266.0
2020-12-06 18:52:40-03:00,1884.0,61266.0
2020-12-06 18:52:42-03:00,1884.0,61266.0
2020-12-06 18:52:44-03:00,1884.0,61266.0
2020-12-06 18:52:47-03:00,1884.0,61266.0
2020-12-06 18:52:49-03:00,1884.0,61266.0
2020-12-06 18:52:51-03:00,1884.0,61266.0
2020-12-06 18:52:53-03:00,1884.0,61266.0
2020-12-06 18:52:55-03:00,1884.0,61266.0
2020-12-06 18:52:58-03:00,1884.0,61266.0
2020-12-06 18:53:00-03:00,1884.0,61266.0
2020-12-06 18:58:02-03:00,1884.0,61266.0
2020-12-06 19:03:02-03:00,1885.0,61266.0
2020-12-06 19:08:03-03:00,1885.0,61266.0
2020-12-06 19:13:03-03:00,1885.0,61266.0
2020-12-06 19:18:03-03:00,1885.0,61266.0
2020-12-06 19:23:03-03:00,1885.0,61266.0
2020-12-06 19:28:04-03:00,1885.0,61266.0
2020-12-06 19:33:04-03:00,1885.0,61266.0
2020-12-06 19:38:05-03:00,1885.0,61266.0
2020-12-06 19:43:05-03:00,1885.0,61266.0
2020-12-06 19:48:06-03:00,1885.0,61266.0
2020-12-06 19:53:06-03:00,1885.0,61266.0
2020-12-06 19:58:06-03:00,1885.0,61266.0
2020-12-06 20:03:07-03:00,1885.0,61266.0
2020-12-06 20:08:07-03:00,1885.0,61266.0
2020-12-06 20:13:07-03:00,1885.0,61266.0
2020-12-06 20:18:07-03:00,1885.0,61266.0
2020-12-06 20:23:08-03:00,1885.0,61266.0
2020-12-06 20:28:08-03:00,1886.0,61266.0
2020-12-06 20:33:08-03:00,1886.0,61266.0
2020-12-06 20:38:08-03:00,1886.0,61266.0
2020-12-06 20:43:08-03:00,1886.0,61266.0
2020-12-06 20:48:09-03:00,1886.0,61266.0
2020-12-06 20:53:09-03:00,1886.0,61266.0
2020-12-06 20:58:09-03:00,1886.0,61266.0
2020-12-06 21:03:10-03:00,1886.0,61266.0
2020-12-06 21:08:11-03:00,1886.0,61266.0
2020-12-06 21:13:11-03:00,1886.0,61266.0
2020-12-06 21:18:11-03:00,1886.0,61266.0
2020-12-06 21:23:12-03:00,1886.0,61266.0
2020-12-06 21:28:12-03:00,1886.0,61266.0
2020-12-06 21:33:11-03:00,1886.0,61266.0
2020-12-06 21:38:12-03:00,1886.0,61266.0
2020-12-06 21:43:12-03:00,1886.0,61266.0
2020-12-06 21:48:12-03:00,1886.0,61266.0
2020-12-06 21:53:12-03:00,1886.0,61266.0
2020-12-06 21:58:13-03:00,1886.0,61266.0
2020-12-06 22:03:14-03:00,1887.0,61266.0
2020-12-06 22:08:15-03:00,1887.0,61266.0
2020-12-06 22:13:15-03:00,1887.0,61266.0
2020-12-06 22:18:15-03:00,1887.0,61266.0
2020-12-06 22:23:15-03:00,1887.0,61266.0
2020-12-06 22:28:16-03:00,1887.0,61266.0
2020-12-06 22:33:16-03:00,1887.0,61266.0
2020-12-06 22:38:16-03:00,1887.0,61266.0
2020-12-06 22:43:16-03:00,1887.0,61266.0
2020-12-06 22:48:17-03:00,1887.0,61266.0
2020-12-06 22:53:17-03:00,1887.0,61266.0
2020-12-06 22:58:17-03:00,1887.0,61266.0
2020-12-06 23:03:17-03:00,1888.0,61266.0
2020-12-06 23:08:18-03:00,1888.0,61266.0
2020-12-06 23:13:19-03:00,1888.0,61266.0
2020-12-06 23:18:20-03:00,1888.0,61266.0
2020-12-06 23:23:20-03:00,1888.0,61266.0
2020-12-06 23:28:20-03:00,1888.0,61266.0
2020-12-06 23:33:20-03:00,1888.0,61266.0
2020-12-06 23:38:20-03:00,1888.0,61266.0
2020-12-06 23:43:20-03:00,1888.0,61266.0
2020-12-06 23:48:21-03:00,1888.0,61266.0
2020-12-06 23:53:21-03:00,1888.0,61266.0
2020-12-06 23:58:21-03:00,1888.0,61266.0
2020-12-07 00:03:21-03:00,1888.0,61266.0
2020-12-07 00:08:22-03:00,1888.0,61266.0
2020-12-07 00:13:22-03:00,1888.0,61266.0
2020-12-07 00:18:22-03:00,1888.0,61266.0
2020-12-07 00:23:23-03:00,1888.0,61266.0
2020-12-07 00:28:23-03:00,1888.0,61266.0
2020-12-07 00:33:24-03:00,1888.0,61266.0
2020-12-07 00:38:24-03:00,1889.0,61266.0
2020-12-07 00:43:25-03:00,1889.0,61266.0
2020-12-07 00:48:26-03:00,1889.0,61266.0
2020-12-07 00:53:26-03:00,1889.0,61266.0
2020-12-07 00:58:26-03:00,1889.0,61266.0
2020-12-07 01:03:27-03:00,1889.0,61266.0
2020-12-07 01:08:27-03:00,1889.0,61266.0
2020-12-07 01:13:27-03:00,1889.0,61266.0
2020-12-07 01:18:27-03:00,1889.0,61266.0
2020-12-07 01:23:28-03:00,1889.0,61266.0
2020-12-07 01:28:28-03:00,1889.0,61266.0
2020-12-07 01:33:28-03:00,1889.0,61266.0
2020-12-07 01:38:28-03:00,1889.0,61266.0
2020-12-07 01:43:29-03:00,1889.0,61266.0
2020-12-07 01:48:29-03:00,1889.0,61266.0
2020-12-07 01:53:29-03:00,1889.0,61266.0
2020-12-07 01:58:30-03:00,1889.0,61266.0
2020-12-07 02:03:30-03:00,1889.0,61266.0
2020-12-07 02:08:30-03:00,1889.0,61266.0
2020-12-07 02:13:31-03:00,1889.0,61266.0
2020-12-07 02:18:31-03:00,1889.0,61266.0
2020-12-07 02:23:32-03:00,1889.0,61266.0
2020-12-07 02:28:32-03:00,1889.0,61266.0
2020-12-07 02:33:32-03:00,1889.0,61266.0
2020-12-07 02:38:32-03:00,1889.0,61266.0
2020-12-07 02:43:33-03:00,1889.0,61266.0
2020-12-07 02:48:33-03:00,1890.0,61266.0
2020-12-07 02:53:33-03:00,1890.0,61266.0
2020-12-07 02:58:33-03:00,1890.0,61266.0
2020-12-07 03:03:34-03:00,1890.0,61266.0
2020-12-07 03:08:34-03:00,1890.0,61266.0
2020-12-07 03:13:35-03:00,1890.0,61266.0
2020-12-07 03:18:35-03:00,1890.0,61266.0
2020-12-07 03:23:35-03:00,1890.0,61266.0
2020-12-07 03:28:36-03:00,1890.0,61266.0
2020-12-07 03:33:35-03:00,1890.0,61266.0
2020-12-07 03:38:35-03:00,1890.0,61266.0
2020-12-07 03:43:36-03:00,1890.0,61266.0
2020-12-07 03:48:36-03:00,1890.0,61266.0
2020-12-07 03:53:36-03:00,1890.0,61266.0
2020-12-07 03:58:37-03:00,1890.0,61266.0
2020-12-07 04:03:37-03:00,1890.0,61266.0
2020-12-07 04:08:37-03:00,1890.0,61266.0
2020-12-07 04:13:38-03:00,1890.0,61266.0
2020-12-07 04:18:38-03:00,1890.0,61266.0
2020-12-07 04:23:39-03:00,1891.0,61266.0
2020-12-07 04:28:40-03:00,1891.0,61266.0
2020-12-07 04:33:39-03:00,1891.0,61266.0
2020-12-07 04:38:39-03:00,1891.0,61266.0
2020-12-07 04:43:40-03:00,1891.0,61266.0
2020-12-07 04:48:40-03:00,1891.0,61266.0
2020-12-07 04:53:40-03:00,1891.0,61266.0
2020-12-07 04:58:41-03:00,1891.0,61266.0
2020-12-07 05:03:41-03:00,1891.0,61266.0
2020-12-07 05:08:41-03:00,1891.0,61266.0
2020-12-07 05:13:41-03:00,1891.0,61266.0
2020-12-07 05:18:42-03:00,1891.0,61266.0
2020-12-07 05:23:42-03:00,1891.0,61266.0
2020-12-07 05:28:42-03:00,1891.0,61266.0
2020-12-07 05:33:44-03:00,1891.0,61266.0
2020-12-07 05:38:45-03:00,1891.0,61266.0
2020-12-07 05:39:48-03:00,1891.0,61266.0
2020-12-07 05:39:51-03:00,1891.0,61266.0
2020-12-07 05:39:53-03:00,1891.0,61266.0
2020-12-07 05:39:55-03:00,1891.0,61266.0
2020-12-07 05:39:57-03:00,1891.0,61266.0
2020-12-07 05:39:59-03:00,1891.0,61266.0
2020-12-07 05:40:01-03:00,1891.0,61266.0
2020-12-07 05:40:04-03:00,1891.0,61266.0
2020-12-07 05:40:06-03:00,1891.0,61266.0
2020-12-07 05:40:08-03:00,1891.0,61266.0
2020-12-07 05:40:10-03:00,1891.0,61266.0
2020-12-07 05:40:12-03:00,1891.0,61266.0
2020-12-07 05:40:14-03:00,1891.0,61266.0
2020-12-07 05:40:17-03:00,1891.0,61266.0
2020-12-07 05:40:19-03:00,1891.0,61266.0
2020-12-07 05:40:21-03:00,1891.0,61266.0
2020-12-07 05:40:23-03:00,1891.0,61266.0
2020-12-07 05:40:25-03:00,1891.0,61266.0
2020-12-07 05:40:27-03:00,1891.0,61266.0
2020-12-07 05:40:30-03:00,1891.0,61266.0
2020-12-07 05:40:32-03:00,1891.0,61266.0
2020-12-07 05:40:34-03:00,1891.0,61266.0
2020-12-07 05:40:36-03:00,1891.0,61266.0
2020-12-07 05:40:38-03:00,1891.0,61266.0
2020-12-07 05:40:40-03:00,1891.0,61266.0
2020-12-07 05:40:43-03:00,1891.0,61266.0
2020-12-07 05:40:45-03:00,1891.0,61266.0
2020-12-07 05:40:47-03:00,1891.0,61266.0
2020-12-07 05:40:49-03:00,1891.0,61266.0
2020-12-07 05:40:51-03:00,1891.0,61266.0
2020-12-07 05:40:53-03:00,1891.0,61266.0
2020-12-07 05:40:56-03:00,1891.0,61266.0
2020-12-07 05:40:58-03:00,1891.0,61266.0
2020-12-07 05:41:00-03:00,1891.0,61266.0
2020-12-07 05:41:02-03:00,1891.0,61266.0
2020-12-07 05:41:04-03:00,1891.0,61266.0
2020-12-07 05:41:06-03:00,1891.0,61266.0
2020-12-07 05:41:09-03:00,1891.0,61266.0
2020-12-07 05:41:11-03:00,1891.0,61266.0
2020-12-07 05:41:13-03:00,1891.0,61266.0
2020-12-07 05:41:15-03:00,1891.0,61266.0
2020-12-07 05:41:17-03:00,1891.0,61266.0
2020-12-07 05:41:20-03:00,1891.0,61266.0
2020-12-07 05:41:22-03:00,1891.0,61266.0
2020-12-07 05:41:24-03:00,1891.0,61266.0
2020-12-07 05:41:26-03:00,1891.0,61266.0
2020-12-07 05:41:28-03:00,1891.0,61266.0
2020-12-07 05:41:30-03:00,1891.0,61266.0
2020-12-07 05:41:32-03:00,1891.0,61266.0
2020-12-07 05:41:35-03:00,1891.0,61266.0
2020-12-07 05:41:37-03:00,1891.0,61266.0
2020-12-07 05:41:39-03:00,1891.0,61266.0
2020-12-07 05:41:41-03:00,1891.0,61266.0
2020-12-07 05:41:43-03:00,1891.0,61266.0
2020-12-07 05:41:46-03:00,1891.0,61266.0
2020-12-07 05:41:48-03:00,1891.0,61266.0
2020-12-07 05:41:50-03:00,1891.0,61266.0
2020-12-07 05:41:52-03:00,1891.0,61266.0
2020-12-07 05:41:54-03:00,1891.0,61266.0
2020-12-07 05:41:56-03:00,1891.0,61266.0
2020-12-07 05:41:58-03:00,1891.0,61266.0
2020-12-07 05:42:01-03:00,1891.0,61266.0
2020-12-07 05:42:03-03:00,1891.0,61266.0
2020-12-07 05:42:05-03:00,1891.0,61266.0
2020-12-07 05:42:07-03:00,1891.0,61266.0
2020-12-07 05:42:09-03:00,1891.0,61266.0
2020-12-07 05:42:12-03:00,1891.0,61266.0
2020-12-07 05:42:14-03:00,1891.0,61266.0
2020-12-07 05:42:16-03:00,1891.0,61266.0
2020-12-07 05:42:18-03:00,1891.0,61266.0
2020-12-07 05:42:20-03:00,1891.0,61266.0
2020-12-07 05:42:23-03:00,1891.0,61266.0
2020-12-07 05:42:25-03:00,1891.0,61266.0
2020-12-07 05:42:28-03:00,1891.0,61266.0
2020-12-07 05:47:28-03:00,1891.0,61266.0
2020-12-07 05:52:29-03:00,1891.0,61266.0
2020-12-07 05:57:29-03:00,1891.0,61266.0
2020-12-07 06:02:29-03:00,1891.0,61266.0
2020-12-07 06:07:30-03:00,1891.0,61266.0
2020-12-07 06:12:30-03:00,1891.0,61266.0
2020-12-07 06:17:30-03:00,1891.0,61266.0
2020-12-07 06:22:31-03:00,1891.0,61266.0
2020-12-07 06:27:31-03:00,1892.0,61266.0
2020-12-07 06:32:31-03:00,1892.0,61266.0
2020-12-07 06:37:31-03:00,1892.0,61266.0
2020-12-07 06:42:32-03:00,1892.0,61266.0
2020-12-07 06:47:32-03:00,1892.0,61266.0
2020-12-07 06:52:33-03:00,1892.0,61266.0
2020-12-07 06:57:33-03:00,1892.0,61266.0
2020-12-07 07:02:33-03:00,1892.0,61266.0
2020-12-07 07:07:34-03:00,1892.0,61266.0
2020-12-07 07:12:34-03:00,1892.0,61266.0
2020-12-07 07:17:34-03:00,1892.0,61266.0
2020-12-07 07:22:35-03:00,1892.0,61266.0
2020-12-07 07:27:35-03:00,1892.0,61266.0
2020-12-07 07:32:35-03:00,1892.0,61266.0
2020-12-07 07:37:35-03:00,1892.0,61266.0
2020-12-07 07:42:35-03:00,1892.0,61266.0
2020-12-07 07:47:36-03:00,1892.0,61266.0
2020-12-07 07:52:36-03:00,1892.0,61266.0
2020-12-07 07:57:36-03:00,1892.0,61266.0
2020-12-07 08:02:37-03:00,1893.0,61266.0
2020-12-07 08:07:38-03:00,1893.0,61266.0
2020-12-07 08:12:38-03:00,1893.0,61266.0
2020-12-07 08:17:38-03:00,1893.0,61266.0
2020-12-07 08:22:39-03:00,1893.0,61266.0
2020-12-07 08:27:39-03:00,1893.0,61266.0
2020-12-07 08:32:39-03:00,1893.0,61266.0
2020-12-07 08:37:39-03:00,1893.0,61266.0
2020-12-07 08:42:40-03:00,1893.0,61266.0
2020-12-07 08:47:40-03:00,1893.0,61266.0
2020-12-07 08:52:40-03:00,1893.0,61266.0
2020-12-07 08:57:41-03:00,1893.0,61266.0
2020-12-07 09:02:41-03:00,1893.0,61266.0
2020-12-07 09:07:41-03:00,1893.0,61266.0
2020-12-07 09:12:41-03:00,1893.0,61266.0
2020-12-07 09:17:42-03:00,1893.0,61266.0
2020-12-07 09:22:42-03:00,1894.0,61266.0
2020-12-07 09:27:42-03:00,1894.0,61266.0
2020-12-07 09:32:43-03:00,1894.0,61266.0
2020-12-07 09:37:43-03:00,1894.0,61266.0
2020-12-07 09:42:43-03:00,1894.0,61266.0
2020-12-07 09:47:44-03:00,1894.0,61266.0
2020-12-07 09:52:44-03:00,1894.0,61266.0
2020-12-07 09:57:45-03:00,1894.0,61266.0
2020-12-07 10:02:45-03:00,1894.0,61266.0
2020-12-07 10:07:45-03:00,1894.0,61266.0
2020-12-07 10:12:46-03:00,1894.0,61266.0
2020-12-07 10:17:46-03:00,1894.0,61266.0
2020-12-07 10:22:46-03:00,1894.0,61266.0
2020-12-07 10:27:47-03:00,1894.0,61266.0
2020-12-07 10:32:46-03:00,1894.0,61266.0
2020-12-07 10:37:46-03:00,1894.0,61266.0
2020-12-07 10:42:47-03:00,1894.0,61266.0
2020-12-07 10:47:47-03:00,1894.0,61266.0
2020-12-07 10:52:47-03:00,1895.0,61266.0
2020-12-07 10:57:48-03:00,1895.0,61266.0
2020-12-07 11:02:48-03:00,1895.0,61266.0
2020-12-07 11:07:48-03:00,1895.0,61266.0
2020-12-07 11:12:49-03:00,1895.0,61266.0
2020-12-07 11:17:49-03:00,1895.0,61266.0
2020-12-07 11:22:49-03:00,1895.0,61266.0
2020-12-07 11:27:50-03:00,1895.0,61266.0
2020-12-07 11:32:51-03:00,1895.0,61266.0
2020-12-07 11:37:52-03:00,1895.0,61266.0
2020-12-07 11:42:53-03:00,1895.0,61266.0
2020-12-07 11:47:53-03:00,1895.0,61266.0
2020-12-07 11:52:53-03:00,1896.0,61266.0
2020-12-07 11:57:54-03:00,1896.0,61266.0
2020-12-07 11:58:00-03:00,1891.0,61266.0
2020-12-07 11:58:02-03:00,1896.0,61266.0
2020-12-07 11:58:04-03:00,1896.0,61266.0
2020-12-07 11:58:06-03:00,1896.0,61266.0
2020-12-07 11:58:08-03:00,1896.0,61266.0
2020-12-07 11:58:10-03:00,1896.0,61266.0
2020-12-07 11:58:12-03:00,1896.0,61266.0
2020-12-07 11:58:15-03:00,1896.0,61266.0
2020-12-07 11:58:17-03:00,1896.0,61266.0
2020-12-07 11:58:19-03:00,1896.0,61266.0
2020-12-07 11:58:21-03:00,1896.0,61266.0
2020-12-07 11:58:23-03:00,1896.0,61266.0
2020-12-07 11:58:25-03:00,1896.0,61266.0
2020-12-07 11:58:28-03:00,1896.0,61266.0
2020-12-07 11:58:30-03:00,1896.0,61266.0
2020-12-07 11:58:32-03:00,1896.0,61266.0
2020-12-07 11:58:34-03:00,1896.0,61266.0
2020-12-07 11:58:36-03:00,1896.0,61266.0
2020-12-07 11:58:38-03:00,1896.0,61266.0
2020-12-07 11:58:41-03:00,1896.0,61266.0
2020-12-07 11:58:43-03:00,1896.0,61266.0
2020-12-07 11:58:45-03:00,1896.0,61266.0
2020-12-07 11:58:47-03:00,1896.0,61266.0
2020-12-07 11:58:49-03:00,1896.0,61266.0
2020-12-07 11:58:52-03:00,1896.0,61266.0
2020-12-07 11:58:54-03:00,1896.0,61266.0
2020-12-07 11:58:55-03:00,1896.0,61266.0
2020-12-07 11:58:57-03:00,1896.0,61266.0
2020-12-07 11:59:00-03:00,1896.0,61266.0
2020-12-07 11:59:01-03:00,1896.0,61266.0
2020-12-07 11:59:04-03:00,1896.0,61266.0
2020-12-07 11:59:06-03:00,1896.0,61266.0
2020-12-07 11:59:08-03:00,1896.0,61266.0
2020-12-07 11:59:10-03:00,1896.0,61266.0
2020-12-07 11:59:12-03:00,1896.0,61266.0
2020-12-07 11:59:14-03:00,1896.0,61266.0
2020-12-07 11:59:16-03:00,1896.0,61266.0
2020-12-07 11:59:18-03:00,1896.0,61266.0
2020-12-07 11:59:21-03:00,1896.0,61266.0
2020-12-07 11:59:23-03:00,1896.0,61266.0
2020-12-07 11:59:25-03:00,1896.0,61266.0
2020-12-07 11:59:27-03:00,1896.0,61266.0
2020-12-07 11:59:29-03:00,1896.0,61266.0
2020-12-07 11:59:31-03:00,1896.0,61266.0
2020-12-07 11:59:34-03:00,1896.0,61266.0
2020-12-07 11:59:36-03:00,1896.0,61266.0
2020-12-07 11:59:38-03:00,1896.0,61266.0
2020-12-07 11:59:40-03:00,1896.0,61266.0
2020-12-07 11:59:42-03:00,1896.0,61266.0
2020-12-07 11:59:44-03:00,1896.0,61266.0
2020-12-07 11:59:46-03:00,1896.0,61266.0
2020-12-07 11:59:49-03:00,1896.0,61266.0
2020-12-07 11:59:51-03:00,1896.0,61266.0
2020-12-07 11:59:53-03:00,1896.0,61266.0
2020-12-07 11:59:55-03:00,1896.0,61266.0
2020-12-07 11:59:57-03:00,1896.0,61266.0
2020-12-07 11:59:59-03:00,1896.0,61266.0
2020-12-07 12:00:02-03:00,1896.0,61266.0
2020-12-07 12:00:04-03:00,1896.0,61266.0
2020-12-07 12:00:05-03:00,1896.0,61266.0
2020-12-07 12:00:07-03:00,1896.0,61266.0
2020-12-07 12:00:09-03:00,1896.0,61266.0
2020-12-07 12:00:11-03:00,1896.0,61266.0
2020-12-07 12:00:13-03:00,1896.0,61266.0
2020-12-07 12:00:15-03:00,1896.0,61266.0
2020-12-07 12:00:18-03:00,1896.0,61266.0
2020-12-07 12:00:20-03:00,1896.0,61266.0
2020-12-07 12:00:22-03:00,1896.0,61266.0
2020-12-07 12:00:24-03:00,1896.0,61266.0
2020-12-07 12:00:26-03:00,1896.0,61266.0
2020-12-07 12:00:28-03:00,1896.0,61266.0
2020-12-07 12:00:30-03:00,1896.0,61266.0
2020-12-07 12:00:32-03:00,1896.0,61266.0
2020-12-07 12:00:34-03:00,1896.0,61266.0
2020-12-07 12:00:36-03:00,1896.0,61266.0
2020-12-07 12:00:39-03:00,1896.0,61266.0
2020-12-07 12:00:41-03:00,1896.0,61266.0
2020-12-07 12:00:42-03:00,1896.0,61266.0
2020-12-07 12:05:42-03:00,1896.0,61266.0
2020-12-07 12:10:43-03:00,1896.0,61266.0
2020-12-07 12:15:43-03:00,1896.0,61266.0
2020-12-07 12:20:43-03:00,1896.0,61266.0
2020-12-07 12:25:44-03:00,1896.0,61266.0
2020-12-07 12:30:44-03:00,1896.0,61266.0
2020-12-07 12:35:44-03:00,1896.0,61266.0
2020-12-07 12:40:44-03:00,1896.0,61266.0
2020-12-07 12:45:45-03:00,1896.0,61266.0
2020-12-07 12:50:46-03:00,1896.0,61266.0
2020-12-07 12:55:46-03:00,1896.0,61266.0
2020-12-07 13:00:46-03:00,1896.0,61266.0
2020-12-07 13:05:47-03:00,1896.0,61266.0
2020-12-07 13:10:47-03:00,1897.0,61266.0
2020-12-07 13:15:47-03:00,1897.0,61266.0
2020-12-07 13:20:48-03:00,1897.0,61266.0
2020-12-07 13:25:48-03:00,1897.0,61266.0
2020-12-07 13:30:48-03:00,1897.0,61266.0
2020-12-07 13:35:47-03:00,1897.0,61266.0
